t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,6.0,174.80078125,2.6,2057.796875,,,,,,,
1.007,warmup,0.0,174.8125,0.7,2057.79296875,2192.0,0.0,3335.0,643.0,1044.0,43.437,43.468
1.509,warmup,0.0,174.81640625,1.0,2057.79296875,2192.0,0.0,3139.0,522.0,1044.0,43.125,43.5
2.011,warmup,0.0,174.8203125,0.7,2057.79296875,2192.0,0.0,3099.0,482.0,1004.0,43.187,43.406
2.512,stream,4.0,174.82421875,0.3,2057.79296875,2192.0,0.0,3059.0,482.0,1004.0,43.312,43.406
3.014,stream,2.0,174.83984375,4.3,2057.02734375,2192.0,0.0,3059.0,482.0,1004.0,43.406,43.406
3.517,stream,2.0,174.91796875,1.7,2057.02734375,2191.0,0.0,3139.0,522.0,1044.0,43.156,43.468
4.019,stream,4.0,174.92578125,0.7,2056.58984375,2191.0,0.0,3099.0,482.0,1004.0,43.187,43.468
4.520,stream,4.0,174.9296875,1.0,2056.58203125,2191.0,0.0,3139.0,482.0,1044.0,43.25,43.375
5.023,stream,2.0,174.9375,1.0,2056.58203125,2191.0,0.0,3099.0,482.0,1004.0,43.343,43.406
5.524,stream,2.0,174.94140625,0.7,2056.58203125,2191.0,0.0,3059.0,482.0,1004.0,43.093,43.468
6.026,stream,4.0,174.953125,4.4,2056.06640625,2191.0,0.0,3059.0,482.0,1004.0,43.218,43.468
6.529,stream,4.0,174.9609375,1.3,2056.06640625,2190.0,0.0,3180.0,562.0,1044.0,43.312,43.406
7.031,stream,2.0,174.96875,0.3,2056.01953125,2190.0,0.0,3099.0,482.0,1004.0,43.343,43.468
7.533,stream,4.0,174.9765625,1.0,2056.01953125,2190.0,0.0,3099.0,482.0,1004.0,43.187,43.437
8.035,stream,4.0,174.98828125,0.7,2056.01953125,2190.0,0.0,3059.0,482.0,1004.0,43.125,43.468
8.536,stream,2.0,174.99609375,0.3,2056.01953125,2190.0,0.0,3059.0,482.0,1004.0,43.093,43.468
9.038,stream,2.0,175.0,4.7,2052.3125,2190.0,0.0,3059.0,482.0,1004.0,43.093,43.531
