tcn_plus_fusion_ms
1.2144
1.2183
1.2259
1.2140
1.2155
1.2372
1.2375
1.2229
1.2137
1.2107
1.2249
1.2119
1.2158
1.2288
1.2397
1.2204
1.2582
1.2458
1.2266
1.2094
1.2146
1.2080
1.2201
1.2288
1.2154
1.2118
1.2350
1.2463
1.2327
1.2085
1.2184
1.2095
2.3786
1.2328
1.2409
1.2330
1.2153
1.2244
1.2121
1.2030
1.2187
1.2293
1.2443
1.2237
1.2021
1.2318
1.2183
1.2072
1.2194
1.2138
1.2148
1.4587
1.2329
1.2715
1.2406
1.2467
1.2052
1.2107
1.2130
1.2111
1.2058
1.2076
1.2182
1.2209
1.2334
1.2282
1.2643
1.2049
1.2222
1.2380
1.2296
1.2137
1.2150
1.2186
1.2225
1.2825
1.2617
1.2815
1.2103
1.2221
1.2310
1.2232
1.2113
1.2238
1.2188
1.2168
1.2506
1.2832
1.3940
1.3021
1.2543
1.2036
1.2341
1.2170
1.2253
1.2160
1.2197
1.2210
1.2504
1.2790
1.2522
1.2367
1.2056
1.2168
1.2182
1.2340
1.2104
1.2378
1.2430
1.2154
1.2398
1.2472
1.2589
1.2144
1.2183
1.2086
1.2122
1.2121
1.2173
1.2186
1.2212
1.2593
1.2763
1.2572
1.2051
1.2439
1.2163
1.2130
1.2206
1.2289
1.2457
1.2433
1.2475
1.2600
1.2511
1.2437
1.2196
1.2147
1.2263
1.2186
1.3084
1.4196
1.2997
1.2566
1.2209
1.2378
1.2403
1.2509
1.2184
1.2142
1.2223
1.2374
1.3764
1.4041
1.2646
1.2457
1.2356
1.2218
1.2481
1.2644
1.2453
1.2292
1.2066
1.2097
1.2284
1.2195
1.2181
1.2159
1.2155
2.4467
1.2709
1.2290
1.2722
1.2586
1.2568
1.2504
1.2356
1.2228
1.2463
1.2359
1.2253
1.2395
1.2258
1.2236
1.2487
1.2504
1.2603
1.2386
1.2217
1.4655
1.2543
1.2252
1.2211
1.2416
1.2240
1.2303
1.2222
1.2399
1.3562
1.2423
1.2009
1.2264
1.2170
1.2373
1.2508
1.2246
1.2160
1.2101
1.2396
1.2786
1.2513
1.2427
1.2257
1.2173
1.2113
1.2365
1.2388
1.2310
1.2323
1.2230
1.2511
1.2530
1.2607
1.2230
1.2130
1.2213
1.2327
1.2329
1.2415
1.2446
1.2334
1.2334
1.2581
1.2648
1.2586
1.2184
1.2489
1.2274
1.2305
1.2460
1.2347
1.2178
1.2165
1.2395
1.2488
1.2596
1.2358
1.2107
1.2330
1.2288
1.2290
1.2316
1.2172
1.2410
1.2279
1.2612
1.2453
1.2616
1.2127
1.2228
1.2242
1.2166
1.2220
1.2248
1.2235
1.2163
1.2374
1.2706
1.3044
1.2482
1.2116
1.2312
1.2177
1.2262
1.2290
1.2242
1.2089
1.2405
1.2672
1.2412
1.2356
1.2104
1.2344
1.2312
1.2275
1.2247
1.2255
1.2342
1.2232
1.2697
1.2505
1.2462
1.2229
1.2243
1.2277
1.2232
1.2320
1.2268
1.2197
1.2153
1.2529
1.2465
1.2757
1.2405
1.2138
1.2117
2.3855
1.2453
1.2524
1.2235
1.2208
1.2211
1.2214
1.2268
1.2171
1.2241
1.2720
1.2567
1.2500
1.2162
1.2117
1.2487
1.2298
1.2110
1.2168
1.2174
1.2509
1.2243
1.4790
1.2493
1.2432
1.2549
1.2311
1.2146
1.2190
1.2271
1.2216
1.2234
1.2174
1.2148
1.2366
1.2622
1.2611
1.2103
1.2365
1.2164
1.2402
1.2245
1.2223
1.2157
1.2213
1.2477
1.2856
1.2641
1.2374
1.2102
1.2253
1.2151
1.2264
1.2240
1.2191
1.2434
1.2580
1.2781
1.2422
1.3346
1.2848
1.2212
1.2219
1.2211
1.2260
1.2213
1.2164
1.2165
1.2146
1.2420
1.3721
1.3805
1.4565
1.2789
1.2521
1.2214
1.2183
1.2222
1.2279
1.2690
1.2230
1.2174
1.2128
1.3410
1.3056
1.4906
1.3373
1.2703
1.2329
1.2275
1.2509
1.3336
1.3218
1.2841
1.2540
1.2349
1.2509
1.2556
1.2907
1.2337
1.4254
1.3713
1.3717
1.2596
1.2442
1.2286
1.2217
1.2163
1.2148
1.2203
1.2344
1.3494
1.3856
1.3637
1.2525
1.2295
1.2327
1.2568
1.2466
1.2528
1.2415
1.4046
1.3254
1.3614
1.2952
1.3146
1.2577
1.2418
1.2143
1.2517
1.2181
1.2217
1.2182
1.2292
1.2244
1.2252
2.5603
1.2325
1.2261
1.2173
1.2434
1.2437
1.3236
1.2449
1.2226
1.2166
1.2111
1.2152
1.2363
1.2139
1.2144
1.2084
1.2866
1.2768
1.2489
1.2394
1.2138
1.2431
1.2155
1.2154
1.4824
1.2247
1.2140
1.2125
1.2582
1.2669
