t_start,t_end,t_decision,label,score,alarm,dominant,domain,csec_corr,csec_unc,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
176.40,177.67,177.68,0,-2.42117,0,e_rec,cross-domain,0.0000,0.0000,0.8611,0.9292,1.531,0,0.1328,0.5221,-0.3179,0.6562,-0.5483
176.80,178.07,178.08,0,-2.88328,0,|r_bal|,cross-domain,0.0000,0.0000,0.9615,0.4583,1.066,0,0.5679,0.9526,-0.6668,-0.05398,-0.8475
177.20,178.47,178.48,0,-2.72448,0,e_rec,cross-domain,0.0000,0.0000,0.5453,0.6943,2.452,0,0.4971,1.204,-0.6487,0.4859,0.3733
177.60,178.87,178.88,0,-3.09408,0,|r_aux|,cross-domain,0.0000,0.0000,0.6171,1.082,1.213,0,0.4867,1.103,-0.7456,-1.015,-0.7524
178.00,179.27,179.28,0,-2.51039,0,e_rec,cross-domain,0.0000,0.0000,0.9328,0.6517,1.13,0,0.2662,0.1967,-0.8017,0.6284,-0.8275
178.40,179.67,179.68,0,-2.93460,0,|r_aux|,cross-domain,0.0000,0.0000,0.5597,0.735,2.216,0,0.4651,-0.257,-0.4889,-0.06055,-0.1161
178.80,180.07,180.08,0,-3.17676,0,|r_aux|,cross-domain,0.0000,0.0000,0.8467,1.14,1.008,0,0.5919,-0.4371,-0.7191,-1.13,-0.6897
179.20,180.47,180.48,0,-3.12700,0,|r_aux|,cross-domain,0.0000,0.0000,0.4018,0.6482,0.6648,0,0.2555,-0.5909,-0.5616,-0.7495,-0.7417
179.60,180.87,180.88,0,-2.66710,0,e_rec,cross-domain,0.0000,0.0000,0.6888,0.4396,1.787,0,0.2043,-0.8123,0.05163,0.6869,-0.2171
180.00,181.27,181.28,0,-2.53570,0,|r_aux|,cross-domain,0.0000,0.0000,0.4305,0.9425,0.6537,0,-0.2408,-0.6531,-0.125,0.281,-0.5265
180.40,181.67,181.68,0,-2.40363,0,|r_bal|,cross-domain,0.0000,0.0000,1.277,0.5066,0.6576,0,0.1884,0.1587,-0.3927,0.8133,-0.8173
180.80,182.07,182.08,0,-2.42253,0,e_rec,cross-domain,0.0000,0.0000,1.076,0.698,2.072,0,0.3088,0.6322,-0.2727,0.9823,0.8735
181.20,182.47,182.48,0,-3.10987,0,|r_aux|,cross-domain,0.0000,0.0000,0.7749,1.091,1.327,0,0.2829,0.5169,-0.4321,-1.309,-0.7503
181.60,182.87,182.88,0,-2.67111,0,|r_aux|,cross-domain,0.0000,0.0000,0.5597,0.624,0.8549,0,-0.07902,-0.3266,-0.3138,0.1186,-0.7741
182.00,183.27,183.28,0,-2.99323,0,|r_bal|,cross-domain,0.0000,0.0000,0.6601,0.5351,2.174,0,0.1679,-0.9823,0.08406,-0.3409,0.1563
182.40,183.67,183.68,0,-2.56726,0,|r_aux|,cross-domain,0.0000,0.0000,0.8036,1.02,1.148,0,-0.2461,-1.086,-0.3952,-0.1358,-0.7039
182.80,184.07,184.08,0,-2.62777,0,|r_bal|,cross-domain,0.0000,0.0000,1.205,0.5581,1.081,0,0.01734,-1.275,-0.7505,0.01201,-0.8841
183.20,184.47,184.48,0,-2.55017,0,|r_bal|,cross-domain,0.0000,0.0000,1.952,0.6042,2.23,0,0.1388,-0.8385,-0.5765,-0.06671,0.1975
183.60,184.87,184.88,0,-2.30121,0,|r_bal|,cross-domain,0.0000,0.0000,1.622,1.025,1.314,0,0.3368,-0.4124,-0.6325,0.7769,-0.485
184.00,185.27,185.28,0,-2.25988,0,e_rec,cross-domain,0.0000,0.0000,1.177,0.5656,1.212,0,0.5967,1.252,-0.5993,1.629,-0.8132
184.40,185.67,185.68,0,-2.52313,0,|r_qp|,cross-domain,0.0000,0.0000,0.531,0.6009,2.331,0,-0.4445,2.176,-0.2201,-0.08685,0.2247
184.80,186.07,186.08,0,-1.96794,0,e_rec,cross-domain,0.0000,0.0000,0.7319,1.072,1.196,0,-0.2513,2.163,-0.6369,1.256,-0.7811
185.20,186.47,186.48,0,-2.60271,0,|r_bal|,cross-domain,0.0000,0.0000,1.205,0.6374,0.7147,0,-0.01928,1.005,-0.6735,-0.245,-0.8223
185.60,186.87,186.88,0,-2.53577,0,e_rec,cross-domain,0.0000,0.0000,1.234,0.695,2.062,0,0.6747,0.07433,-0.5169,0.9343,-0.4954
186.00,187.27,187.28,0,-3.25790,0,|r_bal|,cross-domain,0.0000,0.0000,1.249,1.091,0.6868,0,1.222,-0.3822,-0.6558,-0.7693,-0.5674
186.40,187.67,187.68,0,-3.24478,0,|r_bal|,cross-domain,0.0000,0.0000,1.148,0.6741,0.7136,0,1.648,-0.7815,-0.6917,0.2089,-0.4537
186.80,188.07,188.08,0,-2.63356,0,e_rec,cross-domain,0.0000,0.0000,1.292,0.8057,1.928,0,0.9405,-0.875,-0.4102,1.053,0.2603
187.20,188.47,188.48,0,-2.69012,0,|r_aux|,cross-domain,0.0000,0.0000,1.148,1.127,0.9005,0,0.3482,-0.4069,-0.5879,-0.1145,-0.2941
187.60,188.87,188.88,0,-1.49958,0,e_rec,cross-domain,0.0000,0.0000,1.162,0.7306,0.6694,0,-0.09019,0.9797,-0.5618,2.972,-0.8655
188.00,189.27,189.28,0,-2.82266,0,|r_aux|,cross-domain,0.0000,0.0000,0.574,0.8262,2.06,0,0.2448,1.913,-0.121,-0.0604,2.601
188.40,189.67,189.68,0,-3.03023,0,|r_aux|,cross-domain,0.0000,0.0000,0.7175,1.181,1.125,0,0.7073,1.811,-0.1338,-0.6122,-0.5011
188.80,190.07,190.08,0,-2.78403,0,|r_bal|,cross-domain,0.0000,0.0000,0.9759,0.8308,0.9884,0,0.778,0.5257,-0.1646,0.41,-0.748
189.20,190.47,190.48,0,-2.67831,0,e_rec,cross-domain,0.0000,0.0000,0.3014,0.8837,2.452,0,0.4325,-0.5926,0.3895,0.9688,0.304
189.60,190.87,190.88,0,-3.10553,0,|r_aux|,cross-domain,0.0000,0.0000,0.6027,1.217,1.252,0,0.5932,-0.7618,0.1582,-0.5591,-0.01346
190.00,191.27,191.28,0,-2.78665,0,e_rec,cross-domain,0.0000,0.0000,0.1005,0.8179,1.13,0,0.409,-0.4498,-0.07898,0.6149,-0.8892
190.40,191.67,191.68,0,-3.01981,0,|r_aux|,cross-domain,0.0000,0.0000,0.4592,0.7994,2.302,0,0.7798,0.1871,0.2415,0.2898,1.178
190.80,192.07,192.08,0,-2.71540,0,|r_aux|,cross-domain,0.0000,0.0000,0.6601,1.165,1.206,0,0.5732,0.6207,-0.07042,0.3514,-0.5476
191.20,192.47,192.48,0,-2.54598,0,|r_bal|,cross-domain,0.0000,0.0000,1.492,0.7156,0.8018,0,0.9279,1.909,-0.4583,0.8505,-0.7941
191.60,192.87,192.88,0,-2.46920,0,|r_bal|,cross-domain,0.0000,0.0000,1.937,0.508,2.075,0,0.8066,2.534,-0.12,0.834,0.3581
192.00,193.27,193.28,0,-2.97867,0,|r_bal|,cross-domain,0.0000,0.0000,1.564,0.9897,0.7406,0,1.145,2.143,-0.3336,-0.3926,-0.6498
192.40,193.67,193.68,0,-2.69909,0,|r_bal|,cross-domain,0.0000,0.0000,1.033,0.6461,0.6933,0,0.6373,0.9933,-0.2974,0.4935,-0.7902
192.80,194.07,194.08,0,-2.99787,0,|r_aux|,cross-domain,0.0000,0.0000,0.5597,0.8662,2.032,0,0.5606,0.1168,0.06794,-0.1315,0.1236
193.20,194.47,194.48,0,-2.86304,0,|r_aux|,cross-domain,0.0000,0.0000,1.048,1.202,1.104,0,0.3365,0.03345,-0.3361,-0.6135,0.08019
193.60,194.87,194.88,0,-3.08581,0,|r_bal|,cross-domain,0.0000,0.0000,1.593,0.8273,0.5959,0,0.6371,-0.4102,-0.287,-0.995,-0.8204
194.00,195.27,195.28,0,-3.37054,0,|r_bal|,cross-domain,0.0000,0.0000,1.665,0.9238,1.782,0,1.567,-0.7914,0.3541,-0.4803,1.088
194.40,195.67,195.68,0,-3.01327,0,|r_bal|,cross-domain,0.0000,0.0000,1.521,1.237,0.9938,0,1.342,-0.3594,0.08804,0.01876,-0.0677
194.80,196.07,196.08,0,-2.54626,0,e_rec,cross-domain,0.0000,0.0000,1.091,0.8527,1.032,0,0.5789,1.068,0.1269,0.7643,-0.8939
195.20,196.47,196.48,0,-1.72925,0,e_rec,cross-domain,0.0000,0.0000,1.249,0.8745,1.976,0,0.03855,2.048,0.4067,2.501,1.41
195.60,196.87,196.88,0,-2.58041,0,|r_bal|,cross-domain,0.0000,0.0000,1.249,1.207,0.6555,0,-0.1021,2.065,0.07858,-0.6311,-0.3074
196.00,197.27,197.28,0,-2.69708,0,|r_bal|,cross-domain,0.0000,0.0000,1.693,0.8719,0.1178,0,0.3101,0.6829,0.06551,-0.3709,-0.5422
196.40,197.67,197.68,0,-2.62997,0,|r_aux|,cross-domain,0.0000,0.0000,0.6888,0.8869,1.828,0,0.1297,-0.3872,0.3692,0.5071,1.09
196.80,198.07,198.08,0,-2.83311,0,|r_aux|,cross-domain,0.0000,0.0000,0.8467,1.249,0.5073,0,0.2161,-0.7257,0.1435,-0.4042,-0.05363
197.20,198.47,198.48,0,-2.60944,0,|r_aux|,cross-domain,0.0000,0.0000,0.8467,0.924,-0.4222,0,0.2405,-0.6096,-0.313,0.4006,-0.4699
197.60,198.87,198.88,0,-2.25566,0,e_rec,cross-domain,0.0000,0.0000,1.593,1.01,0.2097,0,0.2713,-0.04268,0.2979,1.083,0.5712
198.00,199.27,199.28,0,-2.45662,0,|r_aux|,cross-domain,0.0000,0.0000,1.277,1.263,-0.9967,0,0.03158,0.6995,0.1608,0.08508,0.2088
198.40,199.67,199.68,0,-2.28401,0,|r_bal|,cross-domain,0.0000,0.0000,1.105,0.9123,-1.29,0,-0.3792,2.302,0.01082,0.1452,-0.7979
198.80,200.07,200.08,0,-2.45791,0,|r_aux|,cross-domain,0.0000,0.0000,0.6171,0.9536,-0.0975,0,-0.3035,3.161,0.3208,0.1129,1.483
199.20,200.47,200.48,0,-2.40546,0,|r_aux|,cross-domain,0.0000,0.0000,1.105,1.276,-1.25,0,-0.2148,2.779,-0.1068,-0.3168,-0.6333
199.60,200.87,200.88,0,-2.50168,0,|r_bal|,cross-domain,0.0000,0.0000,0.8898,0.8275,-0.3787,0,-0.2917,1.16,-0.1255,-0.1079,-0.7487
200.00,201.27,201.28,0,-2.42351,0,|r_bal|,cross-domain,0.0000,0.0000,1.464,0.51,2.152,0,0.0512,-0.3257,-0.1628,0.6547,0.9434
200.40,201.67,201.68,0,-3.05623,0,|r_bal|,cross-domain,0.0000,0.0000,1.234,1.027,1.288,0,0.2596,-0.7833,-0.5375,-1.225,0.4001
200.80,202.07,202.08,0,-2.80870,0,|r_bal|,cross-domain,0.0000,0.0000,0.8754,0.7654,-0.07248,0,0.2982,-1.043,-0.9643,-0.1176,-0.4587
201.20,202.47,202.48,0,-2.48644,0,|r_aux|,cross-domain,0.0000,0.0000,0.6601,1.097,-0.02486,0,0.07796,-1.166,-0.4788,0.6821,0.8297
201.60,202.87,202.88,0,-3.04720,0,|r_aux|,cross-domain,0.0000,0.0000,0.8467,1.276,-1.305,0,0.4776,-0.8508,-0.2039,-0.7587,-0.06871
202.00,203.27,203.28,0,-2.61999,0,|r_bal|,cross-domain,0.0000,0.0000,1.048,0.8648,-0.5659,0,0.3544,0.3154,0.2532,0.4071,-0.8269
202.40,203.67,203.68,0,-2.78215,0,|r_bal|,cross-domain,0.0000,0.0000,1.593,0.8193,1.91,0,0.6365,1.438,0.8851,0.2839,4.366
202.80,204.07,204.08,0,-2.91105,0,|r_bal|,cross-domain,0.0000,0.0000,1.593,1.209,1.011,0,0.6069,1.555,0.2615,-0.8296,-0.03567
203.20,204.47,204.48,0,-2.42651,0,|r_bal|,cross-domain,0.0000,0.0000,1.722,0.9317,-0.04864,0,0.5362,0.494,-0.4321,0.6012,-0.5945
203.60,204.87,204.88,0,-3.07702,0,|r_bal|,cross-domain,0.0000,0.0000,1.091,1.031,0.3368,0,0.619,-0.3936,-0.3323,-0.6974,0.8019
204.00,205.27,205.28,0,-3.29916,0,|r_aux|,cross-domain,0.0000,0.0000,0.7462,1.297,-1.281,0,0.7408,-0.7576,-0.4332,-1.186,-0.1374
204.40,205.67,205.68,0,-3.40405,0,|r_aux|,cross-domain,0.0000,0.0000,0.8754,0.8719,-0.5496,0,0.8592,-0.3477,-0.09845,-1.189,-0.8395
204.80,206.07,206.08,0,-3.19043,0,|r_bal|,cross-domain,0.0000,0.0000,0.7175,0.6826,1.926,0,0.701,-0.1574,0.3984,-0.3899,0.4688
205.20,206.47,206.48,0,-3.23843,0,|r_aux|,cross-domain,0.0000,0.0000,0.6745,1.096,1.084,0,0.7948,0.02499,0.02578,-0.725,0.723
205.60,206.87,206.88,0,-3.13539,0,|r_aux|,cross-domain,0.0000,0.0000,0.4592,0.8108,-0.0672,0,0.3958,0.2635,-0.5291,-0.8234,-0.7969
206.00,207.27,207.28,0,-3.12408,0,|r_aux|,cross-domain,0.0000,0.0000,0.3014,1.042,0.2002,0,1.022,0.4326,-0.2893,0.1834,1.994
206.40,207.67,207.68,0,-2.84895,0,|r_aux|,cross-domain,0.0000,0.0000,0.2296,1.282,-0.9714,0,0.9189,0.3944,-0.4104,0.6173,-0.0825
206.80,208.07,208.08,0,-3.08369,0,|r_aux|,cross-domain,0.0000,0.0000,0.4449,0.9409,-0.8272,0,0.8225,-0.514,-0.4376,-0.07087,-0.6687
207.20,208.47,208.48,0,-2.72729,0,|r_bal|,cross-domain,0.0000,0.0000,1.076,0.9078,0.8953,0,0.5917,-1.11,0.3782,0.6061,0.5869
207.60,208.87,208.88,0,-2.56263,0,|r_aux|,cross-domain,0.0000,0.0000,1.306,1.269,-0.07895,0,0.7043,-1.106,-0.1305,0.7006,-0.4462
208.00,209.27,209.28,0,-2.63060,0,e_rec,cross-domain,0.0000,0.0000,0.9902,0.8238,0.4424,0,1.008,-0.3567,-0.1525,1.294,-0.4512
208.40,209.67,209.68,0,-3.06252,0,|r_bal|,cross-domain,0.0000,0.0000,1.091,0.5725,2.448,0,1.34,0.3318,-0.315,0.4459,0.3668
208.80,210.07,210.08,0,-3.26685,0,|r_aux|,cross-domain,0.0000,0.0000,0.9615,1.044,1.131,0,1.045,0.4531,-0.5886,-0.8788,-0.342
209.20,210.47,210.48,0,-3.20037,0,|r_bal|,cross-domain,0.0000,0.0000,0.7175,0.6639,0.784,0,0.7151,0.9685,-0.775,-0.8179,-0.8593
209.60,210.87,210.88,0,-2.40547,0,e_rec,cross-domain,0.0000,0.0000,0.5166,0.7019,2.064,0,0.08859,1.041,-0.3563,1.046,0.8547
210.00,211.27,211.28,0,-2.99734,0,|r_aux|,cross-domain,0.0000,0.0000,0.6027,1.07,0.8902,0,0.2936,0.9614,-0.3546,-0.8133,-0.07727
210.40,211.67,211.68,0,-2.70363,0,|r_bal|,cross-domain,0.0000,0.0000,0.9615,0.7895,-0.2885,0,-0.2975,0.3724,-0.8017,-0.7551,-0.2924
210.80,212.07,212.08,0,-2.64048,0,|r_aux|,cross-domain,0.0000,0.0000,0.9185,1.106,-0.3046,0,-0.4249,-0.06458,-0.5039,-0.7547,0.4525
211.20,212.47,212.48,0,-2.61207,0,|r_aux|,cross-domain,0.0000,0.0000,1.048,1.323,-1.429,0,-0.2732,-0.04536,-0.7276,-0.7948,-0.4508
211.60,212.87,212.88,0,-1.85920,0,e_rec,cross-domain,0.0000,0.0000,0.9328,0.836,-0.7766,0,-0.1616,-0.0282,-0.5691,2.006,-0.8663
212.00,213.27,213.28,0,-2.38525,0,e_rec,cross-domain,0.0000,0.0000,0.6745,0.5365,1.918,0,-0.3026,0.4525,-0.06954,0.7259,0.7472
212.40,213.67,213.68,0,-2.26364,0,|r_aux|,cross-domain,0.0000,0.0000,0.6171,1.014,0.8426,0,-0.2921,0.9379,-0.4635,0.6419,-0.2022
212.80,214.07,214.08,0,-2.27401,0,e_rec,cross-domain,0.0000,0.0000,0.5884,0.6826,0.8501,0,-0.2624,1.627,-0.5097,0.7587,-0.8335
213.20,214.47,214.48,0,-2.77370,0,|r_aux|,cross-domain,0.0000,0.0000,0.3301,0.8259,1.991,0,0.1877,1.51,-0.02031,0.09619,0.5768
213.60,214.87,214.88,0,-2.73262,0,|r_aux|,cross-domain,0.0000,0.0000,0.3301,1.161,0.8979,0,0.3315,1.225,-0.215,0.1413,-0.1312
214.00,215.27,215.28,0,-3.07140,0,|r_aux|,cross-domain,0.0000,0.0000,0.7606,0.86,-0.1548,0,0.5667,0.4475,-0.5106,-0.6124,-0.1991
214.40,215.67,215.68,0,-2.25505,0,|r_aux|,cross-domain,0.0000,0.0000,0.7319,1.037,0.8389,0,-0.5153,0.1264,-0.1483,0.556,1.443
214.80,216.07,216.08,0,-2.01962,0,e_rec,cross-domain,0.0000,0.0000,0.3731,1.326,-0.4532,0,0.1972,0.07352,-0.4473,2.068,-0.293
215.20,216.47,216.48,0,-2.44962,0,e_rec,cross-domain,0.0000,0.0000,0.07175,0.9392,-0.06321,0,-0.0112,-0.006341,-0.2708,0.9623,-0.7734
215.60,216.87,216.88,0,-3.20067,0,|r_aux|,cross-domain,0.0000,0.0000,-0.07175,0.8479,2.011,0,0.08155,-0.2363,0.2412,-0.8571,0.2593
216.00,217.27,217.28,0,-2.49658,0,|r_aux|,cross-domain,0.0000,0.0000,0.2009,1.197,0.8671,0,-0.05667,-0.1268,0.1146,0.6395,0.06055
216.40,217.67,217.68,0,-3.10023,0,|r_aux|,cross-domain,0.0000,0.0000,-0.0574,0.7868,0.755,0,0.2701,0.8374,-0.1245,-0.5323,-0.8673
216.80,218.07,218.08,0,-3.06389,0,|r_aux|,cross-domain,0.0000,0.0000,0.3444,0.7028,2.138,0,0.9028,1.772,0.02204,0.2273,1.045
217.20,218.47,218.48,0,-3.09013,0,|r_aux|,cross-domain,0.0000,0.0000,0.4449,1.108,0.8681,0,0.3849,1.951,-0.2755,-0.9871,0.01892
217.60,218.87,218.88,0,-2.64314,0,|r_bal|,cross-domain,0.0000,0.0000,1.062,0.8431,0.06611,0,0.3487,0.9918,-0.6661,0.09385,-0.5491
218.00,219.27,219.28,0,-3.11672,0,|r_bal|,cross-domain,0.0000,0.0000,1.406,1.068,0.8735,0,0.7865,-0.02255,-0.01413,-0.7596,1.641
218.40,219.67,219.68,0,-3.32931,0,|r_bal|,cross-domain,0.0000,0.0000,1.435,1.318,-0.178,0,1.126,-0.4268,-0.4543,-1.277,0.1271
218.80,220.07,220.08,0,-2.46122,0,e_rec,cross-domain,0.0000,0.0000,1.091,0.9504,-0.173,0,1.086,-0.4035,-0.3259,1.737,-0.4191
219.20,220.47,220.48,0,-3.00417,0,|r_aux|,cross-domain,0.0000,0.0000,0.9185,0.924,1.205,0,0.2507,-0.3654,0.2731,-0.6436,1.171
219.60,220.87,220.88,0,-2.56115,0,|r_aux|,cross-domain,0.0000,0.0000,0.7606,1.244,-0.1278,0,0.2989,-0.0513,0.09852,0.5174,0.132
220.00,221.27,221.28,0,-2.37392,0,|r_bal|,cross-domain,0.0000,0.0000,1.521,0.8867,-0.08069,0,0.1378,0.9962,0.04402,0.422,-0.8643
220.40,221.67,221.68,0,-2.72780,0,|r_aux|,cross-domain,0.0000,0.0000,0.9041,0.8912,1.573,0,-0.3724,1.574,0.322,-0.7307,2.134
220.80,222.07,222.08,0,-2.24896,0,|r_aux|,cross-domain,0.0000,0.0000,0.7749,1.255,0.5113,0,-0.2674,1.568,-0.05047,0.4944,0.1805
221.20,222.47,222.48,0,-2.30612,0,e_rec,cross-domain,0.0000,0.0000,0.244,0.9593,0.03993,0,-0.2657,0.4161,-0.4221,0.9042,-0.1836
221.60,222.87,222.88,0,-3.22317,0,|r_aux|,cross-domain,0.0000,0.0000,0.574,1.019,0.872,0,0.1616,-0.1486,-0.1974,-1.391,0.845
222.00,223.27,223.28,0,-2.89659,0,|r_aux|,cross-domain,0.0000,0.0000,0.7749,1.302,-0.04351,0,0.1362,-0.2143,-0.4032,-0.8712,-0.4668
222.40,223.67,223.68,0,-2.25824,0,e_rec,cross-domain,0.0000,0.0000,0.9041,0.8734,0.2465,0,0.2774,-0.3001,-0.2787,1.442,-0.7966
222.80,224.07,224.08,0,-2.98361,0,|r_bal|,cross-domain,0.0000,0.0000,0.9328,0.676,2.036,0,0.8434,-0.2844,-0.006964,0.1962,0.1746
223.20,224.47,224.48,0,-2.52237,0,e_rec,cross-domain,0.0000,0.0000,1.32,1.104,1.026,0,1.636,-0.08691,-0.3103,1.974,-0.2641
223.60,224.87,224.88,0,-3.21240,0,|r_bal|,cross-domain,0.0000,0.0000,1.837,0.711,0.6464,0,1.463,0.9613,-0.6006,-0.6087,-0.8576
224.00,225.27,225.28,0,-2.85586,0,|r_bal|,cross-domain,0.0000,0.0000,1.162,0.7107,2.328,0,0.7737,1.399,-0.2995,0.06897,0.1563
224.40,225.67,225.68,0,-2.89500,0,|r_aux|,cross-domain,0.0000,0.0000,0.8611,1.118,0.9236,0,0.06546,1.201,-0.5868,-1.032,0.4808
224.80,226.07,226.08,0,-2.20120,0,e_rec,cross-domain,0.0000,0.0000,0.7319,0.8211,0.3142,0,-0.412,0.3587,-0.6995,0.7521,-0.267
225.20,226.47,226.48,0,-2.69992,0,|r_aux|,cross-domain,0.0000,0.0000,0.9615,1.038,1.145,0,0.07156,-0.08129,0.09529,-0.1713,0.5452
225.60,226.87,226.88,0,-2.75872,0,|r_aux|,cross-domain,0.0000,0.0000,0.9041,1.309,0.236,0,-0.1825,-0.1335,-0.1399,-0.8811,0.05589
226.00,227.27,227.28,0,-2.51285,0,|r_aux|,cross-domain,0.0000,0.0000,0.4305,0.8897,0.5482,0,-0.06753,-0.6446,-0.1346,0.5844,-0.8551
226.40,227.67,227.68,0,-2.85326,0,|r_aux|,cross-domain,0.0000,0.0000,0.5166,0.7827,2.452,0,0.06305,-1.083,-0.1016,-0.1675,-0.01738
226.80,228.07,228.08,0,-2.87328,0,|r_aux|,cross-domain,0.0000,0.0000,0.5597,1.157,1.607,0,0.4126,-1.02,-0.4148,-0.122,-0.1789
227.20,228.47,228.48,0,-1.80169,0,e_rec,cross-domain,0.0000,0.0000,0.8611,0.7529,1.54,0,0.2027,0.2882,-0.6861,2.679,-0.6326
227.60,228.87,228.88,0,-2.71214,0,e_rec,cross-domain,0.0000,0.0000,0.4018,0.6664,2.571,0,0.3456,1.286,-0.3614,0.4916,0.4938
228.00,229.27,229.28,0,-2.68211,0,|r_aux|,cross-domain,0.0000,0.0000,0.6458,1.086,0.804,0,0.0885,1.248,-0.4681,-0.2102,0.0626
228.40,229.67,229.68,0,-2.90485,0,|r_bal|,cross-domain,0.0000,0.0000,0.8754,0.8283,-0.3882,0,0.6473,0.2906,-0.7,-0.1105,-0.7007
228.80,230.07,230.08,0,-3.07993,0,|r_aux|,cross-domain,0.0000,0.0000,1.062,1.103,0.2951,0,0.3623,-0.3938,-0.2029,-1.061,0.5213
229.20,230.47,230.48,0,-3.05829,0,|r_aux|,cross-domain,0.0000,0.0000,1.076,1.334,-0.5533,0,0.8774,-0.5526,-0.5321,-0.5912,-0.3666
229.60,230.87,230.88,0,-2.97429,0,|r_aux|,cross-domain,0.0000,0.0000,0.7462,0.8712,-0.06547,0,0.8811,-0.2211,-0.3862,0.1389,-0.8657
230.00,231.27,231.28,0,-2.67604,0,|r_bal|,cross-domain,0.0000,0.0000,1.062,0.6601,1.889,0,0.494,-0.01937,-0.1564,0.5538,0.3438
230.40,231.67,231.68,0,-3.15638,0,|r_aux|,cross-domain,0.0000,0.0000,0.7893,1.077,0.8879,0,0.4352,0.2987,-0.4452,-1.148,0.3462
230.80,232.07,232.08,0,-2.52126,0,|r_bal|,cross-domain,0.0000,0.0000,1.579,0.7873,0.6108,0,0.03651,0.7305,-0.4116,-0.1856,-0.8065
231.20,232.47,232.48,0,-2.88113,0,|r_bal|,cross-domain,0.0000,0.0000,1.205,0.9906,1.978,0,0.1239,0.97,0.3934,-0.782,1.487
231.60,232.87,232.88,0,-2.63173,0,|r_bal|,cross-domain,0.0000,0.0000,1.55,1.279,0.4407,0,-0.1783,0.8449,0.2286,-0.9355,0.02248
232.00,233.27,233.28,0,-2.86191,0,|r_bal|,cross-domain,0.0000,0.0000,1.464,0.9667,-0.08973,0,0.3456,-0.1589,-0.1356,-0.6775,-0.5431
232.40,233.67,233.68,0,-2.96225,0,|r_bal|,cross-domain,0.0000,0.0000,1.306,1.032,1.063,0,0.5313,-0.7861,-0.23,-0.3879,3.15
232.80,234.07,234.08,0,-2.71970,0,|r_aux|,cross-domain,0.0000,0.0000,0.9615,1.319,0.02315,0,0.6729,-0.9733,-0.7092,0.2432,-0.526
233.20,234.47,234.48,0,-2.63717,0,|r_aux|,cross-domain,0.0000,0.0000,0.8036,0.9473,0.2992,0,-0.05101,-0.8214,-0.5772,-0.1,-0.7114
233.60,234.87,234.88,0,-3.49063,0,|r_aux|,cross-domain,0.0000,0.0000,0.01435,0.8232,2.185,0,0.4963,-0.9335,0.05254,-1.167,0.6466
234.00,235.27,235.28,0,-2.11074,0,e_rec,cross-domain,0.0000,0.0000,-0.1579,1.207,1.015,0,0.06806,-0.8858,0.01924,2.225,-0.3327
234.40,235.67,235.68,0,-3.03342,0,e_rec,cross-domain,0.0000,0.0000,-0.2583,0.777,0.7867,0,0.9577,0.1097,-0.2546,0.7465,-0.8993
234.80,236.07,236.08,0,-3.07277,0,e_rec,cross-domain,0.0000,0.0000,0.4736,0.6518,1.809,0,1.162,0.9239,-0.1631,0.4931,0.2221
235.20,236.47,236.48,0,-2.98127,0,|r_aux|,cross-domain,0.0000,0.0000,0.7893,1.098,0.62,0,1.133,1.018,-0.4475,0.118,-0.6522
235.60,236.87,236.88,0,-2.13608,0,e_rec,cross-domain,0.0000,0.0000,1.091,0.7251,0.2383,0,0.4208,-0.1022,-0.5806,1.888,-0.8757
236.00,237.27,237.28,0,-2.90582,0,|r_bal|,cross-domain,0.0000,0.0000,0.9472,0.7244,1.82,0,0.68,-0.9733,-0.4587,0.1675,0.1149
236.40,237.67,237.68,0,-2.33468,0,e_rec,cross-domain,0.0000,0.0000,0.8036,1.111,1.076,0,0.01628,-1.113,-0.7111,0.8244,-0.138
236.80,238.07,238.08,0,-2.55219,0,e_rec,cross-domain,0.0000,0.0000,1.005,0.7136,1.042,0,0.5601,-0.7364,-0.7647,0.9051,-0.855
237.20,238.47,238.48,0,-2.66025,0,|r_bal|,cross-domain,0.0000,0.0000,1.076,0.7531,2.368,0,0.3788,-0.1958,-0.3957,0.3612,0.5202
237.60,238.87,238.88,0,-2.16532,0,e_rec,cross-domain,0.0000,0.0000,0.818,1.11,1.207,0,0.84,0.2051,-0.5315,2.256,-0.3919
238.00,239.27,239.28,0,-2.40359,0,|r_bal|,cross-domain,0.0000,0.0000,1.492,0.6672,0.9789,0,0.5476,1.017,-0.547,0.8963,-0.8718
238.40,239.67,239.68,0,-2.34175,0,e_rec,cross-domain,0.0000,0.0000,1.277,0.5886,2.152,0,0.3442,1.221,-0.2975,1.081,-0.01324
238.80,240.07,240.08,0,-2.60339,0,|r_bal|,cross-domain,0.0000,0.0000,1.406,1.043,1.055,0,-0.2763,0.9124,-0.3886,-0.8666,-0.0662
239.20,240.47,240.48,0,-2.64668,0,|r_bal|,cross-domain,0.0000,0.0000,0.7319,0.6947,0.7617,0,0.08524,0.06537,-0.3849,0.2065,-0.5221
239.60,240.87,240.88,0,-1.96487,0,e_rec,cross-domain,0.0000,0.0000,0.7749,0.8596,2.167,0,-0.4163,0.3468,0.03094,1.579,0.5594
240.00,241.27,241.28,0,-2.66634,0,|r_aux|,cross-domain,0.0000,0.0000,0.574,1.202,1.374,0,-0.05393,1.5,-0.2669,-0.4046,-0.362
