t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,4.0,174.66796875,1.0,2059.7734375,,,,,,,
1.007,warmup,0.0,174.6796875,0.7,2059.7734375,2193.0,0.0,3300.0,643.0,1044.0,43.156,43.437
1.508,warmup,0.0,174.68359375,1.0,2059.76953125,2193.0,0.0,3099.0,523.0,1006.0,43.281,43.437
2.009,warmup,2.0,174.6875,0.7,2059.76953125,2193.0,0.0,3019.0,483.0,1006.0,43.187,43.5
2.510,stream,0.0,174.69140625,0.3,2059.76953125,2193.0,0.0,3019.0,483.0,1006.0,43.093,43.468
3.012,stream,2.0,174.70703125,0.0,2059.76953125,2193.0,0.0,3019.0,483.0,1006.0,43.156,43.625
3.513,stream,4.0,174.7890625,1.0,2059.76953125,2193.0,0.0,3019.0,483.0,1006.0,43.218,43.375
4.014,stream,2.0,174.796875,0.7,2059.76953125,2193.0,0.0,3019.0,483.0,1006.0,43.281,43.406
4.516,stream,4.0,174.80078125,1.0,2059.76171875,2193.0,0.0,3059.0,483.0,1006.0,43.125,43.593
5.017,stream,4.0,174.80859375,0.7,2059.76171875,2193.0,0.0,3059.0,483.0,1006.0,43.062,43.5
5.519,stream,2.0,174.8125,0.7,2059.76171875,2193.0,0.0,3019.0,483.0,1006.0,42.968,43.5
6.020,stream,2.0,174.82421875,0.7,2059.76171875,2193.0,0.0,3019.0,483.0,1006.0,43.281,43.406
6.521,stream,4.0,174.83203125,0.3,2059.76171875,2193.0,0.0,3019.0,483.0,1006.0,43.031,43.5
7.023,stream,2.0,174.83984375,0.7,2059.76171875,2193.0,0.0,3019.0,483.0,1006.0,43.187,43.343
7.524,stream,2.0,174.84765625,0.7,2059.76171875,2193.0,0.0,3019.0,483.0,1006.0,43.031,43.531
8.026,stream,4.0,174.85546875,1.0,2059.76171875,2193.0,0.0,3019.0,483.0,1006.0,43.031,43.5
8.527,stream,2.0,174.86328125,0.3,2059.76171875,2193.0,0.0,3019.0,483.0,1006.0,43.0,43.5
9.029,stream,4.0,174.8671875,1.0,2059.76171875,2193.0,0.0,3019.0,483.0,1006.0,43.125,43.437
9.530,stream,2.0,174.875,1.0,2048.43359375,2193.0,0.0,3019.0,483.0,1006.0,43.312,43.375
10.033,stream,4.0,174.8828125,0.7,2048.43359375,2182.0,0.0,3099.0,483.0,1006.0,43.062,43.343
10.534,stream,2.0,174.890625,0.7,2048.42578125,2182.0,0.0,3059.0,483.0,1006.0,43.093,43.5
11.036,stream,4.0,174.8984375,1.0,2048.42578125,2182.0,0.0,3019.0,483.0,1006.0,42.968,43.468
11.537,stream,2.0,174.90625,1.3,2048.42578125,2182.0,0.0,3019.0,483.0,1006.0,43.156,43.406
12.038,stream,2.0,174.9140625,0.3,2048.42578125,2182.0,0.0,3019.0,483.0,1006.0,43.093,43.406
12.539,stream,2.0,174.921875,1.0,2048.16796875,2182.0,0.0,3019.0,483.0,1006.0,43.125,43.375
13.041,stream,6.0,174.9296875,0.7,2048.16796875,2181.0,0.0,3019.0,483.0,1006.0,43.25,43.437
