0,1.07320517832815,1.07320517819308,1.07320517826183,0,0,0
0.000444073702857561,0.940677412017559,0.940677411940515,0.94067741227749,0,0,0
0.001,0.935872543295123,0.935872543299888,0.935872543303642,105000,81000,45000
0.002,0.929848785359035,0.929848785412982,0.929848785322747,210000,162000,90000
0.003,0.904693655752445,0.904693655635369,0.904693655601634,315000,243000,135000
0.004,0.879635354769145,0.87963535464486,0.879635354654447,420000,324000,180000
0.005,0.868533019279299,0.868533019136637,0.868533019112282,525000,405000,225000
0.006,0.865916493759696,0.865916493641988,0.865916493647193,630000,486000,270000
0.007,0.86629533972609,0.866295339628762,0.866295339665078,735000,567000,315000
0.008,0.867934807859825,0.86793480781001,0.867934807866357,840000,648000,360000
0.009,0.869718809556401,0.86971880951708,0.869718809517532,945000,729000,405000
0.01,0.870726564301112,0.870726564213735,0.870726564192916,1050000,810000,450000
0.011,0.870745048920377,0.870745048794052,0.870745048795464,1155000,891000,495000
0.012,0.870120968950799,0.870120968832537,0.87012096884456,1260000,972000,540000
0.013,0.869536742246156,0.869536742149474,0.869536742161907,1365000,1053000,585000
0.014,0.869671630829081,0.869671630751042,0.869671630793842,1470000,1134000,630000
0.015,0.870688561112136,0.870688561068454,0.870688561087162,1575000,1215000,675000
0.016,0.872151503041135,0.872151502986499,0.872151502980357,1680000,1296000,720000
0.0166666666666665,0.861848269172624,0.861848269121217,0.861848269079363,1680000,1296000,720000
0.0166666666666667,437.448079793821,437.448079793821,437.448079793821,1680000,1296000,720000
0.0166666666666671,437.448079793819,437.448079793819,437.448079793819,1680000,1296000,720000
0.016777618495384,436.963346950952,436.963346950952,436.963346950952,1680000,1296000,720000
0.0167776184953842,436.963346950951,436.963346950951,436.963346950952,1680000,1296000,720000
0.0168885703241011,436.47869130883,436.47869130883,436.47869130883,1680000,1296000,720000
0.017,435.992625039198,435.992625039198,435.992625039198,1785000,1377000,765000
0.0175571483794943,433.570269550076,433.570269550076,433.570269550076,1785000,1377000,765000
0.018,431.654452727762,431.654452727762,431.654452727762,1890000,1458000,810000
0.019,427.359430319824,427.359430319824,427.359430319825,1995000,1539000,855000
0.02,423.107149458398,423.107149458398,423.107149458398,2100000,1620000,900000
0.021,418.897182192823,418.897182192823,418.897182192823,2205000,1701000,945000
0.022,414.729103771743,414.729103771743,414.729103771743,2310000,1782000,990000
0.023,410.602496448185,410.602496448185,410.602496448185,2415000,1863000,1035000
0.024,406.516949445637,406.516949445637,406.516949445637,2520000,1944000,1080000
0.025,402.472057116497,402.472057116497,402.472057116497,2625000,2025000,1125000
0.026,398.467416907155,398.467416907155,398.467416907155,2730000,2106000,1170000
0.027,394.502628417908,394.502628417908,394.502628417908,2835000,2187000,1215000
0.028,390.577293870543,390.577293870543,390.577293870543,2940000,2268000,1260000
0.029,386.691019332168,386.691019332168,386.691019332168,3045000,2349000,1305000
0.03,382.843415685546,382.843415685546,382.843415685546,3150000,2430000,1350000
0.031,379.034098740859,379.034098740859,379.034098740859,3255000,2511000,1395000
0.032,375.262688592394,375.262688592394,375.262688592394,3360000,2592000,1440000
0.033,371.528808798149,371.528808798149,371.528808798149,3465000,2673000,1485000
0.034,367.832085954359,367.83208595436,367.83208595436,3570000,2754000,1530000
0.035,364.172149837876,364.172149837876,364.172149837876,3675000,2835000,1575000
0.036,360.548633866597,360.548633866597,360.548633866597,3780000,2916000,1620000
0.037,356.961175473494,356.961175473494,356.961175473494,3885000,2997000,1665000
0.038,353.409416139236,353.409416139236,353.409416139236,3990000,3078000,1710000
0.039,349.89300111531,349.89300111531,349.89300111531,4095000,3159000,1755000
0.0395075237604205,348.121749461177,348.121749461177,348.121749461177,4095000,3159000,1755000
0.0395075237604209,348.121749461175,348.121749461175,348.121749461175,4095000,3159000,1755000
0.04,346.411587915205,346.411587915205,346.411587915205,4200000,3240000,1800000
0.041,342.964810646323,342.964810646323,342.964810646323,4305000,3321000,1845000
0.042,339.552333354097,339.552333354097,339.552333354097,4410000,3402000,1890000
0.043,336.173814570933,336.173814570933,336.173814570933,4515000,3483000,1935000
0.044,332.828916370731,332.828916370731,332.828916370731,4620000,3564000,1980000
0.045,329.517304363956,329.517304363956,329.517304363956,4725000,3645000,2025000
0.046,326.238647570076,326.238647570076,326.238647570076,4830000,3726000,2070000
0.047,322.992618257551,322.992618257551,322.992618257551,4935000,3807000,2115000
0.0472295029460933,322.252219446954,322.252219446954,322.252219446954,4935000,3807000,2115000
0.0472295029460937,322.252219446952,322.252219446952,322.252219446952,4935000,3807000,2115000
0.048,319.778900869062,319.778900869062,319.778900869062,5040000,3888000,2160000
0.049,316.597155830206,316.597155830206,316.597155830206,5145000,3969000,2205000
0.05,313.447074008247,313.447074008247,313.447074008247,5250000,4050000,2250000
0.051,310.32834038053,310.32834038053,310.32834038053,5355000,4131000,2295000
0.052,307.240643128938,307.240643128938,307.240643128938,5460000,4212000,2340000
0.0527790677076548,304.856428134553,304.856428134553,304.856428134553,5460000,4212000,2340000
0.0527790677076553,304.856428134551,304.856428134551,304.856428134551,5460000,4212000,2340000
0.053,304.18367597338,304.183675973381,304.183675973381,5565000,4293000,2385000
0.054,301.157128460033,301.157128460033,301.157128460033,5670000,4374000,2430000
0.055,298.160700386817,298.160700386817,298.160700386817,5775000,4455000,2475000
0.056,295.194092101676,295.194092101676,295.194092101676,5880000,4536000,2520000
0.057,292.257006930714,292.257006930714,292.257006930714,5985000,4617000,2565000
0.058,289.349151175453,289.349151175453,289.349151175453,6090000,4698000,2610000
0.059,286.470234088542,286.470234088542,286.470234088542,6195000,4779000,2655000
0.06,283.619967829372,283.619967829372,283.619967829372,6300000,4860000,2700000
0.061,280.798067417373,280.798067417373,280.798067417373,6405000,4941000,2745000
0.0616352880061116,279.0199551023,279.0199551023,279.0199551023,6405000,4941000,2745000
0.0616352880061121,279.019955102299,279.019955102299,279.019955102299,6405000,4941000,2745000
0.062,278.004255567448,278.004255567448,278.004255567448,6510000,5022000,2790000
0.063,275.23824311054,275.23824311054,275.23824311054,6615000,5103000,2835000
0.064,272.499758384936,272.499758384936,272.499758384936,6720000,5184000,2880000
0.065,269.788527563304,269.788527563304,269.788527563304,6825000,5265000,2925000
0.066,267.104279555841,267.104279555841,267.104279555841,6930000,5346000,2970000
0.067,264.446745977162,264.446745977162,264.446745977162,7035000,5427000,3015000
0.068,261.815661111107,261.815661111107,261.815661111107,7140000,5508000,3060000
0.069,259.210761879723,259.210761879723,259.210761879723,7245000,5589000,3105000
0.07,256.631787818267,256.631787818267,256.631787818267,7350000,5670000,3150000
0.071,254.078481054016,254.078481054016,254.078481054016,7455000,5751000,3195000
0.072,251.550586284816,251.550586284816,251.550586284816,7560000,5832000,3240000
0.073,249.047850753273,249.047850753273,249.047850753273,7665000,5913000,3285000
0.074,246.570024222896,246.570024222896,246.570024222896,7770000,5994000,3330000
0.075,244.116858948147,244.116858948147,244.116858948147,7875000,6075000,3375000
0.076,241.688109644465,241.688109644465,241.688109644465,7980000,6156000,3420000
0.077,239.283533467809,239.283533467809,239.283533467809,8085000,6237000,3465000
0.078,236.902889991731,236.902889991731,236.902889991731,8190000,6318000,3510000
0.079,234.545941184816,234.545941184816,234.545941184816,8295000,6399000,3555000
0.08,232.212451387329,232.212451387329,232.212451387329,8400000,6480000,3600000
0.081,229.902187286808,229.902187286808,229.902187286808,8505000,6561000,3645000
0.082,227.614917893448,227.614917893448,227.614917893449,8610000,6642000,3690000
0.083,225.350414516247,225.350414516247,225.350414516247,8715000,6723000,3735000
0.083333333333333,224.629357305495,224.629357305495,224.629357305495,8715000,6723000,3735000
0.0833333333333339,0.935964055367089,0.935964055334226,0.935964055509031,8715000,6723000,3735000
0.0833333333333354,0.935964055367666,0.935964055334803,0.935964055509608,8715000,6723000,3735000
0.0835333333333352,0.950910726649222,0.950910726664408,0.95091072660562,8715000,6723000,3735000
0.084,0.941627615960272,0.941627615883155,0.941627615855793,8820000,6804000,3780000
0.085,0.939080363523489,0.939080363422434,0.939080363491069,8925000,6885000,3825000
0.086,0.938517040923366,0.93851704085893,0.938517040870221,9030000,6966000,3870000
0.087,0.938075870141764,0.938075870059554,0.938075870109254,9135000,7047000,3915000
0.088,0.937839349281742,0.937839349240259,0.937839349279431,9240000,7128000,3960000
0.089,0.937801987181147,0.937801987150371,0.937801987167961,9345000,7209000,4005000
0.09,0.937920830162778,0.9379208301516,0.937920830150492,9450000,7290000,4050000
0.091,0.938139522395173,0.938139522377645,0.938139522358066,9555000,7371000,4095000
0.092,0.938404858725963,0.938404858685283,0.938404858671663,9660000,7452000,4140000
0.093,0.938687090843708,0.938687090777099,0.938687090788062,9765000,7533000,4185000
0.094,0.938986355531869,0.938986355469732,0.938986355503374,9870000,7614000,4230000
0.095,0.939320010257482,0.939320010216776,0.939320010246638,9975000,7695000,4275000
0.096,0.939702016333965,0.939702016314792,0.939702016326543,10080000,7776000,4320000
0.097,0.940129871011289,0.940129870996911,0.940129870988487,10185000,7857000,4365000
0.098,0.940586432387391,0.940586432362165,0.940586432347961,10290000,7938000,4410000
0.099,0.94105191881516,0.941051918772561,0.941051918766465,10395000,8019000,4455000
0.1,0.941515265472273,0.941515265418891,0.941515265429415,10500000,8100000,4500000
0.101,0.941977163209542,0.941977163159201,0.94197716318074,10605000,8181000,4545000
0.102,0.94244476132488,0.942444761287716,0.942444761308382,10710000,8262000,4590000
0.103,0.94292362352863,0.942923623504458,0.942923623513434,10815000,8343000,4635000
0.103205094160259,0.943023299349581,0.943023299325842,0.943023299333098,10815000,8343000,4635000
0.10320509416026,0.943023299349595,0.943023299325855,0.943023299333111,10815000,8343000,4635000
0.104,0.943413230834299,0.943413230813295,0.943413230809804,10920000,8424000,4680000
0.105,0.943907064447302,0.94390706441866,0.943907064411189,11025000,8505000,4725000
0.106,0.944398799095028,0.944398799054931,0.944398799053762,11130000,8586000,4770000
0.107,0.944885643380262,0.944885643334477,0.944885643343565,11235000,8667000,4815000
0.108,0.945369287206169,0.945369287163105,0.945369287179027,11340000,8748000,4860000
0.109,0.945853571026352,0.945853570992012,0.945853571006669,11445000,8829000,4905000
0.109374402159855,0.946035605560315,0.94603560552824,0.946035605541404,11445000,8829000,4905000
0.109374402159857,0.946035605560318,0.946035605528244,0.946035605541407,11445000,8829000,4905000
0.11,0.946341231283217,0.94634123125726,0.94634123126403,11550000,8910000,4950000
0.111,0.946831860590672,0.946831860566254,0.946831860565298,11655000,8991000,4995000
0.112,0.947322785720135,0.947322785690657,0.947322785687331,11760000,9072000,5040000
0.113,0.947811078246279,0.947811078209548,0.947811078210367,11865000,9153000,5085000
0.114,0.948295361240825,0.948295361200189,0.948295361208007,11970000,9234000,5130000
0.115,0.948776198459114,0.948776198420571,0.948776198432859,12075000,9315000,5175000
0.116,0.949255144137497,0.949255144104992,0.94925514411625,12180000,9396000,5220000
0.117,0.949733397102123,0.949733397074974,0.949733397081,12285000,9477000,5265000
0.118,0.950211038665996,0.950211038639862,0.950211038640646,12390000,9558000,5310000
0.119,0.950687219529134,0.950687219499568,0.950687219498821,12495000,9639000,5355000
0.12,0.951160936590066,0.951160936555587,0.951160936557721,12600000,9720000,5400000
0.121,0.951631745659775,0.951631745622849,0.951631745629678,12705000,9801000,5445000
0.122,0.952099910848909,0.952099910813654,0.952099910823351,12810000,9882000,5490000
0.123,0.95256604343566,0.952566043404525,0.952566043413384,12915000,9963000,5535000
0.124,0.95303059184332,0.953030591815731,0.953030591821032,13020000,10044000,5580000
0.125,0.95349354406617,0.9534935440392,0.953493544041022,13125000,10125000,5625000
0.126,0.953954517981909,0.953954517952615,0.953954517953461,13230000,10206000,5670000
0.127,0.954413083832195,0.954413083799716,0.954413083802508,13335000,10287000,5715000
0.128,0.954869051443022,0.954869051408991,0.954869051414914,13440000,10368000,5760000
0.129,0.955322536337659,0.955322536304767,0.955322536312595,13545000,10449000,5805000
0.13,0.955773809438326,0.95577380940826,0.955773809415498,13650000,10530000,5850000
0.131,0.956223079270613,0.956223079242956,0.956223079247769,13755000,10611000,5895000
0.132,0.956670367071509,0.956670367044261,0.956670367046721,13860000,10692000,5940000
0.133,0.957115536468616,0.957115536439803,0.957115536441628,13965000,10773000,5985000
0.134,0.9575584218342,0.95755842180328,0.957558421806428,14070000,10854000,6030000
0.135,0.957998946300308,0.957998946268406,0.957998946273647,14175000,10935000,6075000
0.136,0.9584371527069,0.958437152675822,0.958437152682311,14280000,11016000,6120000
0.137,0.958873147102424,0.958873147073285,0.958873147079342,14385000,11097000,6165000
0.138,0.959307013333816,0.959307013306311,0.959307013310715,14490000,11178000,6210000
0.139,0.959738763153085,0.95973876312586,0.959738763128679,14595000,11259000,6255000
0.14,0.960168347389729,0.960168347361462,0.960168347363861,14700000,11340000,6300000
0.141,0.960595706570526,0.960595706540869,0.960595706544164,14805000,11421000,6345000
0.142,0.961020817615342,0.961020817585066,0.961020817589761,14910000,11502000,6390000
