tcn_plus_fusion_ms
1.6836
1.3120
1.2767
1.2635
1.2619
1.2535
1.2566
1.2545
1.2447
1.2553
1.2489
1.2644
1.2688
1.2546
1.2537
1.2251
1.2317
1.2360
1.2274
1.2232
1.2263
1.2581
1.2318
1.2467
1.2651
1.2612
1.2628
1.2294
1.2281
3.0326
1.2873
1.2886
1.2550
1.2313
1.2228
1.2212
1.2272
1.2888
1.3764
1.2638
1.2419
1.2246
1.2634
1.2723
1.2838
1.2430
1.2608
1.3740
1.4560
1.2665
1.2562
1.2712
1.2416
1.2552
1.2413
1.2385
1.2688
1.2668
1.2572
1.2231
1.2172
1.2256
1.2228
1.2226
1.2212
1.2335
1.2786
1.2689
1.2656
1.2700
1.4811
1.2627
1.2375
1.2397
1.2306
1.2435
1.2304
1.2351
1.2245
1.2360
1.2510
1.2896
1.2603
1.2367
1.2271
1.2226
1.2187
1.2451
1.2442
1.2377
1.2343
1.2221
1.2563
1.2524
1.2973
1.2490
1.2297
1.2275
1.2179
1.2329
1.2328
1.2263
1.2252
1.2369
1.2492
1.2876
1.2632
1.2471
1.2236
1.2315
1.2277
1.2239
1.2313
1.2175
1.2203
1.2283
1.2512
1.2591
1.2432
1.2278
1.2227
1.2193
1.2162
1.2181
1.2299
1.2328
1.2283
1.2744
1.2707
1.2836
1.2551
1.2227
1.2409
1.2416
1.2245
1.2167
1.2273
1.2221
1.2342
1.2594
1.2516
1.2465
1.2144
1.2117
1.2254
1.2270
1.2235
1.2177
1.2195
1.2427
1.2286
1.2560
1.2414
1.2449
1.2141
1.2117
1.2151
1.2103
1.2160
1.2097
1.2118
1.2173
1.2484
1.2453
1.2461
1.2357
2.7639
1.2811
1.2656
1.2617
1.2192
1.2234
1.2362
1.2316
1.2230
1.2351
1.2384
1.2219
1.2268
1.2542
1.2558
1.2685
1.2485
1.2272
1.2198
1.2216
1.2140
1.2276
1.2170
1.2226
1.2188
1.2501
1.2550
1.2652
1.2262
1.2107
1.2243
1.2274
1.2286
1.2325
1.2202
1.2309
1.2255
1.2529
1.2534
1.2414
1.2158
1.2303
1.3992
1.2377
1.2327
1.2269
1.2286
1.2357
1.2366
1.2312
1.2466
1.2852
1.2540
1.2251
1.2350
1.2260
1.2260
1.2237
1.2259
1.2602
1.2341
1.2339
1.2573
1.2579
1.2583
1.2409
1.2255
1.2264
1.2245
1.2195
1.2205
1.2318
1.2205
1.2214
1.2559
1.2537
1.2438
1.2167
1.2303
1.2263
1.2190
1.2197
1.2256
1.2329
1.2312
1.2437
1.2595
1.2757
1.2521
1.2344
1.2272
1.2239
1.2246
1.2174
1.2412
1.2199
1.2315
1.2549
1.2971
1.2662
1.2694
1.2261
1.2323
1.2330
1.2452
1.2294
1.2284
1.2218
1.2279
1.2566
1.2514
1.2472
1.2537
1.2330
1.2293
1.2262
1.2301
1.2177
1.2315
1.2333
1.2519
1.2542
1.3107
1.2517
1.2064
1.2370
1.2424
1.2371
1.2256
1.2263
1.2230
1.2260
1.2134
1.2513
1.2472
1.2434
1.2105
2.7636
1.2687
1.2509
1.2386
1.2349
1.2231
1.2196
1.2283
1.2290
1.2284
1.2245
1.2618
1.3612
1.3203
1.2762
1.2624
1.2100
1.2662
1.2350
1.2308
1.2301
1.2221
1.2372
1.2290
1.2247
1.2538
1.2415
1.2418
1.2162
1.2136
1.2164
1.2202
1.2289
1.2240
1.2170
1.2241
1.2384
1.2522
1.2392
1.2036
1.2279
1.2242
1.3780
1.2272
1.2220
1.2273
1.2243
1.2230
1.2661
1.4330
1.2928
1.2605
1.2187
1.2160
1.2279
1.2210
1.2175
1.2348
1.2141
1.2201
1.2292
1.2709
1.2443
1.2467
1.2089
1.2191
1.2173
1.2161
1.2177
1.2146
1.2156
1.2172
1.2516
1.2453
1.2522
1.2079
1.2223
1.2253
1.2252
1.2150
1.2206
1.2244
1.2102
1.2389
1.2376
1.2438
1.2064
1.2231
1.2109
1.2203
1.2115
1.2198
1.2183
1.2140
1.2420
1.2344
1.2384
1.2130
1.2272
1.2377
1.2189
1.2181
1.2300
1.2255
1.2125
1.2504
1.2421
1.2465
1.2116
1.2085
1.2166
1.2202
1.2363
1.2359
1.2349
1.2314
1.2454
1.2525
1.2411
1.2218
1.2123
1.2158
1.2186
1.2253
1.2268
1.2269
1.2390
1.2549
1.2484
1.2463
1.2421
1.2153
1.2191
1.2251
1.2215
1.2258
1.2201
2.6029
1.2425
1.2245
1.2331
1.2281
1.2081
1.2431
1.2517
1.2454
1.2190
1.2135
1.2098
1.2241
1.2261
1.2156
1.2610
1.2496
1.2279
1.2790
1.2536
1.2426
1.2121
1.2199
1.2307
1.2276
1.2240
1.2367
1.2308
1.2301
1.2620
1.2596
1.2720
1.2600
1.2130
1.2266
1.2389
1.2380
1.2240
1.2267
1.2311
1.2272
1.2285
1.2478
1.4220
1.2924
1.2544
1.2190
1.2301
1.2377
1.2306
1.2394
1.2341
1.2512
1.2255
1.2465
1.2836
1.2546
1.2671
1.2521
1.2256
1.2386
1.2314
1.2301
1.2323
1.2305
1.2422
1.2290
1.2242
1.2693
1.2504
1.2667
1.2512
1.2269
1.2329
1.2342
1.2330
1.2316
1.2333
1.2315
1.2351
1.2569
1.2790
1.2566
1.2467
1.2152
1.2483
1.2213
1.2248
1.2477
1.2390
1.2212
1.2210
1.2584
1.2700
1.2409
1.2200
1.2102
1.2409
1.2176
1.2198
1.2235
1.3407
1.2621
1.2361
1.2608
1.2998
1.2602
1.2365
1.2240
1.2473
1.2429
1.2415
1.2435
1.2171
1.2375
1.2358
1.2885
1.2644
1.3223
1.2571
1.2478
1.2333
1.2409
1.2307
1.3234
1.2966
1.4160
1.4025
1.2772
1.2568
1.2339
1.2851
1.2663
1.2709
1.2210
1.2340
1.6648
2.5454
1.2596
1.2197
1.2117
1.2229
1.2208
1.2327
1.2307
1.2319
1.2267
1.2522
1.2458
1.2559
1.2389
1.2161
1.2258
1.2420
1.3250
1.2596
1.2426
1.2371
1.2237
1.2542
1.2945
1.2760
1.2603
1.2527
1.2335
1.2616
1.2521
1.2344
1.2337
1.2300
1.2310
1.2324
1.2655
1.2667
1.2543
1.2396
1.2321
1.2216
1.2185
1.2350
1.4288
1.2424
1.2326
1.2309
1.2348
1.3920
1.2752
1.2675
1.2503
1.2322
1.2227
1.2197
1.2294
1.2390
1.2323
1.2268
1.2215
1.2509
1.2672
1.2477
1.2247
1.2298
1.2208
1.2198
1.2277
1.2294
1.2305
1.2346
1.2408
1.2357
1.2372
1.2203
1.2187
1.2167
1.2171
1.2083
1.2216
1.2227
1.2429
1.2454
1.2577
1.2128
1.2510
1.2232
1.2192
1.2238
1.2200
1.2416
1.2266
1.2691
1.2519
1.2638
1.2475
1.2268
1.2245
1.2219
1.2249
1.2277
1.2315
1.2316
1.2242
1.2716
1.2758
1.2459
1.2113
1.2081
1.2245
1.2173
1.2255
1.2226
1.2231
1.2239
1.2463
1.2556
1.2381
1.2147
1.2193
1.2220
1.2179
1.2300
1.2237
1.2170
1.2273
1.2495
1.2451
1.2339
1.2087
1.2076
1.2182
1.2156
1.2106
1.2133
1.2250
1.2230
2.4644
1.6533
1.2617
1.2377
1.2284
1.2853
1.2592
1.2654
1.2174
1.2606
1.2366
1.2531
1.2303
1.2267
1.2223
1.2696
1.2226
1.2444
1.3085
1.2517
1.2390
1.2333
1.2595
1.2385
1.2168
1.2246
1.2504
1.2297
