t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,6.0,181.01953125,2.3,2070.09375,,,,,,,
1.006,warmup,0.0,181.03515625,1.0,2070.08984375,2205.0,12.0,3818.0,683.0,1125.0,44.156,44.593
1.507,warmup,0.0,181.0390625,0.3,2070.08984375,2205.0,13.0,3617.0,562.0,1125.0,44.312,44.562
2.008,warmup,0.0,181.04296875,0.0,2070.08984375,2205.0,0.0,3536.0,522.0,1125.0,44.25,44.531
2.509,stream,2.0,181.046875,3.3,2070.08984375,2205.0,0.0,3496.0,522.0,1085.0,44.125,44.687
3.010,stream,2.0,181.05859375,17.8,2070.2890625,2205.0,0.0,3502.0,482.0,1085.0,44.093,44.531
3.513,stream,4.0,181.13671875,18.1,2048.69140625,2192.0,0.0,3972.0,762.0,1123.0,44.656,44.625
4.016,stream,4.0,181.1484375,4.8,2048.68359375,2183.0,0.0,3657.0,682.0,1123.0,44.375,44.468
4.519,stream,4.0,181.15234375,4.5,2048.68359375,2183.0,0.0,3295.0,562.0,1044.0,44.125,44.468
5.022,stream,4.0,181.16015625,4.5,2047.703125,2183.0,0.0,3175.0,522.0,1044.0,44.187,44.468
5.524,stream,2.0,181.171875,7.4,2047.703125,2182.0,0.0,3099.0,522.0,1044.0,44.25,44.468
6.027,stream,4.0,181.1796875,5.2,2046.76953125,2182.0,0.0,3220.0,562.0,1044.0,44.156,44.656
6.530,stream,2.0,181.1875,14.5,2046.76953125,2182.0,0.0,3139.0,522.0,1044.0,44.093,44.656
7.033,stream,4.0,181.1953125,6.1,2046.76953125,2182.0,0.0,3421.0,683.0,1044.0,44.093,44.5
7.536,stream,4.0,181.203125,4.2,2046.76953125,2182.0,0.0,3180.0,562.0,1044.0,44.093,44.562
8.038,stream,2.0,181.2109375,3.6,2046.76953125,2182.0,0.0,3099.0,522.0,1044.0,44.0,44.5
8.539,stream,2.0,181.21875,4.2,2046.76171875,2182.0,0.0,3139.0,482.0,1044.0,44.031,44.531
9.041,stream,4.0,181.22265625,4.5,2041.94140625,2182.0,0.0,3099.0,482.0,1004.0,44.156,44.437
9.543,stream,4.0,181.23046875,3.9,2041.94140625,2177.0,0.0,3139.0,482.0,1044.0,44.312,44.468
10.045,stream,2.0,181.234375,4.8,2041.8828125,2177.0,0.0,3099.0,482.0,1044.0,44.125,44.593
10.546,stream,4.0,181.2421875,3.6,2041.8828125,2177.0,0.0,3099.0,482.0,1044.0,44.031,44.531
11.048,stream,2.0,181.25390625,11.7,2041.8828125,2177.0,0.0,3059.0,482.0,1044.0,44.031,44.437
11.550,stream,4.0,181.26171875,17.7,2035.98828125,2177.0,0.0,3657.0,682.0,1284.0,44.562,44.562
12.052,stream,2.0,181.2734375,3.6,2035.98828125,2171.0,0.0,3852.0,682.0,1284.0,44.125,44.593
12.553,stream,2.0,181.27734375,4.9,2036.234375,2171.0,0.0,3617.0,562.0,1165.0,44.218,44.5
13.055,stream,4.0,181.2890625,4.9,2036.22265625,2171.0,0.0,3536.0,522.0,1125.0,44.093,44.718
13.556,stream,2.0,181.296875,4.6,2036.46875,2171.0,0.0,3542.0,522.0,1085.0,44.156,44.593
14.058,stream,4.0,181.296875,3.9,2036.4609375,2171.0,0.0,3582.0,522.0,1085.0,44.062,44.625
14.559,stream,2.0,181.30078125,4.2,2036.4609375,2171.0,0.0,3542.0,522.0,1085.0,44.156,44.531
15.061,stream,4.0,181.30859375,21.7,2038.4296875,2171.0,0.0,3502.0,482.0,1085.0,44.375,44.531
15.563,stream,4.0,181.31640625,7.5,2038.40234375,2173.0,0.0,3972.0,802.0,1123.0,44.25,44.437
16.064,stream,2.0,181.328125,5.2,2038.64453125,2173.0,0.0,3657.0,602.0,1125.0,44.281,44.781
16.566,stream,4.0,181.3359375,5.5,2038.86328125,2173.0,0.0,3536.0,522.0,1085.0,44.156,44.781
