t,Va_pu,Vb_pu,Vc_pu,P_meas_MW,P_total_MW,Q_total_Mvar,P_it_MW,P_cool_MW,P_aux_MW,ups_state,soc,vdc_pu,P_batt_MW,cool_stall,P_ai_pu,P_it_served_MW
106.81,0.953790648888223,0.953790648919668,0.953790648734088,99.7679986020519,99.7679986020519,38.335458784738,29.3510485594913,47.7896824276446,22.627267614916,0,0.995005707323505,1.11658717123506,-0,0,0.198788825479602,28.3274076308434
106.82,0.953325608268649,0.953325608300819,0.953325608114527,98.6496362080297,98.6496362080297,37.961914183879,28.2851412791852,47.7591660256881,22.6053289031563,0,0.995005707323505,1.11740694391737,-0,0,0.200402628134695,28.5573745091941
106.83,0.952839428121567,0.952839428154464,0.9528394279642,99.0864305187807,99.0864305187807,38.0992729302795,28.7766859445719,47.7273717386422,22.5823728355666,0,0.995005707323505,1.11711950572672,-0,0,0.187878647417014,26.7727072569244
106.84,0.952363967166485,0.952363967206766,0.952363967005193,97.9699037378589,97.9699037378589,37.7262085986539,27.7137089139208,47.6962240270455,22.5599707968926,0,0.995005707323505,1.11783093959425,-0,0,0.172715912868484,24.612017583759
106.85,0.951892191721629,0.951892191764898,0.951892191558186,97.5967331996694,97.5967331996694,37.5975365824324,27.3935040103117,47.6653916903532,22.5378374990046,0,0.995005707323505,1.11831497375698,-0,0,0.175824116175208,25.0549365549671
106.86,0.951428637932941,0.951428637973853,0.951428637770576,97.6845881031248,97.6845881031248,37.6204993766236,27.5334201234352,47.6350866713343,22.5160813083553,0,0.995005707323505,1.11830496178633,-0,0,0.177683370594751,25.319880309752
106.87,0.950998497850331,0.950998497896758,0.950998497684027,95.9900097137689,95.9900097137689,37.0580110323008,25.8872105308396,47.6068408530918,22.4959583298374,0,0.995005707323505,1.11947058603604,-0,0,0.171233558073511,24.4007820254753
106.88,0.950584699960968,0.950584700011351,0.950584699795335,95.0743500047274,95.0743500047274,36.7517595377907,25.017939881426,47.5797038288851,22.4767062944164,0,0.995005707323505,1.1203584226131,-0,0,0.166286242358974,23.6957895361538
106.89,0.950189371880916,0.950189371931723,0.950189371715328,95.5805068456521,95.5805068456521,36.9130743259315,25.5683811722922,47.5537819655421,22.4583437078178,0,0.995005707323505,1.1202455191002,-0,0,0.18032277849538,25.6959959355916
106.9,0.949801281149667,0.949801281200872,0.949801280980552,95.8759921913189,95.8759921913189,37.0052155060265,25.9075578734865,47.528227245556,22.4402070722765,0,0.995005707323505,1.11978749281178,-0,0,0.166690918149466,23.7534558362989
106.91,0.949432782978168,0.949432783032438,0.949432782809012,95.436533591475,95.436533591475,36.856029468118,25.5096300191206,47.503872997576,22.4230305747784,0,0.995005707323505,1.12013946819421,-0,0,0.172303533503553,24.5532535242563
106.92,0.949080817045708,0.949080817101268,0.949080816875597,96.0497405782242,96.0497405782242,37.0530413325213,26.1625804766789,47.4805611897988,22.4065989117465,0,0.995005707323505,1.11973331824658,-0,0,0.183237815139762,26.1113886574161
106.93,0.948746438653676,0.948746438709043,0.948746438484564,96.1893327859431,96.1893327859431,37.0945818584854,26.3401676654211,47.4582643254982,22.3909007950238,0,0.995005707323505,1.11935060381146,-0,0,0.168183167136701,23.9661013169798
106.94,0.948437723583653,0.948437723640301,0.948437723411852,95.8010344353371,95.8010344353371,36.9629297809614,25.9869899041132,47.437572699194,22.3764718320299,0,0.995005707323505,1.11971990750569,-0,0,0.179318115587068,25.5528314711572
106.95,0.948143273199676,0.948143273258587,0.948143273026595,96.4006519241244,96.4006519241244,37.156160887392,26.6202516438616,47.4177620397899,22.3626382404729,0,0.995005707323505,1.11913306174866,-0,0,0.164267872877325,23.4081718850188
106.96,0.947872031428648,0.947872031486988,0.947872031255161,95.7053121316101,95.7053121316101,36.924042614307,25.9559735685798,47.3993800888136,22.3499584742166,0,0.995005707323505,1.11969771969843,-0,0,0.173539603734431,24.7293935321564
106.97,0.947604904495361,0.94760490455459,0.947604904320304,96.3596951067136,96.3596951067136,37.1356097019309,26.6409926493321,47.3812765900244,22.337425867357,0,0.995005707323505,1.11919735876887,-0,0,0.170831183393607,24.343443633589
106.98,0.947368542633397,0.947368542693564,0.947368542457043,96.3209142748922,96.3209142748922,37.1197173724574,26.6294924261587,47.3650672455276,22.3263546032059,0,0.995005707323505,1.11929058448345,-0,0,0.194772053784234,27.7550176642534
106.99,0.947131736653127,0.947131736713777,0.947131736478029,97.1165440811065,97.1165440811065,37.3780663244087,27.4526138068807,47.3487872902614,22.3151429839644,0,0.995005707323505,1.11848460430078,-0,0,0.189218022466173,26.9635682014296
107,0.94692679583299,0.946926795893675,0.946926795655703,97.5248607392812,97.5248607392812,37.5094934577409,27.8850049605426,47.3344537096134,22.3054020691252,0,0.995005707323505,1.11807184682571,-0,0,0.191004914507831,27.2182003173659
107.01,0.946690575571724,0.946690575633345,0.946690575396496,97.5637450858223,97.5637450858223,37.5191036836889,27.9514701273824,47.3181314657181,22.2941434927218,0,0.995005707323505,1.11781720193846,-0,0,0.171992076645959,24.5088709220492
107.02,0.946494349928449,0.946494349990542,0.946494349750874,95.8413279831124,95.8413279831124,36.9503015702238,26.2520734214791,47.3043373319209,22.2849172297124,0,0.995005707323505,1.11913378718975,-0,0,0.170516187044703,24.2985566538702
