t,Va_pu,Vb_pu,Vc_pu,P_meas_MW,P_total_MW,Q_total_Mvar,P_it_MW,P_cool_MW,P_aux_MW,ups_state,soc,vdc_pu,P_batt_MW,cool_stall,P_ai_pu,P_it_served_MW
36.44,0.979087415718374,0.979087416010998,0.979087415994658,297.51780515536,297.51780515536,63.0960585530901,190.324385401663,78.7957333856586,28.3976863680384,0,1,1.00011726321517,0,0,0.997351157463442,182.51526181581
36.45,0.978779976109651,0.978779976402861,0.978779976386078,296.736108509612,296.736108509612,63.3047596593554,189.586847065259,78.769806157362,28.3794552869909,0,1,1.0001947277583,0,0,0.995592455782647,182.193419408224
36.46,0.978475787760789,0.978475788054069,0.978475788037612,296.351418689152,296.351418689152,63.5113583327784,189.245828311921,78.7441751830317,28.361415194199,0,1,1.00023604091863,0,0,0.986235237799491,180.481048517307
36.47,0.978185867800882,0.978185868094347,0.97818586807763,292.926247236627,292.926247236627,63.7054917536197,185.861808612298,78.7199742325962,28.3444643917323,0,1,1.00050141157484,0,0,0.976259780191328,178.655539775013
36.48,0.977900569224974,0.977900569518275,0.977900569501791,295.745989646887,295.745989646887,63.8958202722676,188.721837212739,78.6962995037412,28.3278529304073,0,1,1.00007431210876,0,0,0.998479654703514,182.721776810743
36.49,0.977586408159488,0.977586408453056,0.977586408436612,295.860774431987,295.860774431987,64.1081605710898,188.88155811174,78.6698899327153,28.3093263875319,0,1,1.00008160204315,0,0,0.995653603802155,182.204609495794
36.5,0.977279460794727,0.97727946108829,0.97727946107193,293.159555467471,293.159555467471,64.3150725360748,186.224147742941,78.6441292684939,28.2912784560361,0,1,1.00037239551894,0,0,0.976024003423644,178.612392626527
36.51,0.97691729089394,0.976917291187918,0.976917291170312,294.982098119402,294.982098119402,64.5551937441853,188.09781516427,78.6139526776882,28.270330277444,0,1,1.00005446853424,0,0,1,183
36.52,0.976604632221293,0.976604632515927,0.976604632497243,295.830583968542,295.830583968542,64.7654929019007,188.990753156334,78.5878285304333,28.2520022817746,0,1,0.999993044010269,0,0,1,183
36.53,0.976287856853338,0.976287857148361,0.976287857128866,295.013823162473,295.013823162473,64.9795119232666,188.219214652223,78.5612517462888,28.2333567639612,0,1,1.00013373901424,0,0,0.98502276214852,180.259165473179
36.54,0.975937538248479,0.975937538543687,0.975937538523835,296.30091989492,296.30091989492,65.2146763390955,189.556169816827,78.5318803085951,28.2128697694978,0,1,0.999967593621446,0,0,1,183
36.55,0.975581987208525,0.975581987504196,0.975581987483453,295.758379279046,295.758379279046,65.4546208700948,189.064465813713,78.5019381776995,28.1919752876336,0,1,1.00004596719125,0,0,1,183
36.56,0.975198985944422,0.97519898624065,0.97519898621915,295.794682533193,295.794682533193,65.7131061516349,189.155594495048,78.4696154392619,28.1694725988839,0,1,1.00005688555297,0,0,0.997903852345106,182.616404979154
36.57,0.974806228509612,0.974806228806023,0.974806228784191,295.192190329195,295.192190329195,65.9776387155509,188.609254935354,78.4364843624598,28.1464510313817,0,1,1.00011075486042,0,0,0.996739102022476,182.403255670113
36.58,0.974420007759523,0.974420008055944,0.97442000803436,293.311867165775,293.311867165775,66.2374673809639,186.784090999321,78.4039284167226,28.1238477497306,0,1,1.00028663261349,0,0,0.982190149882111,179.740797428426
36.59,0.974153795362793,0.974153795658819,0.974153795637217,294.906087504614,294.906087504614,66.4171745948178,188.416083713377,78.3817698516525,28.108233939585,0,1,1.0000576647372,0,0,0.99039317324446,181.241950703736
36.6,0.973943123673407,0.97394312396882,0.973943123947875,296.007320912352,296.007320912352,66.5624665898908,189.547555016305,78.3641411715817,28.0956247244658,0,1,0.999941306368239,0,0,1,183
36.61,0.973751343434744,0.973751343729258,0.973751343708336,295.658574745292,295.658574745292,66.6966819178503,189.226551144275,78.3480371611212,28.083986439896,0,1,1.0000518437855,0,0,0.986796730149028,180.583801617272
36.62,0.973552167827275,0.973552168120451,0.973552168101586,295.349146409626,295.349146409626,66.8334739075725,188.9455199459,78.3315038617315,28.0721226019938,0,1,1.00006685349917,0,0,0.991663406325617,181.474403357588
36.63,0.973359634577697,0.973359634870431,0.973359634851655,296.978928896022,296.978928896022,66.9673036586077,190.602925027433,78.3154797984992,28.0605240700897,0,1,0.99993482345789,0,0,1,183
36.64,0.973171756525875,0.97317175681775,0.97317175680003,295.132095373069,295.132095373069,67.0978958612468,188.783030659443,78.2998557250168,28.0492089886096,0,1,1.00018580075294,0,0,0.981072396709004,179.536248597748
36.65,0.972998308163254,0.972998308454696,0.972998308437132,296.85064065525,296.85064065525,67.2166044653493,190.52600661573,78.2857063802555,28.038927659265,0,1,0.99995169516516,0,0,1,183
36.66,0.972826936201498,0.972826936492142,0.972826936475919,293.584396941572,293.584396941572,67.3347662514238,187.284069254401,78.2716316977178,28.0286959894537,0,1,1.00032229026915,0,0,0.975805519778938,178.572410119546
36.67,0.972656798755609,0.972656799045763,0.97265679902988,296.169944438141,296.169944438141,67.4495713728267,189.893258887318,78.2579297848764,28.0187557659466,0,1,0.999951459509742,0,0,1,183
36.68,0.972465597103054,0.97246559739281,0.97246559737787,296.789372208322,296.789372208322,67.5814563337463,190.539866364371,78.2421677318572,28.0073381120937,0,1,0.999935707351577,0,0,1,183
36.69,0.972289131661338,0.972289131950742,0.972289131936176,296.809046759225,296.809046759225,67.7034980899845,190.584581716539,78.2276862401908,27.9967788024948,0,1,0.999974688461162,0,0,1,183
36.7,0.972119088075152,0.972119088364095,0.972119088350478,296.674902136572,296.674902136572,67.8210491697794,190.474508002715,78.2137824145028,27.9866117193551,0,1,1.00001262182444,0,0,1,183
36.71,0.971963038706801,0.971963038995418,0.971963038982307,295.995725883849,295.995725883849,67.9287268044276,189.817287670574,78.2011345184824,27.9773036947927,0,1,1.00009038307251,0,0,0.996637091439716,182.384587733468
36.72,0.971823225325874,0.971823225614161,0.971823225601677,295.081894353115,295.081894353115,68.0240518563752,188.922824808169,78.190002229341,27.9690673156048,0,1,1.00013598689583,0,0,1,183
36.73,0.971699720524414,0.971699720812274,0.971699720800108,294.721479653335,294.721479653335,68.1085952168853,188.579439777444,78.1802708122673,27.9617690636239,0,1,1.00013593008055,0,0,0.997573674742205,182.555982477824
36.74,0.971570362716707,0.971570363003997,0.971570362992208,293.739480501827,293.739480501827,68.1970558900745,187.615321644066,78.1700275288145,27.9541313289459,0,1,1.00022055087628,0,0,0.983579563284858,179.995060081129
36.75,0.971458556247318,0.971458556534616,0.971458556523178,294.536539821595,294.536539821595,68.2729038310296,188.427570939888,78.1613801796221,27.9475887020855,0,1,1.00007954384491,0,0,0.986228429860757,180.479802664519
36.76,0.971359119940774,0.971359120227951,0.971359120216226,296.542543419605,296.542543419605,68.3416974389852,190.447156750218,78.1537241400374,27.9416625293504,0,1,0.999862385299844,0,0,1,183
36.77,0.971267394136722,0.971267394423563,0.971267394412866,295.166545604519,295.166545604519,68.4069328366379,189.083915137037,78.1465823986809,27.936048068801,0,1,1.00008060485892,0,0,0.984066905747573,180.084243751806
36.78,0.971189370504271,0.971189370790128,0.971189370780434,295.70932765552,295.70932765552,68.4605298736679,189.637052605077,78.1408346992208,27.9314403512225,0,1,0.999973329685501,0,0,1,183
36.79,0.97114214795565,0.971142148242178,0.971142148232258,293.973296641208,293.973296641208,68.4954256490424,187.907260651945,78.1375766042605,27.9284593850021,0,1,1.00020125293918,0,0,0.977193800742811,178.826465535934
36.8,0.971085501760456,0.971085502046393,0.971085502036828,295.279196748806,295.279196748806,68.5335622885033,189.220233598203,78.1337709104676,27.9251922401351,0,1,0.999968756240802,0,0,1,183
36.81,0.971036566587717,0.971036566873611,0.971036566864193,294.357999752148,294.357999752148,68.5681242055322,188.305278994556,78.1304829946104,27.9222377629816,0,1,1.00006150802667,0,0,0.998384473078321,182.704358573333
36.82,0.971012287118989,0.971012287406184,0.971012287395333,294.538388252269,294.538388252269,68.5866116967715,188.488405101548,78.1293032185794,27.9206799321422,0,1,1.0000489902744,0,0,0.992383325714839,181.606148605815
36.83,0.97099865810025,0.970998658386738,0.970998658376486,293.971417325319,293.971417325319,68.5982336068761,187.922688331419,78.1290109013751,27.919718092525,0,1,1.00012699322928,0,0,0.978781678367626,179.117047141276
36.84,0.971014225960116,0.971014226246614,0.971014226236541,295.109376310413,295.109376310413,68.5884390680294,189.057366605161,78.1313978895611,27.9206118156907,0,1,0.999936219575561,0,0,0.999726221242263,182.949898487334
36.85,0.971027998576615,0.971027998863334,0.971027998853097,294.471534290355,294.471534290355,68.5811808200497,188.416734491404,78.1335122638188,27.921287535132,0,1,1.00000977859354,0,0,1,183
36.86,0.971066140361349,0.971066140647804,0.971066140638123,294.567826699081,294.567826699081,68.5594366372615,188.506995715427,78.1376060818965,27.9232249017575,0,1,1.00007352752618,0,0,0.97779732528954,178.936910527986
36.87,0.971608334732334,0.971608335024039,0.971608335001424,187.324424031016,187.324424031016,68.1408088680988,81.176646788364,78.1883313928106,27.9594458498413,0,1,1.0097097932408,0,0,0.441343299312061,80.7658237741072
36.88,0.972512392236163,0.972512392516822,0.972512392496213,190.024967431231,190.024967431231,67.4327631062011,83.7294220735798,78.2747574935948,28.0207878640565,0,1,1.00598207547692,0,0,0.468227244420415,85.6855857289358
36.89,0.973417740941853,0.973417741217342,0.973417741192393,190.359641605025,190.359641605025,66.7355373989736,83.9183507085831,78.3600243226581,28.0812665737834,0,1,1.0037664942521,0,0,0.438167205589036,80.1845986227936
36.9,0.974360869364952,0.974360869636684,0.974360869607058,189.411960339399,189.411960339399,66.0170467584407,82.8203608356449,78.447937459279,28.1436620444749,0,1,1.00229924610695,0,0,0.431806974092413,79.0206762589116
36.91,0.97506878034471,0.975068780606933,0.975068780584552,188.894550661629,188.894550661629,65.4589869550035,82.1874280487852,78.5149958447605,28.1921267680831,0,1,1.00123645431166,0,0,0.43575804212155,79.7437217082437
36.92,0.975825743918755,0.975825744186246,0.975825744146777,191.945719959412,191.945719959412,64.876612929502,85.1175250680334,78.5854282637654,28.242766627613,0,1,1.00023993895612,0,0,0.440923238046466,80.6889525625032
36.93,0.976571131436002,0.976571131701326,0.976571131657471,193.446717799133,193.446717799133,64.3077255530789,86.5003095457133,78.6541329990571,28.2922752543627,0,1,0.999629415744503,0,0,0.470353049164892,86.0746079971753
36.94,0.977308908006121,0.977308908268747,0.977308908222651,189.78177440287,189.78177440287,63.7517409043171,82.7197928485222,78.7212774164345,28.3407041379129,0,1,0.999835165716406,0,0,0.435586630813481,79.712353438867
36.95,0.978043800999169,0.978043801260537,0.978043801209164,191.373337107655,191.373337107655,63.200094317849,84.1967125022341,78.787829890371,28.38879471505,0,1,0.999451247274736,0,0,0.437710368087346,80.1009973599843
36.96,0.978759238073611,0.978759238332815,0.978759238279756,191.344580077883,191.344580077883,62.6655994780175,84.0570024438571,78.8521537156261,28.4354239183999,0,1,0.999309726577978,0,0,0.447778967664895,81.9435510826759
36.97,0.979464981997749,0.979464982254722,0.979464982200164,192.716347551095,192.716347551095,62.1439175462403,85.3203872716663,78.9149849439724,28.4809753354564,0,1,0.999150362855439,0,0,0.446348353211801,81.6817486377595
36.98,0.980150069422912,0.980150069678268,0.980150069620419,193.538017883801,193.538017883801,61.6394783359978,86.0373778169871,78.9755890470093,28.5250510198044,0,1,0.999055576180669,0,0,0.45971780406379,84.1283581436735
36.99,0.980842681774792,0.980842682028861,0.980842681969599,191.941960891131,191.941960891131,61.1345079854525,84.336414772831,79.0363347299855,28.5692113883143,0,1,0.999280656128425,0,0,0.445298605791353,81.4896448598177
37,0.981526029494128,0.981526029747154,0.98152602968524,192.942454112814,192.942454112814,60.6371661797533,85.233654395905,79.0960645229137,28.6127351939949,0,1,0.999153181463549,0,0,0.458910625372694,83.9806444432029
37.01,0.982086038030867,0.982086038282798,0.982086038219516,196.534986544393,196.534986544393,60.228166818915,88.7419762812798,79.1444844162442,28.6485258468693,0,1,0.998876935418505,0,0,0.469878297167182,85.9877283815944
37.02,0.982641463645658,0.982641463897927,0.982641463830615,195.568954748486,195.568954748486,59.8271696760413,87.6933485003741,79.1919672079326,28.6836390401789,0,1,0.999171655780786,0,0,0.449802537171355,82.313864302358
37.03,0.983171898642832,0.983171898893901,0.983171898826859,194.440431847917,194.440431847917,59.441905291057,86.4858152794346,79.2372350142796,28.7173815542029,0,1,0.999317571655498,0,0,0.453432768327329,82.9781966039013
37.04,0.983709585370317,0.98370958562088,0.983709585552401,193.528495060215,193.528495060215,59.0524562811899,85.4939974149702,79.2829866094652,28.75151103578,0,1,0.999377455129293,0,0,0.463943548527598,84.9016693805505
37.05,0.984244815838933,0.984244816088586,0.984244816018248,195.915934037508,195.915934037508,58.6701647977976,87.8028434279848,79.3280509385482,28.7850396709752,0,1,0.999222371933105,0,0,0.455952731234862,83.4393498159797
37.06,0.984762604562166,0.984762604812169,0.98476260473992,196.037127829819,196.037127829819,58.299967593601,87.8481552377426,79.3714551118148,28.8175174802619,0,1,0.999244712311378,0,0,0.470049408711942,86.0190417942853
37.07,0.98528849611341,0.985288496363996,0.985288496289556,196.738109487855,196.738109487855,57.9280254822055,88.4727039591188,79.415231496931,28.8501740318052,0,1,0.999274294207489,0,0,0.466941052948723,85.4502126896163
37.08,0.985792246175087,0.985792246423845,0.985792246349567,192.602797966412,192.602797966412,57.5713466798556,84.2643852559895,79.4569160740089,28.881496636414,0,1,0.99978627629777,0,0,0.432108374919582,79.0758326102836
37.09,0.98630311783291,0.986303118081423,0.986303118005758,193.255409388284,193.255409388284,57.2062877571864,84.8423446639443,79.499494815049,28.9135699092902,0,1,0.999570825463295,0,0,0.45460216150012,83.192195554522
37.1,0.986834871595872,0.986834871843942,0.986834871767815,190.91572476056,190.91572476056,56.8306210251443,82.4255725975232,79.5435484028396,28.946603760197,0,1,0.999803140685625,0,0,0.432951525404584,79.2301291490388
37.11,0.987337263402751,0.987337263649579,0.987337263573121,193.575650201347,193.575650201347,56.4748473971138,85.0127529569276,79.5850016412535,28.9778956031657,0,1,0.999459943747414,0,0,0.446188088889403,81.6524202667608
37.12,0.98783740443127,0.987837404678118,0.98783740459962,194.390125460203,194.390125460203,56.1238271655055,85.7553970247642,79.625940431409,29.0087880040298,0,1,0.999417684521899,0,0,0.449840689152567,82.3208461149197
37.13,0.988338825773175,0.988338826018979,0.988338825941026,191.195346865525,191.195346865525,55.7736224367614,82.4889382144414,79.666783155423,29.0396254956604,0,1,0.999834734822575,0,0,0.432165837553238,79.0863482722426
37.14,0.988855007572337,0.98885500781789,0.988855007739615,193.70833434895,193.70833434895,55.4110543045513,84.9276207810799,79.7091411997465,29.0715723681236,0,1,0.99947506559775,0,0,0.456772402845898,83.5893497207994
37.15,0.989347522171202,0.989347522415497,0.98934752233768,197.588650917433,197.588650917433,55.0708118011476,88.738176811898,79.7489050171618,29.1015690883731,0,1,0.999202835727268,0,0,0.460714080441713,84.3106767208335
37.16,0.989822618109799,0.989822618353322,0.989822618276084,196.932454389956,196.932454389956,54.7427961195921,88.014930497833,79.787029354831,29.1304945372919,0,1,0.999392839539888,0,0,0.465475395638255,85.1819974018007
37.17,0.990295424319303,0.990295424562569,0.990295424484758,195.897025709236,195.897025709236,54.4162955278371,86.9127882977846,79.8249379165421,29.1592994949088,0,1,0.999572459590882,0,0,0.463466247124461,84.8143232237763
37.18,0.990746313398297,0.990746313640584,0.990746313563265,195.175686056978,195.175686056978,54.1054770551004,86.1281346474984,79.8608248920971,29.1867265173828,0,1,0.999726483430035,0,0,0.444143867502483,81.2783277529544
37.19,0.991186445951729,0.991186446193501,0.991186446116196,193.833955094562,193.833955094562,53.7988182335548,84.7241952551878,79.8959707768761,29.2137890624976,0,1,0.999800737494286,0,0,0.450950311993715,82.5239070948499
37.2,0.991626934391211,0.991626934632275,0.991626934554511,242.091726282408,242.091726282408,53.4931755616835,132.919284669435,79.9316411615358,29.2408004514372,0,1,0.994335718875304,0,0,0.957416309611311,175.20718465887
37.21,0.991280201369387,0.991280201614752,0.991280201540119,298.160059050547,298.160059050547,53.8070474926308,189.056081526494,79.8910731270355,29.212904397018,0,1,0.991670263083205,0,0,0.986315155213698,180.495673404107
37.22,0.990909919384664,0.990909919632487,0.990909919566353,295.87234387838,295.87234387838,54.1434106268677,186.841591538141,79.8477226924686,29.1830296477697,0,1,0.994900880709456,0,0,0.963093628134358,176.246133948587
37.23,0.99051513389717,0.990515134148253,0.990515134086652,294.093300596587,294.093300596587,54.484838175371,185.13705063115,79.8035360501611,29.1527139152757,0,1,0.996945421907434,0,0,0.968258746349352,177.191350581931
37.24,0.990118227908362,0.990118228162124,0.990118228106706,296.701591679,296.701591679,54.8219941299441,187.818753673973,79.7600390933203,29.1227989117066,0,1,0.997906362127859,0,0,0.993446705415402,181.800747091019
37.25,0.989705779098821,0.989705779356492,0.989705779303632,295.301006451645,295.301006451645,55.166509713759,186.493032331815,79.7157216663498,29.0922524534801,0,1,0.998998595729491,0,0,0.984717405615297,180.203285227599
37.26,0.989308403944761,0.989308404204185,0.989308404155125,293.955602697395,293.955602697395,55.4941593378483,185.218807648744,79.6735780929343,29.0632169557176,0,1,0.999716420978691,0,0,0.972115769972974,177.897185905054
37.27,0.988897278842187,0.988897279104739,0.988897279058286,298.192983078441,298.192983078441,55.8271863378458,189.528372212742,79.6308849199632,29.0337259457357,0,1,0.9996633821036,0,0,0.988855861458117,180.960622646835
37.28,0.988464259762664,0.988464260027406,0.988464259984453,296.664498164942,296.664498164942,56.1711468375915,188.074443819568,79.5867720939334,29.0032822514405,0,1,1.00013830037529,0,0,0.988703205934775,180.932686686064
37.29,0.98804896185213,0.98804896211908,0.988048962078455,296.559093632734,296.559093632734,56.4986622064487,188.039937430081,79.5448437568503,28.9743124458023,0,1,1.00032715891755,0,0,0.990280560261819,181.221342527913
37.3,0.987604931122928,0.987604931391309,0.987604931353676,294.332324605891,294.332324605891,56.8421201049638,185.887515149827,79.5008614325351,28.9439480235289,0,1,1.00071620008432,0,0,0.959419516732989,175.573771562137
37.31,0.987167388780427,0.987167389051729,0.987167389016532,294.242542927074,294.242542927074,57.173148639279,185.86954804195,79.4583035070955,28.9146913780286,0,1,1.00063867816719,0,0,0.979315853936895,179.214801270452
37.32,0.986730312089304,0.986730312362074,0.986730312327698,296.840723594529,296.840723594529,57.5032981667913,188.539129500232,79.4160585020118,28.8855355922854,0,1,1.00036827463576,0,0,0.9967858132354,182.411803822078
37.33,0.986298335948085,0.986298336222856,0.986298336189549,295.13313258772,295.13313258772,57.8278514986695,186.901674401832,79.3745678396744,28.8568903462138,0,1,1.00058516905498,0,0,0.993736883692517,181.853849715731
37.34,0.985879031840193,0.985879032115813,0.985879032084931,294.41421185194,294.41421185194,58.1414448221805,186.250420184546,79.3345619610594,28.8292297063354,0,1,1.00068484984584,0,0,0.976954272264126,178.782631824335
37.35,0.985449896111429,0.985449896389666,0.985449896357325,294.251119009959,294.251119009959,58.4574798699032,186.155579732345,79.2941744956521,28.801364781962,0,1,1.00065068586666,0,0,0.976539309007794,178.706693548426
37.36,0.985016961738633,0.985016962017895,0.985016961987026,297.330121895726,297.330121895726,58.7749587716375,189.303006050991,79.2537244415199,28.773391403215,0,1,1.00030725137346,0,0,0.99464314185312,182.019694959121
37.37,0.984605961739877,0.984605962020205,0.984605961991059,292.209110574446,292.209110574446,59.0756672525514,184.24680520595,79.2153972810424,28.7469080874531,0,1,1.00086278492626,0,0,0.967109121300156,176.980969197929
37.38,0.984196928849469,0.984196929130346,0.984196929103382,292.849561103693,292.849561103693,59.3688618438575,184.950569696198,79.1778978974081,28.7210935100869,0,1,1.00061482724563,0,0,0.984127919357861,180.095409242489
37.39,0.983777610123593,0.983777610406015,0.983777610378709,294.192813812882,294.192813812882,59.6723674535936,186.359060957029,79.1393581317835,28.6943947240701,0,1,1.00053045726814,0,0,0.958416503765105,175.390220189014
37.4,0.983373080530416,0.983373080813741,0.98337308078642,294.244203058201,294.244203058201,59.960954082021,186.472598924233,79.1025888049123,28.6690153290553,0,1,1.00043628259977,0,0,0.978071939540028,178.987164935825
37.41,0.982991387853091,0.982991388137321,0.982991388110198,292.863165106723,292.863165106723,60.2332331918519,185.150109544956,79.0679718951221,28.6450836666451,0,1,1.00052819000891,0,0,0.979917167076154,179.324841574936
37.42,0.982578260337493,0.982578260622516,0.982578260596816,293.712666767687,293.712666767687,60.5266290779649,186.062638059409,79.0307192459051,28.6193094623727,0,1,1.00044369161394,0,0,0.969542870747287,177.426345346753
37.43,0.982178748566436,0.982178748851999,0.982178748827929,294.751880966347,294.751880966347,60.8083898851904,187.162375064324,78.9949374958385,28.5945684061847,0,1,1.000279077874,0,0,0.988493901103319,180.894383901907
37.44,0.981778727099578,0.981778727386239,0.981778727361711,296.065108895021,296.065108895021,61.0920238253783,188.536340530288,78.9590876318583,28.5696807328745,0,1,1.00019409541698,0,0,0.990798147497185,181.316060991985
37.45,0.981380371259447,0.981380371546575,0.981380371522107,291.764423349051,291.764423349051,61.3728909426596,184.295857802887,78.9235212860115,28.5450442601529,0,1,1.0006893754247,0,0,0.957834050799701,175.283631296345
37.46,0.980985120319433,0.980985120607381,0.9809851205825,293.33982690496,293.33982690496,61.6460688692312,185.929960130896,78.8887798490119,28.521086925053,0,1,1.00034414277025,0,0,0.988739942576737,180.939409491543
37.47,0.980595528372262,0.980595528660677,0.980595528636605,290.429267947306,290.429267947306,61.917700663284,183.077623210861,78.854364163821,28.4972805726233,0,1,1.00065197250843,0,0,0.958034981309442,175.320401579628
37.48,0.980192691123553,0.980192691412709,0.980192691389612,290.690941819484,290.690941819484,62.1941487475816,183.398696254046,78.8191887888669,28.4730567765708,0,1,1.00048882643294,0,0,0.963213162723005,176.26800877831
37.49,0.979947603519959,0.979947603813968,0.979947603774188,293.814713283304,293.814713283304,62.3681284259359,186.559309151827,78.797566629932,28.4578375015441,0,1,1.0001452592267,0,0,0.970978145310875,177.68900059189
37.5,0.979765642660001,0.979765642945817,0.979765642911778,294.708540337279,294.708540337279,62.50091935884,187.480995421348,78.7813110447695,28.446233871162,0,1,1.00004949285719,0,0,0.991931910210632,181.523539568546
37.51,0.979487328586625,0.979487328872842,0.979487328848179,291.926887124414,291.926887124414,62.6977591799428,184.74108684359,78.7567794266815,28.4290208541424,0,1,1.00042838372966,0,0,0.963141134351144,176.254827586259
37.52,0.97933217075389,0.979332171041044,0.979332171019979,292.220747400722,292.220747400722,62.8086513043134,185.058075924331,78.7433308170123,28.4193406593788,0,1,1.00033967798186,0,0,0.965210936107574,176.633601307686
37.53,0.979152618377513,0.979152618664283,0.979152618643411,290.812141526399,290.812141526399,62.9337580579581,183.675797326555,78.727931453398,28.4084127464463,0,1,1.00039587517424,0,0,0.971010388019601,177.694901007587
37.54,0.978954313050257,0.978954313336925,0.978954313316058,290.698623709544,290.698623709544,63.0715267728912,183.591306940749,78.7109368709077,28.3963798978872,0,1,1.00036111782528,0,0,0.964254158704176,176.458511042864
37.55,0.978754073320052,0.978754073607211,0.978754073587557,293.91177169165,293.91177169165,63.210837232548,186.833737805439,78.6938162981444,28.3842175880668,0,1,0.999989683584635,0,0,0.984617716944172,180.185042200783
37.56,0.9785614988401,0.978561499125823,0.978561499105824,292.837002971031,292.837002971031,63.3454063192804,185.787213935627,78.6773157972582,28.3724732381459,0,1,1.00012094989614,0,0,0.991605997935819,181.463897622255
37.57,0.978348310906768,0.978348311192182,0.978348311173469,292.465920107274,292.465920107274,63.495840157865,185.447669273488,78.6589022857301,28.3593485480562,0,1,1.00026568179425,0,0,0.961656914777164,175.983215404221
37.58,0.978128610129019,0.978128610414853,0.978128610395512,293.947744460228,293.947744460228,63.6485217013948,186.961579273023,78.6401372244667,28.3460279627388,0,1,1.00011666042782,0,0,0.965610768991878,176.706770725514
37.59,0.977916674145895,0.977916674431519,0.977916674411932,296.563212690295,296.563212690295,63.7961178147025,189.60797971328,78.6220757725097,28.3331572045056,0,1,0.999843090627945,0,0,0.996513122850485,182.361901481639
37.6,0.977683987100105,0.977683987385492,0.97768398736724,293.91087957996,293.91087957996,63.9581083632596,186.989703394231,78.6021456990772,28.3190304866516,0,1,1.00017688289384,0,0,0.993392818100801,181.790885712447
37.61,0.977453336681322,0.977453336966618,0.977453336948862,292.889291078158,292.889291078158,64.1186163108048,186.001805708686,78.5824468090813,28.3050385603904,0,1,1.0003280573471,0,0,0.969903407404061,177.492323554943
37.62,0.977220329904787,0.977220330189834,0.977220330169667,290.38862181813,290.38862181813,64.2765697954723,183.534500691387,78.5628563614009,28.2912647653419,0,1,1.00048956943076,0,0,0.963728109587193,176.362244054456
37.63,0.977018880543117,0.977018880828126,0.977018880808798,291.89723022929,291.89723022929,64.4125051215439,185.07169631368,78.546115504786,28.2794184108244,0,1,1.00019794259904,0,0,0.979397875964787,179.229811301556
37.64,0.976790032898594,0.976790033183844,0.976790033166533,294.592629970837,294.592629970837,64.5709611553983,187.800306798871,78.5267063753018,28.2656167966642,0,1,0.999973009794398,0,0,0.976828390697721,178.759595497683
37.65,0.976589260542268,0.976589260827096,0.976589260810653,292.387503104523,292.387503104523,64.7094493524376,185.624158337654,78.509785852465,28.2535589144042,0,1,1.0002294948787,0,0,0.969877904833416,177.487656584515
37.66,0.976389420246432,0.976389420531426,0.976389420515002,293.057671084523,293.057671084523,64.8455288332851,186.322833798214,78.4931252893255,28.2417119969834,0,1,1.00009786705386,0,0,0.984505223112457,180.16445582958
37.67,0.976188548566553,0.976188548851532,0.976188548835171,293.895621459256,293.895621459256,64.9852021044192,187.189889189249,78.4761716477636,28.2295606222433,0,1,1.00007708824129,0,0,0.973233111801257,178.10165945963
37.68,0.975989596549092,0.975989596833557,0.975989596817888,292.317411433653,292.317411433653,65.1216353259372,185.640204995081,78.4595164160517,28.2176900225207,0,1,1.00023410501435,0,0,0.969217599832898,177.36682076942
37.69,0.975799192784787,0.975799193069046,0.975799193053845,293.862721568319,293.862721568319,65.2523908306896,187.212758248611,78.4436439738088,28.2063193458991,0,1,1.0000523188848,0,0,0.976558598534503,178.710223531814
37.7,0.975641707392461,0.975641707676366,0.975641707661638,293.630985248453,293.630985248453,65.3623769513289,187.003698167881,78.4305215045579,28.1967655760144,0,1,1.00011765038979,0,0,0.969846871552467,177.481977494101
37.71,0.975477078811679,0.975477079095789,0.975477079081825,295.097154789007,295.097154789007,65.475870649421,188.493338593096,78.4169100738761,28.1869061220353,0,1,0.999938885286908,0,0,0.99082346562309,181.320694209025
37.72,0.975315865251354,0.975315865535817,0.975315865521849,290.329874045512,290.329874045512,65.5872659764852,183.749120066668,78.4035243066342,28.1772296722096,0,1,1.00046942353136,0,0,0.959955145831324,175.671791687132
37.73,0.975189390906517,0.975189391190892,0.975189391176347,293.615437148975,293.615437148975,65.6742305614097,187.052419783474,78.3933307361726,28.1696866293279,0,1,1.00006325696786,0,0,0.967651425591298,177.080210883208
37.74,0.975043460325731,0.97504346060984,0.975043460596666,291.406828505268,291.406828505268,65.7731911449381,184.864259488544,78.3814746726057,28.161094344119,0,1,1.00024404876565,0,0,0.970170309771378,177.541166688162
37.75,0.974930718464891,0.974930718749091,0.97493071873638,293.57898973675,293.57898973675,65.8510310250186,187.05218008267,78.3724606637304,28.1543489903502,0,1,0.999992640817786,0,0,0.975027611287885,178.430052865683
37.76,0.974824485345082,0.974824485629524,0.974824485616408,291.389639837687,291.389639837687,65.924310514258,184.877659025297,78.3639809830928,28.1479998292967,0,1,1.00022108237619,0,0,0.967904139245133,177.126457481859
37.77,0.974718707731343,0.97471870801574,0.974718708003905,293.017420383666,293.017420383666,65.9979249312822,186.520249961913,78.3555448183691,28.1416256033838,0,1,1.00006138562135,0,0,0.963367079977372,176.296175635859
37.78,0.974643449237203,0.974643449521454,0.974643449508409,295.487910332271,295.487910332271,66.0512677249727,189.001135063632,78.3497554848411,28.1370197837977,0,1,0.999803025615984,0,0,0.987700382104794,180.749169925177
