t,Va_pu,Vb_pu,Vc_pu,P_meas_MW,P_total_MW,Q_total_Mvar,P_it_MW,P_cool_MW,P_aux_MW,ups_state,soc,vdc_pu,P_batt_MW,cool_stall,P_ai_pu,P_it_served_MW
39.65,1.03337647565077,1.03337647548412,1.0333764755527,78.382731030131,78.382731030131,15.1917084448913,19.5060709513879,37.5837582297935,21.2929018489496,0,1,1.00005867596813,0,0,0.147269971020709,18.2614764065679
39.66,1.03312598319596,1.03312598302461,1.03312598309388,80.0451306669994,80.0451306669994,15.1829898823391,21.1902806024295,37.5722622070261,21.2825878575438,0,1,0.999900484218641,0,0,0.162798341357774,20.186994328364
39.67,1.03287254623113,1.03287254605669,1.03287254612672,78.5002666171082,78.5002666171082,15.1741660202548,19.6674950625253,37.560640346258,21.2721312083249,0,1,1.00006168756334,0,0,0.151787016950595,18.8215901018738
39.68,1.03262321703852,1.03262321686064,1.03262321693237,79.2744883371779,79.2744883371779,15.1654776656202,20.4634537474411,37.5491876591846,21.2618469305522,0,1,0.999996103826443,0,0,0.154148031653786,19.1143559250695
39.69,1.03237320913113,1.03237320894985,1.03237320902264,77.5809604282554,77.5809604282554,15.1567594672813,18.7917297378233,37.5376708204982,21.2515598699339,0,1,1.00014526353907,0,0,0.140327307578981,17.4005861397936
39.7,1.03214295575566,1.0321429555706,1.03214295564389,78.8849269845307,78.8849269845307,15.1486433054977,20.1159541644206,37.5268281270777,21.2421446930323,0,1,0.999964596136576,0,0,0.155402610095981,19.2699236519016
39.71,1.03191649298405,1.0319164927971,1.0319164928711,78.9169915505592,78.9169915505592,15.1406214626421,20.1680587149211,37.5161614979084,21.2327713377297,0,1,1.00001984824131,0,0,0.148788486875218,18.4497723725271
39.72,1.03169944291891,1.03169944272947,1.03169944280489,79.6142442605624,79.6142442605624,15.1328882945607,20.8846070568763,37.5058083937772,21.2238288099088,0,1,0.999952301305935,0,0,0.159489933797916,19.7767517909416
39.73,1.03147215600063,1.03147215580849,1.03147215588483,80.770753914206,80.770753914206,15.1248595310434,22.0611796461202,37.495145829481,21.2144284386048,0,1,0.999865614888452,0,0,0.173327448842023,21.4926036564108
39.74,1.03125066396729,1.03125066377339,1.0312506638503,80.4141969142549,80.4141969142549,15.1169957094229,21.7242755444089,37.4847069344272,21.2052144354188,0,1,0.999959602211952,0,0,0.168633195146634,20.9105161981826
39.75,1.03102943390849,1.03102943371261,1.03102943379025,80.1096336166699,80.1096336166699,15.1091486669385,21.4393250244356,37.4742940121439,21.1960145800904,0,1,1.00003229796626,0,0,0.160785214990791,19.9373666588581
39.76,1.03082735145605,1.0308273512585,1.030827351337,80.2401326990336,80.2401326990336,15.1018832823677,21.5879257376095,37.4644813179602,21.1877256434639,0,1,0.999946663899517,0,0,0.175356354143174,21.7441879137535
39.77,1.03063419899169,1.03063419879216,1.0306341988713,78.3520365045329,78.3520365045329,15.0948653442482,19.7173073659552,37.4549796675898,21.1797494709879,0,1,1.00013520958123,0,0,0.152477501011395,18.907210125413
39.78,1.0304302008576,1.03043020065657,1.03043020073637,80.1458778230514,80.1458778230514,15.0875615387864,21.5293459279438,37.4451115974686,21.171420297639,0,1,0.99989525418009,0,0,0.173080999935591,21.4620439920133
39.79,1.03019955074944,1.03019955054691,1.03019955062728,79.3460560011121,79.3460560011121,15.0794583001974,20.7497819581513,37.4343659990791,21.1619080438817,0,1,1.00000270325217,0,0,0.163292639566322,20.2482873062239
39.8,1.02998854720082,1.02998854699684,1.02998854707775,78.7540577302765,78.7540577302765,15.0719406994429,20.1765321665696,37.4242608221624,21.1532647415445,0,1,1.00003449103932,0,0,0.158941388394659,19.7087321609377
39.81,1.02978326426415,1.02978326405901,1.02978326413993,80.2731434341014,80.2731434341014,15.0646047244424,21.7139066098172,37.4143780453364,21.1448587789478,0,1,0.999871307347288,0,0,0.174065380269226,21.584107153384
39.82,1.02957860970519,1.02957860949931,1.02957860958063,78.7060385446665,78.7060385446665,15.0572656090318,20.1651120172299,37.4045302621544,21.1363962652822,0,1,1.00008259772161,0,0,0.152968403201752,18.9680819970173
39.83,1.02936106913264,1.02936106892597,1.02936106900778,77.9943210891885,77.9943210891885,15.0495667487947,19.4726095439995,37.3942193846452,21.1274921605438,0,1,1.00012717383904,0,0,0.144518288055762,17.9202677189145
39.84,1.02913325368432,1.02913325347663,1.0291332535581,79.9787925139356,79.9787925139356,15.0415892535426,21.4770055737185,37.3835758022879,21.1182111379292,0,1,0.99988316955709,0,0,0.169087486625335,20.9668483415415
39.85,1.02889496818286,1.02889496797468,1.02889496805622,77.6387436438354,77.6387436438354,15.03327743285,19.1577425197785,37.3725622798194,21.1084388442375,0,1,1.0001241458133,0,0,0.147591626021675,18.3013616266878
39.86,1.02866301398988,1.0286630137812,1.02866301386275,79.1031298631306,79.1031298631306,15.0251762710802,20.6423783486552,37.3617980713673,21.0989534431081,0,1,0.99997852466783,0,0,0.155168408670339,19.2408826751221
39.87,1.02842519538595,1.02842519517636,1.02842519525817,79.4044131217709,79.4044131217709,15.0168983819039,20.9643656540791,37.350835003013,21.0892124646788,0,1,0.999953592639595,0,0,0.162207018836963,20.1136703357834
39.88,1.02816354306604,1.0281635428555,1.02816354293744,76.837336070908,76.837336070908,15.0079169474642,18.4197688515343,37.338987430718,21.0785797886557,0,1,1.00014171156411,0,0,0.139361417967191,17.2808158279317
39.89,1.02791606863336,1.02791606842219,1.02791606850419,79.2909916342406,79.2909916342406,14.9993749089146,20.894794149899,37.3276854963901,21.0685119879515,0,1,0.999879541565168,0,0,0.161348870546787,20.0072599478016
39.9,1.02765584320748,1.02765584299605,1.02765584307813,78.3626578651711,78.3626578651711,14.9904429643449,19.9888222427666,37.3159154270245,21.05792019538,0,1,0.999941459923368,0,0,0.164610468650467,20.4116981126579
39.91,1.0273865238969,1.02738652368482,1.02738652376684,78.9378062724576,78.9378062724576,14.98125000023,20.5870173746111,37.3038929745379,21.0468959233086,0,1,0.999919119661459,0,0,0.16343793284186,20.2663036723906
39.92,1.0271064294153,1.02710642920297,1.02710642928477,77.4201896945839,77.4201896945839,14.9717328929368,19.0932780904835,37.2914980359614,21.0354135681389,0,1,1.00010480534643,0,0,0.143472550891915,17.7905963105974
39.93,1.02682980647643,1.02682980626355,1.02682980634531,78.6955807218884,78.6955807218884,14.9623455190617,20.3921946427957,37.2791912524383,21.0241948266544,0,1,0.999905215283788,0,0,0.164417207487871,20.387733728496
39.94,1.02652419670094,1.0265241964874,1.02652419656903,79.6530954725547,79.6530954725547,14.9521013816778,21.3754565230683,37.265981719838,21.0116572296483,0,1,0.999868471847474,0,0,0.168828547841409,20.9347399323347
39.95,1.02622242179253,1.02622242157888,1.02622242166049,77.5993709190982,77.5993709190982,14.9419579659109,19.3472184031996,37.2528771084414,20.9992754074573,0,1,1.0001061738295,0,0,0.147428106395708,18.2810851930678
39.96,1.02592569968715,1.02592569947313,1.0259256995546,80.4062275871219,80.4062275871219,14.931995524362,22.1791067444486,37.2400038690079,20.9871169736654,0,1,0.9998525109195,0,0,0.169083300164826,20.9663292204384
39.97,1.02562658609481,1.02562658588044,1.02562658596187,80.0395424459513,80.0395424459513,14.9219470330097,21.837685666099,37.2270656702125,20.9747911096399,0,1,0.999950787404898,0,0,0.168006804651684,20.8328437768088
39.98,1.02531366621814,1.02531366600364,1.02531366608521,80.5866342160107,80.5866342160107,14.9115150779587,22.4110194744494,37.213672970444,20.9619417711173,0,1,0.999903999258955,0,0,0.178026165033338,22.075244464134
39.99,1.02498555014987,1.02498554993511,1.02498555001626,79.1273203075097,79.1273203075097,14.9006395094331,20.9790787160878,37.1997538383508,20.9484877530711,0,1,1.00003870273415,0,0,0.167830068281295,20.8109284668806
40,1.02464248737454,1.02464248715932,1.0246424872404,101.464696251525,101.464696251525,14.8894741258434,43.344630367873,37.1856810564179,20.9343848272339,0,1,0.997861932497813,0,0,0.412982175327771,51.2097897406436
40.01,1.02416733475278,1.02416733453769,1.0241673346201,111.005652926917,111.005652926917,14.8742821255518,52.9244668630904,37.1681648557982,20.9130212080286,0,1,0.998440782316146,0,0,0.39542829314975,49.0331083505689
40.02,1.02373780238504,1.02373780216981,1.02373780225324,108.848519287879,108.848519287879,14.8605013095894,50.8025601872249,37.1521511160255,20.8938079846288,0,1,0.999384650544687,0,0,0.390405214432642,48.4102465896476
40.03,1.02327977681803,1.0232797766025,1.02327977668675,109.186900425541,109.186900425541,14.8460251945099,51.1779451087315,37.1353274654222,20.8736278513874,0,1,0.999713261320262,0,0,0.396364998247205,49.1492597826534
40.04,1.02283699650117,1.02283699628583,1.02283699637111,106.311199093272,106.311199093272,14.8320745284787,48.3378950249998,37.1190857316049,20.8542183366676,0,1,1.00017822489717,0,0,0.368414416101504,45.6833875965865
40.05,1.02238217554561,1.02238217532971,1.02238217541558,104.922892685971,104.922892685971,14.8178824749378,46.9858267845393,37.102471818226,20.834594083206,0,1,1.0002937963669,0,0,0.358266083249895,44.4249943229869
40.06,1.02190583636728,1.02190583615171,1.02190583623795,104.848281266551,104.848281266551,14.8031521025658,46.9488169364728,37.0851931943764,20.814271135702,0,1,1.00022349544369,0,0,0.362547938607155,44.9559443872872
40.07,1.02143857957775,1.02143857936203,1.0214385794483,102.604909112715,102.604909112715,14.7887403289435,44.7422126276981,37.0682253644793,20.7944711205371,0,1,1.00033883580962,0,0,0.348256426871906,43.1837969321163
40.08,1.02096700880074,1.02096700858489,1.02096700867142,99.8953550730756,99.8953550730756,14.7742609413206,42.0695716784045,37.0510940792777,20.7746893153934,0,1,1.00044930536174,0,0,0.325153735591381,40.3190632133313
40.09,1.02047639575792,1.020476395542,1.02047639562876,100.90401770795,100.90401770795,14.7592942702697,43.1163920080651,37.0333921371527,20.7542335627325,0,1,1.00023855618661,0,0,0.329168996250262,40.8169555350324
40.1,1.01998450834074,1.0199845081247,1.0199845082112,98.8923061552794,98.8923061552794,14.7443119757129,41.142869985825,37.015646053688,20.7337901157664,0,1,1.00035908485728,0,0,0.311108840332653,38.577496201249
40.11,1.01948624845056,1.01948624823444,1.01948624832098,100.086143978103,100.086143978103,14.7292036635569,42.3752050759956,36.9977081796819,20.7132307224258,0,1,1.00012073653469,0,0,0.32852622071129,40.7372513681999
40.12,1.01900041715491,1.0190004169383,1.0190004170246,97.7191567041067,97.7191567041067,14.7144603809552,40.0457756501547,36.9801738439227,20.6932072100293,0,1,1.0002791998733,0,0,0.310415999969606,38.4915839962311
40.13,1.01850972661241,1.01850972639577,1.01850972648196,96.4235505704179,96.4235505704179,14.6996160761787,38.7879528635813,36.9624203283641,20.6731773784725,0,1,1.00023833025727,0,0,0.30375854811512,37.6660599662749
40.14,1.01801622084284,1.01801622062621,1.01801622071196,95.7430081629091,95.7430081629091,14.6847051872138,38.145367732807,36.9445990123792,20.6530414177229,0,1,1.00022044922716,0,0,0.294007158351931,36.4568876356395
40.15,1.0175296678656,1.01752966764925,1.0175296677348,95.8478868541501,95.8478868541501,14.6700152940523,38.2876291005012,36.9270031448161,20.6332546088328,0,1,1.00012235028636,0,0,0.297536100920192,36.8944765141038
40.16,1.01704405331054,1.01704405309413,1.01704405317926,97.4127540784493,97.4127540784493,14.6553680921154,39.8897812178958,36.9094899459084,20.6134829146451,0,1,0.999946540754979,0,0,0.312688546568481,38.7733797744916
40.17,1.01657914581388,1.01657914559725,1.01657914568225,97.967371348879,97.967371348879,14.6413159945164,40.4801815092537,36.8927266036516,20.5944632359737,0,1,0.999958090823962,0,0,0.313774144619344,38.9079939327987
40.18,1.01609864511091,1.01609864489385,1.01609864497879,97.8159687444661,97.8159687444661,14.6268278919632,40.3656771364752,36.8754567770284,20.5748348309625,0,1,1.0000035377574,0,0,0.314005668699237,38.9367029187054
40.19,1.01575697466218,1.0157569744421,1.01575697452711,96.4292317825725,96.4292317825725,14.6163503369379,39.0055601806377,36.862768567124,20.5609030348108,0,1,1.00011064382867,0,0,0.305618717798495,37.8967210070133
40.2,1.01552390639896,1.01552390618204,1.01552390626692,96.7371374932845,96.7371374932845,14.6090095056446,39.3320466999173,36.8536626887995,20.5514281045677,0,1,1.00001215472511,0,0,0.313039483443729,38.8168959470224
40.21,1.01527860718138,1.01527860696352,1.01527860704832,97.2561098294877,97.2561098294877,14.6013143219683,39.8705279891371,36.8442127552221,20.5413690851285,0,1,1.00000187337131,0,0,0.309359853067875,38.3606217804164
40.22,1.01505849538473,1.01505849516633,1.01505849525098,97.5989570947869,97.5989570947869,14.5943543120267,40.231004154967,36.8356147779541,20.5323381618657,0,1,0.999996767997643,0,0,0.311400690715687,38.6136856487452
40.23,1.01485367668338,1.01485367646526,1.01485367655012,96.2431420584719,96.2431420584719,14.5878372257206,38.8916732072904,36.8274923739394,20.5239764772421,0,1,1.00010963287928,0,0,0.302822899474339,37.550039534818
40.24,1.01465245523251,1.01465245501387,1.01465245509885,94.3769515739506,94.3769515739506,14.5814313810043,37.04166891398,36.8194567820485,20.5158258779221,0,1,1.0002390391408,0,0,0.283691091370076,35.1776953298895
40.25,1.01448112380792,1.01448112358912,1.01448112367388,93.204398954753,93.204398954753,14.5759013888087,35.8830297653701,36.8123347261481,20.5090344632348,0,1,1.00020516352144,0,0,0.281107965769095,34.8573877553678
40.26,1.01428701114569,1.0142870109269,1.01428701101152,94.7588893461095,94.7588893461095,14.5697203600702,37.4531115609297,36.8044969622818,20.501280822898,0,1,0.999997799947397,0,0,0.291571110254506,36.1548176715588
40.27,1.01413289632499,1.01413289610616,1.01413289619044,91.4791727515225,91.4791727515225,14.5646584260274,34.1861108442191,36.7979145762531,20.4951473310503,0,1,1.0002769545476,0,0,0.261725799716771,32.4539991648796
40.28,1.01397316573995,1.0139731655206,1.01397316560488,91.2439967141909,91.2439967141909,14.5594563565793,33.9639812666957,36.7910828313689,20.4889326161262,0,1,1.0001576756914,0,0,0.26360326323246,32.686804640825
40.29,1.0138461939102,1.01384619369057,1.01384619377447,91.6359356318454,91.6359356318454,14.5551886374057,34.3665655969022,36.7852985878296,20.4840714471137,0,1,0.999995415680665,0,0,0.275974719414893,34.2208652074468
40.3,1.01371102197612,1.0137110217568,1.01371102184053,89.626906201889,89.626906201889,14.5506457454048,32.3689008344472,36.7792426132537,20.4787627541881,0,1,1.0002007024291,0,0,0.245758829056507,30.4740948030068
40.31,1.01359705768889,1.01359705746927,1.01359705755269,91.1901809151708,91.1901809151708,14.5467291203657,33.941922980288,36.7738642667935,20.4743936680893,0,1,0.999983060186187,0,0,0.261299938393439,32.4011923607864
40.32,1.01349918096673,1.01349918074674,1.01349918083031,89.7910489973811,89.7910489973811,14.5432429002271,32.5514319804559,36.7689668597358,20.4706501571894,0,1,1.00007762007986,0,0,0.254105091878052,31.5090313928785
40.33,1.01342595059685,1.01342595037617,1.01342595045974,89.5217177459496,89.5217177459496,14.5404588887484,32.2889384298691,36.7648609959103,20.4679183201702,0,1,1.00005504665029,0,0,0.251047771874813,31.1299237124768
40.34,1.013390619072,1.01339061885156,1.01339061893498,86.8957605019257,86.8957605019257,14.5387405848836,29.6670666091616,36.761908417373,20.466785475391,0,1,1.00021008872398,0,0,0.23197256402818,28.7645979394943
40.35,1.01333572574484,1.01333572552387,1.01333572560746,88.2593681749575,88.2593681749575,14.5364613591898,31.0362024114881,36.7583300581927,20.4648357052767,0,1,1.00003167860432,0,0,0.235720556809818,29.2293490444175
40.36,1.01331595188728,1.01331595166591,1.01331595174939,86.6432274621929,86.6432274621929,14.535158599417,29.4230806532223,36.7558478302244,20.4642989787462,0,1,1.00014837680967,0,0,0.22303145260658,27.6559001232159
40.37,1.0133219561278,1.01332195590628,1.01332195598971,88.8466572643165,88.8466572643165,14.5346008163983,31.6276232499739,36.7542274153812,20.4648065989615,0,1,0.999891069818245,0,0,0.244745224966314,30.3484078958229
40.38,1.01333540225893,1.01333540203749,1.01333540212084,87.8077329286828,87.8077329286828,14.5342225233278,30.5893469491691,36.7527976856195,20.4655882938942,0,1,0.999958604769246,0,0,0.245274914091507,30.4140893473468
40.39,1.01335835918327,1.01335835896158,1.01335835904492,87.0455284876238,87.0455284876238,14.5340945983908,29.8271685346023,36.7517154562356,20.4666444967859,0,1,1.00009569151459,0,0,0.22271694985051,27.6169017814632
40.4,1.01341159787923,1.01341159765766,1.01341159774097,88.5691339133868,88.5691339133868,14.5348458296167,31.3485367421732,36.7516080834536,20.46898908776,0,1,0.999923242823284,0,0,0.240165452109672,29.7805160615993
40.41,1.0135143549138,1.01351435469193,1.0135143547753,87.1543391800493,87.1543391800493,14.5369916896754,29.927924877577,36.7530794318391,20.4733348706333,0,1,1.00002357092957,0,0,0.236489845139726,29.324740797326
40.42,1.01360030414081,1.01360030391889,1.01360030400226,87.5475052761118,87.5475052761118,14.5386503080177,30.3165276820467,36.7540095779086,20.4769680161565,0,1,0.999981835714476,0,0,0.235209880968448,29.1660252400875
40.43,1.01372648644807,1.01372648622584,1.01372648630931,86.8067822680314,86.8067822680314,14.5414488388813,29.5683177192914,36.7562380576574,20.4822264910825,0,1,1.00004357850829,0,0,0.228226994713217,28.3001473444389
40.44,1.01387221250772,1.01387221228575,1.01387221236922,87.0208486187734,87.0208486187734,14.5448022123651,29.7734773896198,36.7591093879659,20.4882618411877,0,1,1.00002026013049,0,0,0.226679759465777,28.1082901737564
40.45,1.0140434631914,1.01404346296908,1.01404346305285,88.0254855119886,88.0254855119886,14.5488838135303,30.7673450018307,36.7628268148372,20.4953136953207,0,1,0.999923543828265,0,0,0.237311287233876,29.4265996170007
40.46,1.01423533373677,1.01423533351441,1.01423533359841,87.5959061298777,87.5959061298777,14.553544359784,30.3255068398107,36.767190304176,20.503208985891,0,1,0.999942484400931,0,0,0.241425041453997,29.9367051402956
40.47,1.01477888473942,1.01477888451709,1.01477888460326,87.2449061564126,87.2449061564126,14.5683014498906,29.936398839211,36.7831981373461,20.5253091798555,0,1,0.999982924620268,0,0,0.235570869340697,29.2107877982465
40.48,1.01564457526963,1.01564457505353,1.01564457513917,87.4270704852978,87.4270704852978,14.5923149031551,30.0567463322748,36.8098516577481,20.5604724952749,0,1,0.999948630218267,0,0,0.238217569111529,29.5389785698296
40.49,1.016542882768,1.01654288255588,1.01654288264155,85.707402857174,85.707402857174,14.6172714497237,28.2728451854103,36.8375912625876,20.5969664091761,0,1,1.00012877770048,0,0,0.216165143293479,26.8044777683914
40.5,1.01745577828577,1.01745577807833,1.01745577816447,107.943975778468,107.943975778468,14.6428190588164,50.4436939435494,36.8660869784095,20.6341948565094,0,1,0.997844573534576,0,0,0.476315874238607,59.0631684055873
40.51,1.01805397390847,1.01805397370144,1.01805397379229,114.907937134408,114.907937134408,14.6590959829887,57.3660473212713,36.8850584715447,20.6568313415916,0,1,0.998581443860953,0,0,0.438797259801146,54.410860215342
40.52,1.01878108641256,1.01878108620606,1.01878108630211,113.408581684245,113.408581684245,14.6791850677052,55.8152807779477,36.9082945539972,20.6850063523001,0,1,0.999401222486815,0,0,0.431885841564984,53.553844354058
40.53,1.01947139431479,1.01947139410178,1.01947139420337,112.762435569907,112.762435569907,14.6983181065869,55.1201733114017,36.9304338358469,20.7118284226581,0,1,0.999832352335312,0,0,0.419980380303133,52.0775671575885
40.54,1.02016978368979,1.02016978347366,1.02016978357652,110.585806529632,110.585806529632,14.7177734755782,52.8937319107798,36.9528662064468,20.7392084124052,0,1,1.00016161272742,0,0,0.403315169644604,50.0110810359309
40.55,1.0208604914834,1.02086049124707,1.02086049137221,109.552097790316,109.552097790316,14.7370976007815,51.8105228579946,36.975074440889,20.7665004914323,0,1,1.00023331502189,0,0,0.397405669661221,49.2783030379914
40.56,1.02152207930357,1.02152207905415,1.02152207919703,107.266405954508,107.266405954508,14.7556414468223,49.4773028312692,36.9963055199736,20.7927976032655,0,1,1.0003549411758,0,0,0.381337558548574,47.2858572600232
40.57,1.02217668075356,1.02217668045673,1.02217668062993,108.353258495107,108.353258495107,14.7740552642386,50.5169555063527,37.0173732700861,20.8189297186684,0,1,1.00016079372083,0,0,0.389738892772432,48.3276227037816
40.58,1.02282553917296,1.0228255388453,1.02282553902838,107.37118971881,107.37118971881,14.7923376545889,49.488013225889,37.0382594203162,20.8449170726051,0,1,1.00018029485261,0,0,0.386962220617436,47.983315356562
40.59,1.02345034761135,1.02345034717579,1.02345034747423,104.629020187329,104.629020187329,14.8099544783144,46.7006648228672,37.0583503078751,20.8700050565867,0,1,1.00039216530092,0,0,0.355441221977784,44.0747115252452
40.6,1.02407951795783,1.02407951732246,1.02407951775792,105.064114393543,105.064114393543,14.8277571478988,47.0900848996698,37.0785977846864,20.8954317091868,0,1,1.00024118190653,0,0,0.357621761210985,44.3450983901621
40.61,1.02469804967073,1.02469804889941,1.02469804938576,104.285335699499,104.285335699499,14.8452703992947,46.2663672849046,37.098495025702,20.9204733888926,0,1,1.00024636294928,0,0,0.351456371829401,43.5805901068458
40.62,1.02528430569741,1.02528430474897,1.02528430539792,106.567294238013,106.567294238013,14.861891385068,48.5056744618531,37.1173734533979,20.9442463227617,0,1,0.999974239338063,0,0,0.375431211041914,46.5534701691974
40.63,1.02586839713412,1.0258683957298,1.02586839687508,104.603114104327,104.603114104327,14.8784433121752,46.4990252022782,37.1361893286016,20.9678995734473,0,1,1.00018915095491,0,0,0.352450192173934,43.7038238295679
40.64,1.02645812423253,1.02645812189445,1.02645812369974,103.775800273145,103.775800273145,14.895200660888,45.6286833907889,37.1551446385032,20.991972243853,0,1,1.00015626629604,0,0,0.356081620278848,44.1541209145772
40.65,1.02702291371829,1.0270229107404,1.02702291280604,103.767060684674,103.767060684674,14.911249596737,45.5787308454286,37.1732878310401,21.0150420082056,0,1,1.00009491120111,0,0,0.3560283354324,44.1475135936176
40.66,1.02755382200023,1.02755381713424,1.02755382134264,103.593700567322,103.593700567322,14.9263205055455,45.3666764756963,37.1903477047607,21.0366763868654,0,1,1.00014000955506,0,0,0.343542230727165,42.5992366101684
40.67,1.02809455373505,1.02809454529091,1.02809455216714,103.340611877721,103.340611877721,14.9416963740726,45.0741010198431,37.2077253418491,21.0587855160286,0,1,1.00014566696089,0,0,0.341041771804112,42.2891797037098
40.68,1.02862346485216,1.02862345391149,1.02862346189181,103.632183005843,103.632183005843,14.95674589464,45.3270133490715,37.2247050478448,21.0804646089266,0,1,1.00007561769668,0,0,0.347847531774616,43.1330939400524
40.69,1.02913333277275,1.02913331934555,1.02913332944647,102.513677136344,102.513677136344,14.9712424871572,44.1712619018559,37.2410407695212,21.1013744649671,0,1,1.00016315972597,0,0,0.337526710503835,41.8533121024755
40.7,1.02963730407354,1.02963728231063,1.02963730245466,103.85769116754,103.85769116754,14.9855911150535,45.4784070441574,37.2572004804909,21.1220836428919,0,1,1.00000005245149,0,0,0.350583350688402,43.4723354853618
40.71,1.03013944826444,1.03013940996018,1.03013944297131,100.156133240536,100.156133240536,14.9998704422951,41.7401320368624,37.2732055449162,21.1427956587578,0,1,1.00028277074262,0,0,0.324621928575146,40.2531191433182
40.72,1.03061864816509,1.03061859819737,1.03061863681037,101.422965571695,101.422965571695,15.0135139907285,42.9718661972002,37.2884522152292,21.1626471592651,0,1,1.00006342626819,0,0,0.333337387222447,41.3338360155834
40.73,1.0310807079641,1.03108062596302,1.03108070436179,99.3291215771366,99.3291215771366,15.0266334136377,40.8442647029397,37.3030918016824,21.1817650725144,0,1,1.00023753192458,0,0,0.310377052099602,38.4867544603506
40.74,1.03152525882297,1.03152511390545,1.03152524379972,98.0758620013366,98.0758620013366,15.0392536877128,39.5584943844606,37.3170648468978,21.2003027699782,0,1,1.00023609160481,0,0,0.302333682575432,37.4893766393536
40.75,1.03197127320282,1.03197109605511,1.03197126096223,96.7966066877455,96.7966066877455,15.0519121260829,38.2466095108204,37.3310212572684,21.2189759196566,0,1,1.00022549443951,0,0,0.293303712056114,36.3696602949581
40.76,1.03238732117124,1.03238709072469,1.03238727940257,97.3679597865099,97.3679597865099,15.0636971467281,38.7875501904675,37.3439154699519,21.2364941260905,0,1,1.00001424198799,0,0,0.308785073981961,38.2893491737632
40.77,1.03278615156333,1.0327857778249,1.0327861548071,94.8081269916697,94.8081269916697,15.0749419643281,36.1986849158354,37.3561787219674,21.2532633538669,0,1,1.00019042553102,0,0,0.284174876407353,35.2376846745118
40.78,1.03315133809469,1.03315067530147,1.03315130084037,93.9754375535456,93.9754375535456,15.0852036083481,35.3394549543663,37.3672349789404,21.2687476202389,0,1,1.00014159315565,0,0,0.277045426939346,34.353632940479
40.79,1.0334968621164,1.03349598874908,1.03349672969888,94.8480758509651,94.8480758509651,15.0948762628622,36.1870638394782,37.3776222356841,21.2833897758028,0,1,0.999991418238836,0,0,0.282201136612423,34.9929409399404
40.8,1.03383225563198,1.03383084522312,1.03383232044816,93.2095853956198,93.2095853956198,15.1042210761949,34.5243679759798,37.3875876606632,21.2976297589768,0,1,1.00007773495664,0,0,0.272642060664885,33.8076155224458
40.81,1.03350860829016,1.0335068521508,1.03350883745772,92.8329256252529,92.8329256252529,15.094274132277,34.1729154765466,37.3753477137336,21.2846624349727,0,1,1.00009169192857,0,0,0.259843458950806,32.2205889099
40.82,1.03318594746813,1.03318290036224,1.03318595652444,91.8574319807579,91.8574319807579,15.0843467021454,33.2225565860049,37.363062903016,21.271812491737,0,1,1.00009867164414,0,0,0.25607466176778,31.7532580592048
40.83,1.03283390619893,1.0328298926748,1.03283346936786,91.5116506321984,91.5116506321984,15.0735333148851,32.904181720146,37.349763997477,21.2577049145754,0,1,1.00009179182328,0,0,0.248633131161693,30.83050826405
40.84,1.03248127585508,1.03247484876223,1.032481892222,92.7979405076716,92.7979405076716,15.0626887710532,34.2179562643375,37.3364229095697,21.2435613337644,0,1,0.999924011924937,0,0,0.263548237192512,32.6799814118714
40.85,1.03212288968715,1.03211142198895,1.03212318243527,91.8168341828243,91.8168341828243,15.0516364279633,33.2648774707596,37.3228721473571,21.2290845647076,0,1,1.00004422554252,0,0,0.252026174192596,31.2512455998818
40.86,1.03173961199928,1.03172436807935,1.03173841945672,93.0837579121289,93.0837579121289,15.0398592193322,34.5616759351509,37.3084574533661,21.213624523612,0,1,0.999880997774844,0,0,0.269846555268104,33.4609728532449
40.87,1.03137109483764,1.03136344556977,1.03137037530341,92.5541182640959,92.5541182640959,15.0284821019474,34.0608997591955,37.294541480008,21.1986770248924,0,1,0.999963027203585,0,0,0.263814600032045,32.7130104039736
40.88,1.03101088788531,1.03099895839829,1.03101267864329,92.5592674214044,92.5592674214044,15.017343210282,34.0942977680594,37.2808851651238,21.1840844882213,0,1,0.999953233353332,0,0,0.268165116058639,33.2524743912712
40.89,1.03063441606319,1.03062717615575,1.0306371726324,93.3795021462952,93.3795021462952,15.005724189133,34.9440110894247,37.2666741892073,21.1688168676633,0,1,0.999857654833867,0,0,0.278404128271961,34.5221119057231
40.9,1.0302467238976,1.03023534654768,1.03024615888909,91.5254497865324,91.5254497865324,14.9937473654684,33.1203679245911,37.2520911407066,21.1529907212347,0,1,1.00010028962718,0,0,0.251004712039063,31.1245842928438
40.91,1.02986845047252,1.02986294107954,1.02987379570256,93.1302783811434,93.1302783811434,14.982072813262,34.7548037220828,37.2377726075753,21.1377020514854,0,1,0.999851870791334,0,0,0.277466882694339,34.405893454098
40.92,1.02947433698016,1.02946135586631,1.02947544158568,93.7287013046106,93.7287013046106,14.9699089654,35.3841267367485,37.2230057933347,21.1215687745275,0,1,0.999884851383352,0,0,0.273235293636049,33.88117641087
40.93,1.02908259412644,1.02907212825342,1.02908310634972,92.1065813191197,92.1065813191197,14.9578089905696,33.7927228397213,37.2082505718594,21.105607907539,0,1,1.00003020692916,0,0,0.264397895960944,32.7853390991571
40.94,1.02867142155912,1.02866054990105,1.02867173786147,90.5801668640293,90.5801668640293,14.9451450532453,32.2984538595178,37.1927991049028,21.0889138996086,0,1,1.00011807934767,0,0,0.250941475815559,31.1167430011293
