t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,4.0,180.67578125,2.3,1835.1796875,,,,,,,
1.008,warmup,0.0,180.6875,1.0,1835.17578125,1959.0,9.0,3818.0,682.0,1123.0,45.0,45.187
1.509,warmup,0.0,180.69140625,0.7,1835.17578125,1959.0,0.0,3617.0,522.0,1125.0,45.062,45.343
2.011,warmup,0.0,180.6953125,1.3,1835.17578125,1959.0,0.0,3577.0,482.0,1125.0,44.875,45.375
2.512,stream,4.0,180.69921875,0.7,1835.17578125,1959.0,0.0,3536.0,482.0,1125.0,44.875,45.281
3.013,stream,2.0,180.7109375,0.7,1835.421875,1959.0,0.0,3617.0,482.0,1085.0,44.875,45.5
3.515,stream,2.0,180.7890625,0.7,1835.421875,1959.0,0.0,3577.0,482.0,1125.0,45.093,45.406
4.016,stream,2.0,180.796875,0.0,1835.421875,1959.0,0.0,3577.0,522.0,1125.0,45.156,45.406
4.517,stream,4.0,180.80078125,1.0,1835.4140625,1959.0,0.0,3577.0,482.0,1125.0,44.937,45.531
5.019,stream,2.0,180.80859375,0.0,1835.4140625,1959.0,0.0,3577.0,482.0,1085.0,44.812,45.375
5.520,stream,4.0,180.8125,0.7,1835.4140625,1959.0,0.0,3577.0,482.0,1125.0,44.937,45.437
6.022,stream,2.0,180.82421875,1.0,1835.4140625,1959.0,0.0,3577.0,482.0,1085.0,44.75,45.312
6.523,stream,2.0,180.83203125,1.3,1835.4140625,1959.0,0.0,3577.0,482.0,1085.0,45.031,45.187
7.025,stream,6.0,180.83984375,0.0,1835.4140625,1959.0,0.0,3577.0,482.0,1125.0,45.187,45.5
7.526,stream,2.0,180.84765625,1.0,1835.4140625,1959.0,0.0,3536.0,482.0,1125.0,44.843,45.437
8.028,stream,2.0,180.859375,0.7,1835.4140625,1959.0,0.0,3577.0,482.0,1125.0,44.781,45.343
8.529,stream,4.0,180.8671875,0.7,1835.4140625,1959.0,0.0,3577.0,482.0,1125.0,44.875,45.218
9.031,stream,2.0,180.87109375,0.7,1835.4140625,1959.0,0.0,3536.0,482.0,1085.0,45.125,45.281
9.532,stream,2.0,180.87890625,0.7,1827.3515625,1959.0,0.0,3536.0,482.0,1085.0,45.031,45.187
10.034,stream,2.0,180.8828125,0.0,1827.3515625,1951.0,0.0,3617.0,482.0,1125.0,44.875,45.218
10.535,stream,2.0,180.890625,1.0,1827.34375,1951.0,0.0,3577.0,482.0,1085.0,44.75,45.468
11.037,stream,6.0,180.8984375,0.0,1825.16015625,1951.0,0.0,3577.0,482.0,1125.0,44.812,45.25
11.538,stream,2.0,180.90625,1.0,1825.16015625,1949.0,0.0,3577.0,482.0,1085.0,44.75,45.218
12.040,stream,2.0,180.9140625,0.0,1823.109375,1949.0,0.0,3536.0,482.0,1085.0,45.062,45.25
12.541,stream,2.0,180.921875,0.7,1823.109375,1947.0,0.0,3536.0,482.0,1085.0,44.937,45.437
13.043,stream,4.0,180.9296875,0.7,1821.125,1947.0,0.0,3577.0,482.0,1125.0,44.875,45.312
13.544,stream,2.0,180.9375,0.7,1821.125,1945.0,0.0,3577.0,482.0,1125.0,44.687,45.156
14.046,stream,2.0,180.9375,0.7,1819.55859375,1945.0,0.0,3577.0,482.0,1125.0,44.843,45.281
14.547,stream,4.0,180.9453125,0.3,1819.55859375,1943.0,0.0,3536.0,482.0,1085.0,45.0,45.156
15.048,stream,4.0,180.953125,1.0,1818.09375,1943.0,0.0,3617.0,482.0,1125.0,44.812,45.218
15.549,stream,2.0,180.9609375,0.0,1818.08984375,1942.0,0.0,3617.0,482.0,1085.0,44.968,45.406
16.051,stream,2.0,180.96875,0.7,1817.05859375,1942.0,0.0,3577.0,482.0,1125.0,44.718,45.281
16.552,stream,2.0,180.9765625,0.0,1817.05859375,1941.0,0.0,3577.0,482.0,1125.0,45.062,45.25
17.053,stream,4.0,180.984375,0.0,1813.875,1941.0,0.0,3577.0,482.0,1125.0,44.812,45.312
17.555,stream,2.0,180.98828125,1.3,1813.875,1938.0,0.0,3577.0,482.0,1085.0,44.875,45.312
18.056,stream,2.0,180.99609375,0.3,1813.875,1938.0,0.0,3577.0,482.0,1125.0,44.843,45.25
18.557,stream,4.0,181.0,0.0,1814.3671875,1938.0,0.0,3577.0,482.0,1125.0,44.781,45.218
19.059,stream,4.0,181.01953125,0.7,1814.3671875,1938.0,0.0,3577.0,482.0,1085.0,44.687,45.281
19.560,stream,2.0,181.03125,0.3,1814.3671875,1938.0,0.0,3536.0,482.0,1085.0,44.875,45.25
20.062,stream,2.0,181.03515625,0.3,1814.3671875,1938.0,0.0,3536.0,482.0,1085.0,44.968,45.156
20.563,stream,4.0,181.04296875,0.0,1814.3671875,1938.0,0.0,3536.0,482.0,1085.0,44.843,45.156
21.064,stream,2.0,181.046875,0.7,1814.359375,1938.0,0.0,3577.0,482.0,1085.0,44.781,45.218
21.566,stream,2.0,181.0546875,1.0,1814.359375,1938.0,0.0,3577.0,482.0,1085.0,44.718,45.218
22.067,stream,4.0,181.05859375,0.3,1814.359375,1938.0,0.0,3577.0,482.0,1125.0,45.0,45.25
22.568,stream,2.0,181.0625,0.0,1814.35546875,1938.0,0.0,3536.0,482.0,1085.0,44.812,45.25
23.070,stream,2.0,181.06640625,0.7,1814.35546875,1938.0,0.0,3536.0,482.0,1085.0,44.812,45.156
