t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,8.0,181.01171875,2.4,2076.25390625,,,,,,,
1.007,warmup,0.0,181.02734375,0.7,2076.25,2209.0,0.0,3818.0,682.0,1125.0,44.156,44.156
1.508,warmup,0.0,181.03125,0.7,2074.1015625,2209.0,0.0,3617.0,522.0,1085.0,43.906,44.437
2.009,warmup,0.0,181.03515625,0.7,2074.1015625,2207.0,0.0,3617.0,522.0,1085.0,43.812,44.25
2.510,stream,2.0,181.03515625,10.2,2074.10546875,2207.0,0.0,3577.0,482.0,1085.0,43.75,44.25
3.012,stream,2.0,181.05078125,7.0,2074.10546875,2207.0,25.0,3898.0,722.0,1123.0,44.156,44.156
3.514,stream,6.0,181.12890625,1.0,2072.45703125,2207.0,0.0,3737.0,643.0,1125.0,43.875,44.187
4.016,stream,2.0,181.140625,1.0,2072.45703125,2205.0,0.0,3617.0,522.0,1085.0,43.968,44.281
4.517,stream,2.0,181.14453125,4.7,2069.5859375,2205.0,0.0,3617.0,522.0,1085.0,43.812,44.375
5.019,stream,4.0,181.15234375,1.0,2069.5859375,2202.0,0.0,3617.0,522.0,1085.0,43.812,44.375
5.520,stream,2.0,181.16015625,5.4,2068.5234375,2202.0,0.0,3577.0,482.0,1085.0,43.687,44.437
6.022,stream,4.0,181.171875,1.0,2068.5234375,2201.0,0.0,3697.0,562.0,1085.0,43.875,44.343
6.523,stream,4.0,181.1796875,12.5,2067.3359375,2200.0,0.0,3577.0,522.0,1085.0,44.062,44.218
7.025,stream,4.0,181.1875,16.3,2067.3359375,2200.0,29.0,4213.0,881.0,1161.0,43.937,44.406
7.527,stream,4.0,181.1953125,1.4,2064.56640625,2197.0,0.0,4052.0,842.0,1123.0,43.968,44.5
8.028,stream,2.0,181.203125,4.3,2064.56640625,2197.0,7.0,3778.0,643.0,1125.0,44.062,44.437
8.530,stream,4.0,181.2109375,26.4,2065.55078125,2197.0,8.0,3737.0,602.0,1125.0,43.843,44.343
9.032,stream,6.0,181.21484375,5.4,2066.265625,2199.0,0.0,4213.0,921.0,1161.0,43.968,44.468
9.534,stream,2.0,181.22265625,1.7,2066.26953125,2199.0,0.0,3858.0,642.0,1125.0,44.031,44.281
10.036,stream,4.0,181.2265625,1.3,2066.26953125,2199.0,0.0,3737.0,562.0,1125.0,44.156,44.281
10.537,stream,2.0,181.234375,0.7,2066.1015625,2199.0,2.0,3617.0,522.0,1085.0,44.156,44.218
11.039,stream,4.0,181.2421875,2.3,2066.1015625,2199.0,0.0,3577.0,482.0,1085.0,44.0,44.187
11.541,stream,2.0,181.25,1.0,2066.04296875,2199.0,0.0,3577.0,482.0,1085.0,43.937,44.25
12.043,stream,4.0,181.2578125,5.4,2066.53515625,2199.0,0.0,3737.0,562.0,1125.0,44.093,44.343
12.545,stream,4.0,181.265625,1.3,2066.53515625,2199.0,0.0,3617.0,522.0,1085.0,43.812,44.437
13.046,stream,4.0,181.2734375,1.3,2066.53515625,2199.0,0.0,3617.0,522.0,1085.0,43.812,44.343
13.548,stream,2.0,181.28515625,2.4,2066.35546875,2199.0,0.0,3577.0,522.0,1085.0,44.0,44.281
14.050,stream,2.0,181.28515625,1.3,2066.35546875,2199.0,0.0,3617.0,522.0,1085.0,44.031,44.187
14.552,stream,4.0,181.29296875,1.3,2066.26953125,2199.0,0.0,3617.0,522.0,1085.0,43.875,44.25
15.053,stream,4.0,181.30078125,5.4,2067.0078125,2199.0,0.0,3617.0,522.0,1085.0,44.156,44.437
15.555,stream,2.0,181.3046875,0.3,2065.6875,2199.0,0.0,3617.0,522.0,1085.0,43.812,44.281
16.056,stream,2.0,181.31640625,3.9,2065.6875,2198.0,0.0,3577.0,522.0,1085.0,43.812,44.343
16.558,stream,4.0,181.3203125,3.4,2065.55078125,2198.0,0.0,3617.0,522.0,1085.0,43.875,44.312
17.059,stream,6.0,181.328125,0.7,2065.55078125,2198.0,0.0,3657.0,522.0,1085.0,44.031,44.343
17.561,stream,2.0,181.33203125,1.3,2065.78515625,2198.0,0.0,3577.0,482.0,1085.0,44.062,44.25
18.062,stream,2.0,181.33984375,4.7,2066.27734375,2198.0,0.0,3577.0,482.0,1085.0,43.875,44.406
18.564,stream,2.0,181.34375,1.0,2065.5625,2198.0,0.0,3617.0,522.0,1085.0,43.968,44.312
19.065,stream,4.0,181.36328125,1.3,2065.5625,2198.0,0.0,3577.0,482.0,1085.0,43.75,44.312
19.567,stream,2.0,181.375,1.3,2065.5234375,2198.0,0.0,3577.0,482.0,1085.0,44.0,44.218
20.069,stream,6.0,181.37890625,0.3,2065.5234375,2198.0,0.0,3577.0,482.0,1085.0,44.0,44.218
