t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,6.0,174.73828125,1.7,2047.578125,,,,,,,
1.007,warmup,0.0,174.75,0.3,2047.57421875,2181.0,0.0,3381.0,643.0,1044.0,43.125,43.5
1.508,warmup,2.0,174.75390625,1.0,2047.57421875,2181.0,0.0,3220.0,522.0,1004.0,43.187,43.593
2.010,warmup,0.0,174.7578125,0.3,2047.57421875,2181.0,0.0,3139.0,482.0,1004.0,43.218,43.5
2.511,stream,2.0,174.76171875,4.4,2047.57421875,2181.0,0.0,3099.0,482.0,1004.0,43.281,43.687
3.014,stream,2.0,174.78515625,1.3,2047.57421875,2181.0,0.0,3220.0,522.0,1004.0,43.187,43.625
3.516,stream,4.0,174.859375,1.3,2047.57421875,2181.0,0.0,3139.0,482.0,1004.0,43.125,43.562
4.017,stream,2.0,174.8671875,0.3,2047.57421875,2181.0,0.0,3139.0,482.0,1004.0,43.281,43.562
4.518,stream,4.0,174.875,0.7,2047.57421875,2181.0,0.0,3139.0,482.0,1004.0,43.343,43.5
5.019,stream,2.0,174.8828125,1.3,2047.56640625,2181.0,0.0,3139.0,482.0,1004.0,43.437,43.5
5.521,stream,4.0,174.890625,4.7,2047.8125,2181.0,0.0,3099.0,482.0,1004.0,43.218,43.5
6.024,stream,2.0,174.8984375,0.7,2047.8125,2181.0,0.0,3220.0,522.0,1004.0,43.312,43.656
6.526,stream,4.0,174.90625,1.0,2047.8125,2181.0,0.0,3139.0,482.0,1004.0,43.125,43.531
7.027,stream,4.0,174.9140625,0.7,2047.8125,2181.0,0.0,3139.0,482.0,1004.0,43.156,43.656
7.528,stream,2.0,174.92578125,0.7,2047.8125,2181.0,0.0,3099.0,482.0,1004.0,43.218,43.625
8.029,stream,4.0,174.93359375,0.7,2047.8125,2181.0,0.0,3139.0,482.0,1004.0,43.093,43.593
8.531,stream,2.0,174.94140625,5.0,2047.8125,2181.0,0.0,3139.0,482.0,1004.0,43.156,43.593
9.034,stream,4.0,174.9453125,1.7,2042.4140625,2181.0,0.0,3220.0,522.0,1004.0,43.187,43.562
9.536,stream,4.0,174.953125,1.3,2042.4140625,2176.0,0.0,3260.0,522.0,1004.0,43.187,43.687
10.038,stream,4.0,174.95703125,1.3,2042.40234375,2176.0,0.0,3180.0,522.0,1004.0,43.218,43.625
10.540,stream,2.0,174.96484375,0.3,2042.40234375,2176.0,0.0,3139.0,482.0,1004.0,43.187,43.625
11.041,stream,4.0,174.9765625,1.3,2042.40234375,2176.0,0.0,3139.0,482.0,1004.0,43.156,43.5
11.542,stream,2.0,174.98046875,4.7,2042.89453125,2176.0,0.0,3099.0,482.0,1004.0,43.187,43.468
12.045,stream,4.0,174.9921875,0.7,2042.89453125,2176.0,0.0,3220.0,522.0,1004.0,43.312,43.5
12.547,stream,2.0,174.99609375,1.3,2042.89453125,2176.0,0.0,3139.0,482.0,1004.0,43.406,43.437
13.048,stream,4.0,175.0078125,0.7,2041.32421875,2174.0,0.0,3180.0,482.0,1004.0,43.093,43.468
13.549,stream,2.0,175.015625,1.0,2041.3125,2174.0,0.0,3099.0,482.0,1004.0,43.062,43.593
14.051,stream,2.0,175.015625,0.7,2039.234375,2172.0,0.0,3099.0,482.0,1004.0,43.093,43.562
14.552,stream,4.0,175.0234375,4.3,2040.20703125,2172.0,0.0,3180.0,482.0,1004.0,43.375,43.437
15.054,stream,4.0,175.03125,2.3,2038.19921875,2171.0,0.0,3260.0,562.0,1004.0,43.093,43.531
15.556,stream,2.0,175.0390625,0.7,2038.19921875,2171.0,0.0,3139.0,482.0,1004.0,43.125,43.562
16.057,stream,4.0,175.05078125,0.7,2036.6015625,2170.0,0.0,3139.0,482.0,1004.0,43.281,43.625
16.558,stream,4.0,175.0546875,1.3,2036.6015625,2170.0,0.0,3099.0,482.0,1004.0,43.125,43.593
17.059,stream,2.0,175.0625,0.7,2033.53125,2167.0,0.0,3099.0,482.0,1004.0,43.187,43.531
17.560,stream,4.0,175.06640625,0.3,2033.77734375,2167.0,0.0,3099.0,482.0,1004.0,43.25,43.5
18.062,stream,2.0,175.07421875,4.7,2033.37890625,2166.0,0.0,3220.0,522.0,1004.0,43.343,43.375
