t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.504,warmup,6.0,173.25,1.0,2055.53125,,,,,,,
1.006,warmup,0.0,173.26171875,1.3,2055.52734375,2189.0,0.0,3260.0,643.0,1044.0,43.187,43.593
1.507,warmup,0.0,173.265625,0.0,2055.52734375,2189.0,0.0,3099.0,523.0,1006.0,43.187,43.531
2.008,warmup,0.0,173.2734375,1.0,2055.52734375,2189.0,0.0,3019.0,483.0,1006.0,43.281,43.437
2.509,stream,2.0,173.27734375,0.0,2055.52734375,2189.0,0.0,3019.0,483.0,1006.0,43.25,43.375
3.011,stream,4.0,173.2890625,1.0,2055.52734375,2189.0,0.0,3019.0,483.0,1006.0,43.093,43.375
3.512,stream,2.0,173.37109375,0.7,2055.52734375,2189.0,0.0,3019.0,483.0,1006.0,43.125,43.531
4.013,stream,2.0,173.37890625,1.0,2055.765625,2189.0,0.0,3059.0,483.0,1006.0,43.093,43.437
4.514,stream,4.0,173.3828125,0.3,2055.765625,2189.0,0.0,3099.0,482.0,1004.0,43.343,43.468
5.015,stream,2.0,173.390625,0.7,2055.76171875,2189.0,0.0,3059.0,483.0,1006.0,43.156,43.406
5.516,stream,2.0,173.39453125,1.0,2055.76171875,2189.0,0.0,3059.0,482.0,1004.0,43.312,43.375
6.017,stream,4.0,173.40625,0.0,2055.76171875,2189.0,0.0,3059.0,482.0,1004.0,43.062,43.687
6.518,stream,2.0,173.41015625,1.3,2055.76171875,2189.0,0.0,3059.0,482.0,1004.0,43.125,43.406
7.019,stream,4.0,173.421875,0.3,2056.0078125,2189.0,0.0,3019.0,483.0,1006.0,43.031,43.406
7.520,stream,2.0,173.42578125,0.3,2056.0078125,2190.0,0.0,3019.0,483.0,1006.0,43.25,43.437
8.021,stream,4.0,173.43359375,1.3,2056.0078125,2190.0,0.0,3019.0,483.0,1006.0,43.312,43.375
8.522,stream,2.0,173.4453125,0.7,2056.0078125,2190.0,0.0,3019.0,483.0,1006.0,43.187,43.437
9.023,stream,2.0,173.453125,1.3,2052.3125,2190.0,0.0,3019.0,483.0,1006.0,43.187,43.5
9.526,stream,4.0,173.4609375,1.0,2052.3125,2186.0,0.0,3099.0,482.0,1004.0,43.187,43.5
10.028,stream,2.0,173.46484375,0.7,2052.046875,2186.0,0.0,3059.0,483.0,1006.0,43.062,43.5
