t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,8.0,181.05078125,1.7,2021.4921875,,,,,,,
1.007,warmup,0.0,181.0625,0.7,2021.421875,2153.0,0.0,3416.0,643.0,1044.0,43.093,43.5
1.508,warmup,0.0,181.06640625,2.3,2021.9921875,2153.0,0.0,3215.0,522.0,1044.0,43.0,43.406
2.011,warmup,0.0,181.0703125,4.0,2020.9921875,2153.0,0.0,3255.0,522.0,1044.0,43.281,43.468
2.513,stream,2.0,181.07421875,0.3,2020.9921875,2153.0,0.0,3220.0,522.0,1044.0,43.25,43.437
3.015,stream,2.0,181.08203125,0.7,2020.4140625,2153.0,0.0,3180.0,482.0,1004.0,43.343,43.375
3.516,stream,2.0,181.1484375,0.7,2020.4140625,2152.0,0.0,3139.0,482.0,1004.0,43.125,43.5
4.017,stream,4.0,181.15625,1.0,2020.40625,2152.0,0.0,3175.0,482.0,1004.0,42.968,43.437
4.519,stream,2.0,181.16015625,0.0,2020.40625,2152.0,0.0,3180.0,482.0,1004.0,43.093,43.437
5.020,stream,4.0,181.16796875,6.6,2020.72265625,2152.0,0.0,3180.0,482.0,1004.0,43.375,43.375
5.523,stream,4.0,181.171875,0.3,2020.72265625,2152.0,0.0,3220.0,522.0,1004.0,43.156,43.406
6.024,stream,4.0,181.1796875,1.0,2020.55859375,2152.0,0.0,3180.0,482.0,1004.0,42.968,43.437
6.526,stream,4.0,181.1875,0.7,2020.55859375,2152.0,0.0,3134.0,482.0,1004.0,43.125,43.437
7.027,stream,2.0,181.1953125,1.0,2020.55859375,2152.0,0.0,3175.0,482.0,1004.0,42.937,43.343
7.528,stream,4.0,181.20703125,0.7,2020.55859375,2152.0,0.0,3175.0,482.0,1004.0,43.125,43.312
8.030,stream,2.0,181.21484375,5.0,2021.54296875,2152.0,0.0,3139.0,482.0,1004.0,43.187,43.375
8.533,stream,4.0,181.22265625,1.0,2021.54296875,2153.0,0.0,3220.0,522.0,1004.0,43.218,43.375
9.034,stream,4.0,181.2265625,1.7,2013.8046875,2153.0,0.0,3215.0,482.0,1004.0,43.062,43.406
9.536,stream,2.0,181.234375,0.3,2013.8046875,2146.0,0.0,3215.0,482.0,1004.0,43.187,43.562
10.038,stream,4.0,181.2421875,1.3,2013.8046875,2146.0,0.0,3180.0,482.0,1004.0,43.25,43.375
10.539,stream,2.0,181.24609375,0.0,2013.8046875,2146.0,0.0,3180.0,482.0,1004.0,43.218,43.375
11.041,stream,4.0,181.2578125,5.3,2013.25,2144.0,0.0,3175.0,482.0,1004.0,43.093,43.312
11.543,stream,4.0,181.26171875,0.7,2013.25,2145.0,0.0,3215.0,522.0,1004.0,43.187,43.562
12.045,stream,2.0,181.26953125,1.0,2011.1953125,2143.0,0.0,3180.0,522.0,1004.0,43.031,43.468
12.547,stream,2.0,181.27734375,0.3,2010.94921875,2143.0,0.0,3180.0,482.0,1004.0,43.062,43.468
13.048,stream,4.0,181.2890625,1.3,2008.6015625,2141.0,0.0,3139.0,482.0,1004.0,43.031,43.406
13.549,stream,4.0,181.30078125,0.3,2008.84765625,2141.0,0.0,3134.0,482.0,1004.0,43.218,43.531
14.051,stream,2.0,181.30078125,5.0,2006.75,2138.0,0.0,3139.0,482.0,1004.0,43.218,43.343
14.554,stream,4.0,181.30859375,0.3,2006.7421875,2138.0,0.0,3255.0,522.0,1044.0,43.343,43.437
15.055,stream,2.0,181.31640625,1.3,2005.390625,2138.0,0.0,3175.0,482.0,1004.0,43.156,43.562
15.557,stream,6.0,181.3203125,0.3,2005.390625,2137.0,0.0,3134.0,482.0,1004.0,43.125,43.531
16.059,stream,2.0,181.33203125,0.7,2004.2734375,2137.0,0.0,3139.0,482.0,1004.0,43.062,43.5
16.560,stream,4.0,181.3359375,0.7,2004.2734375,2136.0,0.0,3139.0,482.0,1004.0,43.0,43.468
17.062,stream,2.0,181.34375,5.0,2004.1875,2137.0,0.0,3139.0,482.0,1004.0,43.187,43.375
17.565,stream,4.0,181.34765625,1.0,2004.1875,2136.0,0.0,3255.0,522.0,1044.0,43.125,43.406
18.067,stream,4.0,181.359375,0.7,2002.74609375,2134.0,0.0,3180.0,482.0,1004.0,43.281,43.312
18.569,stream,2.0,181.36328125,1.0,2002.74609375,2134.0,0.0,3175.0,482.0,1004.0,43.062,43.406
19.070,stream,2.0,181.37890625,1.0,2000.10546875,2132.0,0.0,3134.0,482.0,1004.0,43.062,43.5
19.572,stream,4.0,181.38671875,0.7,2000.10546875,2132.0,0.0,3175.0,482.0,1004.0,43.0,43.375
20.073,stream,4.0,181.390625,4.4,2000.69140625,2132.0,0.0,3175.0,482.0,1004.0,43.0,43.406
