t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,6.0,181.0390625,2.0,2049.83203125,,,,,,,
1.008,warmup,2.0,181.05078125,0.3,2049.828125,2185.0,0.0,3341.0,643.0,1044.0,43.218,43.625
1.509,warmup,0.0,181.0546875,1.0,2049.828125,2185.0,0.0,3139.0,522.0,1044.0,43.187,43.593
2.011,warmup,0.0,181.05859375,0.0,2049.828125,2185.0,0.0,3099.0,482.0,1004.0,43.093,43.5
2.512,stream,0.0,181.0625,0.7,2049.828125,2185.0,0.0,3059.0,483.0,1004.0,43.031,43.468
3.014,stream,4.0,181.078125,0.3,2049.828125,2185.0,0.0,3059.0,482.0,1004.0,43.218,43.468
3.515,stream,2.0,181.16015625,0.3,2049.828125,2185.0,0.0,3059.0,482.0,1004.0,43.406,43.468
4.017,stream,2.0,181.16796875,1.0,2049.828125,2185.0,0.0,3059.0,483.0,1006.0,43.125,43.437
4.519,stream,2.0,181.171875,0.3,2049.828125,2185.0,0.0,3139.0,482.0,1004.0,43.156,43.656
5.021,stream,4.0,181.1796875,1.0,2049.8203125,2185.0,0.0,3099.0,482.0,1004.0,43.093,43.562
5.522,stream,2.0,181.18359375,0.3,2049.8203125,2185.0,0.0,3059.0,482.0,1004.0,43.0,43.437
6.024,stream,4.0,181.1953125,1.0,2049.8203125,2185.0,0.0,3059.0,482.0,1006.0,43.156,43.468
6.526,stream,4.0,181.203125,0.3,2049.8203125,2185.0,0.0,3059.0,483.0,1004.0,43.187,43.375
7.027,stream,2.0,181.2109375,0.7,2049.8203125,2185.0,0.0,3059.0,483.0,1006.0,43.218,43.437
7.529,stream,4.0,181.21875,1.3,2049.8203125,2185.0,0.0,3059.0,483.0,1006.0,43.25,43.437
8.031,stream,2.0,181.2265625,0.7,2049.8203125,2185.0,0.0,3059.0,483.0,1004.0,43.093,43.468
8.533,stream,2.0,181.234375,0.3,2050.06640625,2185.0,0.0,3059.0,483.0,1006.0,43.187,43.468
9.034,stream,4.0,181.23828125,2.0,2050.06640625,2185.0,0.0,3059.0,482.0,1004.0,43.312,43.406
9.537,stream,2.0,181.24609375,0.3,2050.06640625,2185.0,0.0,3099.0,482.0,1004.0,43.093,43.562
10.038,stream,4.0,181.25,0.7,2050.05859375,2185.0,0.0,3099.0,482.0,1004.0,43.187,43.593
10.540,stream,2.0,181.26171875,0.3,2050.05859375,2185.0,0.0,3099.0,482.0,1004.0,43.187,43.437
11.042,stream,4.0,181.2734375,0.7,2050.05859375,2185.0,0.0,3099.0,483.0,1004.0,43.187,43.437
11.544,stream,4.0,181.27734375,1.0,2048.58984375,2184.0,0.0,3059.0,482.0,1004.0,43.281,43.437
