t_start,t_end,t_release,label,score,alarm,dominant,domain,csec_corr,csec_unc,decision_ms_after_target,csec_wait_ms,prov_score,prov_alarm,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
2.00,3.27,4.17,0,0.87421,1,e_rec,cross-domain,0.6455,0.0000,891.282,890,6.03820,1,-6.243,-2.772,-4.378,0,-8.793,33.72,50,31.18,50
2.40,3.67,4.17,0,-1.74169,0,e_rec,cross-domain,0.4611,0.0000,491.282,490,1.94687,1,-6.243,-2.772,-4.378,0,-8.793,29,48.32,19,48.9
2.80,4.07,4.17,0,11.42988,1,e_rec,cross-domain,0.1537,0.0000,91.282,90,12.65940,1,-6.243,-2.772,-4.378,0,-8.793,18.38,47.14,50,16.95
3.20,4.47,4.48,0,-3.24240,0,|r_qp|,cross-domain,0.0000,0.0000,4.013,0,-3.24240,0,-6.243,-2.772,-4.378,0,-8.793,8.336,50,6.026,48.97
3.60,4.87,4.88,0,6.47573,1,e_rec,cross-domain,0.0000,0.0000,4.054,0,6.47573,1,-6.243,-2.772,-4.378,0,-8.793,1.571,44.57,32.54,13.5
4.00,5.27,5.28,0,6.05580,1,e_rec,cross-domain,0.0000,0.0000,4.241,0,6.05580,1,-6.243,-2.772,-4.378,0,-8.793,2.323,47.63,31.3,6.603
4.40,5.67,5.68,0,-1.74974,0,|r_qp|,cross-domain,0.0000,0.0000,2.885,0,-1.74974,0,-6.243,-2.772,-4.378,0,-8.793,4.932,41.78,9.168,46.69
4.80,6.07,6.08,0,-0.85916,0,|r_qp|,cross-domain,0.0000,0.0000,2.949,0,-0.85916,0,-6.243,-2.772,-4.378,0,-8.793,7.569,37.87,7.666,1.555
5.20,6.47,6.48,0,-1.13477,0,|r_qp|,cross-domain,0.0000,0.0000,4.129,0,-1.13477,0,-6.243,-2.772,-4.378,0,-8.793,6.629,28.7,5.049,-0.3785
5.60,6.87,6.88,0,-2.29787,0,|r_qp|,cross-domain,0.0000,0.0000,3.731,0,-2.29787,0,-6.243,-2.772,-4.378,0,-8.793,4.111,18.83,3.183,46.35
6.00,7.27,7.28,0,-2.30918,0,|r_qp|,cross-domain,0.0000,0.0000,3.794,0,-2.30918,0,-6.243,-2.772,-4.378,0,-8.793,1.943,14.29,-0.6548,0.625
6.40,7.67,7.68,0,-1.81314,0,|r_qp|,cross-domain,0.0000,0.0000,4.342,0,-1.81314,0,-6.243,-2.772,-4.378,0,-8.793,1.695,6.11,-0.7748,-0.4136
6.80,8.07,8.08,0,-0.12175,1,|r_qp|,cross-domain,0.0000,0.0000,4.052,0,-0.12175,1,-6.243,-2.772,-4.378,0,-8.793,2.957,0.622,6.111,42.6
7.20,8.47,8.48,0,-1.45765,0,|r_qp|,cross-domain,0.0000,0.0000,4.183,0,-1.45765,0,-6.243,-2.772,-4.378,0,-8.793,3.16,1.445,-0.774,-0.5529
7.60,8.87,8.88,0,-1.17770,0,|r_qp|,cross-domain,0.0000,0.0000,4.336,0,-1.17770,0,-6.243,-2.772,-4.378,0,-8.793,4.169,1.024,-0.08109,0.08398
8.00,9.27,9.28,0,-0.24765,1,|r_qp|,cross-domain,0.0000,0.0000,4.203,0,-0.24765,1,-6.243,-2.772,-4.378,0,-8.793,4.587,0.8707,6.111,50
8.40,9.67,9.68,0,-1.49260,0,|r_qp|,cross-domain,0.0000,0.0000,4.177,0,-1.49260,0,-6.243,-2.772,-4.378,0,-8.793,3.519,0.02623,-1.171,-0.2614
8.80,10.07,10.08,0,-1.37689,0,|r_qp|,cross-domain,0.0000,0.0000,4.165,0,-1.37689,0,-6.243,-2.772,-4.378,0,-8.793,2.085,-0.333,-0.6564,0.809
9.20,10.47,10.48,0,-0.41196,0,|r_qp|,cross-domain,0.0000,0.0000,4.059,0,-0.41196,0,-6.243,-2.772,-4.378,0,-8.793,0.2075,-0.1773,5.908,50
9.60,10.87,10.88,0,-1.71157,0,|r_qp|,cross-domain,0.0000,0.0000,4.115,0,-1.71157,0,-6.243,-2.772,-4.378,0,-8.793,-0.5158,0.67,-1.284,-0.694
10.00,11.27,11.28,0,-1.28708,0,|r_qp|,cross-domain,0.0000,0.0000,4.092,0,-1.28708,0,-6.243,-2.772,-4.378,0,-8.793,0.09866,0.1399,-0.02726,1.452
10.40,11.67,11.68,0,-0.01631,1,|r_qp|,cross-domain,0.0000,0.0000,4.007,0,-0.01631,1,-6.243,-2.772,-4.378,0,-8.793,2.161,0.2384,6.959,50
10.80,12.07,12.08,0,-1.15607,0,|r_qp|,cross-domain,0.0000,0.0000,4.273,0,-1.15607,0,-6.243,-2.772,-4.378,0,-8.793,3.196,0.6116,-0.03576,-0.6362
