t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,6.0,174.65625,2.0,2052.23828125,,,,,,,
1.007,warmup,0.0,174.66796875,0.7,2052.234375,2185.0,0.0,3260.0,643.0,1046.0,43.187,43.468
1.509,warmup,0.0,174.671875,0.3,2052.234375,2185.0,0.0,3099.0,523.0,1006.0,43.218,43.625
2.010,warmup,2.0,174.67578125,0.3,2052.234375,2185.0,0.0,3019.0,483.0,1006.0,43.093,43.5
2.512,stream,0.0,174.67578125,1.3,2052.234375,2185.0,0.0,3019.0,483.0,1006.0,43.093,43.468
3.014,stream,4.0,174.69140625,1.0,2052.234375,2185.0,0.0,3019.0,483.0,1006.0,43.25,43.5
3.516,stream,2.0,174.7734375,1.0,2052.234375,2185.0,0.0,3059.0,483.0,1006.0,43.281,43.437
4.017,stream,2.0,174.78125,1.0,2052.234375,2185.0,0.0,3059.0,483.0,1006.0,43.343,43.468
4.519,stream,2.0,174.7890625,1.0,2052.2265625,2185.0,0.0,3099.0,483.0,1006.0,43.187,43.531
5.020,stream,4.0,174.796875,1.0,2052.2265625,2185.0,0.0,3059.0,483.0,1006.0,43.125,43.562
5.521,stream,4.0,174.80078125,0.3,2052.2265625,2185.0,0.0,3059.0,483.0,1006.0,43.156,43.468
6.022,stream,2.0,174.80859375,1.0,2052.2265625,2185.0,0.0,3019.0,483.0,1006.0,43.437,43.437
6.524,stream,2.0,174.8203125,0.7,2052.2265625,2185.0,0.0,3019.0,483.0,1006.0,43.187,43.468
7.025,stream,4.0,174.828125,0.7,2052.2265625,2185.0,0.0,3019.0,483.0,1006.0,43.218,43.406
7.526,stream,2.0,174.83203125,1.0,2052.2265625,2185.0,0.0,3019.0,483.0,1006.0,43.25,43.437
8.027,stream,2.0,174.83984375,0.3,2052.2265625,2185.0,0.0,3019.0,483.0,1006.0,43.156,43.562
8.528,stream,4.0,174.84765625,1.3,2052.2265625,2185.0,0.0,3019.0,483.0,1006.0,43.031,43.468
9.029,stream,4.0,174.8515625,1.3,2047.80078125,2185.0,0.0,3019.0,483.0,1006.0,43.375,43.531
9.531,stream,2.0,174.859375,0.3,2047.80078125,2181.0,0.0,3099.0,483.0,1006.0,43.375,43.5
10.032,stream,2.0,174.87109375,1.0,2047.79296875,2181.0,0.0,3099.0,482.0,1004.0,43.156,43.625
10.533,stream,4.0,174.87890625,0.3,2047.79296875,2181.0,0.0,3059.0,483.0,1006.0,43.187,43.406
11.034,stream,2.0,174.88671875,1.3,2047.79296875,2181.0,0.0,3019.0,483.0,1006.0,43.093,43.468
11.535,stream,4.0,174.89453125,0.0,2047.79296875,2181.0,0.0,3019.0,483.0,1006.0,43.093,43.531
12.036,stream,2.0,174.90234375,0.3,2047.79296875,2181.0,0.0,3019.0,483.0,1006.0,43.187,43.468
12.537,stream,2.0,174.9140625,1.0,2046.44921875,2181.0,0.0,3019.0,483.0,1006.0,43.218,43.437
13.038,stream,4.0,174.921875,0.7,2046.44921875,2180.0,0.0,3059.0,483.0,1006.0,43.281,43.375
13.540,stream,2.0,174.9296875,1.3,2043.96484375,2180.0,0.0,3059.0,483.0,1006.0,43.156,43.593
14.041,stream,4.0,174.9296875,3.0,2043.796875,2177.0,0.0,3059.0,523.0,1006.0,43.125,43.562
14.542,stream,2.0,174.9375,1.7,2042.0703125,2177.0,0.0,3059.0,483.0,1006.0,43.187,43.437
15.043,stream,2.0,174.9453125,0.3,2042.31640625,2175.0,0.0,3019.0,483.0,1006.0,43.312,43.406
15.544,stream,4.0,174.94921875,0.7,2040.41796875,2175.0,0.0,3059.0,483.0,1006.0,43.125,43.406
16.046,stream,2.0,174.95703125,0.7,2040.41015625,2174.0,0.0,3019.0,483.0,1006.0,43.187,43.437
16.547,stream,2.0,174.9609375,1.7,2037.2734375,2174.0,0.0,3019.0,483.0,1006.0,43.031,43.5
17.048,stream,6.0,174.97265625,0.0,2037.2734375,2170.0,0.0,3019.0,483.0,1006.0,43.093,43.468
17.549,stream,2.0,174.9765625,1.3,2037.2734375,2170.0,0.0,3019.0,483.0,1006.0,43.031,43.5
18.050,stream,2.0,174.984375,0.0,2037.2734375,2170.0,0.0,3059.0,483.0,1006.0,43.187,43.437
18.551,stream,2.0,174.9921875,1.3,2035.2734375,2170.0,0.0,3059.0,483.0,1006.0,43.25,43.406
19.052,stream,4.0,175.0078125,0.3,2035.2734375,2168.0,0.0,3019.0,483.0,1006.0,43.093,43.437
19.553,stream,2.0,175.01953125,1.3,2033.2734375,2168.0,0.0,3019.0,483.0,1006.0,43.093,43.656
20.054,stream,2.0,175.02734375,0.7,2033.2734375,2166.0,0.0,3019.0,483.0,1006.0,43.031,43.437
