tcn_plus_fusion_ms
1.7830
1.3516
1.2776
1.2738
1.2744
1.2751
1.2471
1.2532
1.2424
1.2443
1.2536
1.2389
1.2552
1.2754
1.2818
1.6029
1.2686
1.2309
1.2344
1.2276
1.2365
1.2297
1.2363
1.2317
1.2350
1.2686
1.2700
1.2628
1.2203
1.2255
1.2199
1.2228
1.2360
1.2259
1.2201
1.2532
1.2627
1.3017
1.2483
1.2225
1.2214
1.2437
1.2371
1.2354
1.2354
1.2389
1.2507
1.2527
1.2813
1.2588
1.2700
1.2581
1.2316
1.2388
1.2363
1.2430
1.2305
1.2419
1.2360
1.2673
1.2607
1.2590
1.2422
1.2223
1.3287
1.2537
1.2459
1.2338
1.2350
1.2339
1.2443
1.2296
1.2686
1.2763
1.2785
1.2468
1.2159
1.2225
1.2273
1.2505
1.2252
1.2325
1.2239
1.2421
1.2734
1.2951
1.2440
1.2176
1.2247
1.2173
1.2362
1.2254
1.2290
1.2250
1.2266
1.2368
1.2546
1.2575
1.2629
1.2148
1.2285
1.2279
1.2142
1.2357
1.2316
1.2347
1.2167
1.2546
1.2635
1.2729
1.2645
1.2390
1.2370
1.2292
1.2369
1.2267
1.2365
1.2224
1.2269
1.7966
2.1320
1.2586
1.2504
1.2644
1.2694
1.2612
1.2499
1.2235
1.2287
1.2310
1.2182
1.2359
1.2313
1.2393
1.2285
1.2348
1.2770
1.2669
1.2548
1.2324
1.2256
1.2291
1.2264
1.2247
1.2359
1.2310
1.2308
1.2211
1.2605
1.2705
1.2634
1.2239
1.2404
1.4277
1.2429
1.2451
1.2276
1.2333
1.2398
1.2352
1.2323
1.2650
1.2595
1.2525
1.2325
1.2354
1.2316
1.2335
1.2399
1.2245
1.2317
1.2292
1.2568
1.2590
1.2454
1.2409
1.2176
1.2225
1.2177
1.2253
1.2281
1.2387
1.2247
1.2202
1.2443
1.2687
1.2434
1.2116
1.2279
1.2323
1.2300
1.2233
1.2218
1.2393
1.2392
1.2226
1.2813
1.3093
1.3166
1.2462
1.2222
1.2333
1.2262
1.2277
1.2197
1.2317
1.2368
1.2326
1.2557
1.2609
1.3980
1.4694
1.3162
1.2576
1.2341
1.2431
1.2281
1.2419
1.2417
1.2318
1.2457
1.2239
1.2828
1.2516
1.2524
1.2257
1.2425
1.2223
1.2218
1.2364
1.2291
1.2315
1.2274
1.2709
1.2811
1.2893
1.2818
1.2461
1.2280
1.2201
1.2241
1.2337
1.2280
1.2252
1.2330
1.2499
1.2490
1.2785
1.4195
1.2827
1.2619
1.2511
1.2378
1.2707
1.2438
1.2609
1.2558
2.4653
1.2842
1.2426
1.2358
1.2389
1.2272
1.2637
1.2556
1.2744
1.2430
1.2216
1.2224
1.2293
1.2460
1.2401
1.2343
1.2368
1.2553
1.2389
1.2746
1.2701
1.2633
1.2192
1.2393
1.2364
1.2296
1.2388
1.2429
1.2335
1.2307
1.2490
1.2612
1.3170
1.5910
1.3269
1.3007
1.2383
1.2352
1.2306
1.2323
1.2386
1.2310
1.2317
1.2414
1.2648
1.2797
1.2555
1.2685
1.2160
1.2370
1.2361
1.2254
1.2382
1.2313
1.2441
1.2364
1.2603
1.2502
1.2539
1.2483
1.2166
1.2219
1.2167
1.2191
1.2209
1.2321
1.2259
1.2339
1.2590
1.2663
1.2549
1.2680
1.2412
1.2396
1.2370
1.2316
1.2366
1.2378
1.2395
1.2338
1.2568
1.2622
1.2808
1.2556
1.2422
1.2337
1.2347
1.2381
1.2382
1.2391
1.2431
1.2429
1.2347
1.2711
1.2631
1.2586
1.2605
1.2468
1.2410
1.2450
1.2290
1.2304
1.2420
1.2370
1.2502
1.2607
1.2724
1.2624
1.2599
1.2298
1.2461
1.2314
1.2490
1.2349
1.2323
1.2485
1.2270
1.2429
1.2533
1.2922
1.2488
1.2380
1.2419
1.2451
1.2335
1.2405
1.2296
1.2189
1.2267
1.2666
1.2596
1.2616
1.2634
1.2194
1.2188
1.2251
2.1609
1.5596
1.2663
1.2402
1.2426
1.2260
1.2294
1.2415
1.2166
1.2335
1.2518
1.2746
1.2491
1.2223
1.2271
1.2338
1.2175
1.2266
1.2357
1.2298
1.2458
1.2422
1.2822
1.2988
1.3012
1.2679
1.2292
1.2312
1.2303
1.2190
1.2240
1.2321
1.2188
1.2597
1.4103
1.2367
1.2668
1.2463
1.2680
1.2237
1.2159
1.2214
1.2224
1.2927
1.2694
1.2609
1.2708
1.2434
1.2577
1.2765
1.2901
