t_start,t_end,t_release,label,score,alarm,dominant,domain,csec_corr,csec_unc,decision_ms_after_target,csec_wait_ms,prov_score,prov_alarm,|r_bal|,|r_aux|,|r_cool|,|r_ups|,|r_qp|,|r_pv|,|r_reg|,e_rec,e_fc
14.40,15.67,15.68,0,-1.27109,0,|r_qp|,cross-domain,0.0000,0.0000,3.915,0,-1.27109,0,-6.243,-2.772,-4.378,0,-8.793,0.794,0.8527,-0.04383,-0.5176
14.80,16.07,16.08,0,-1.52041,0,|r_qp|,cross-domain,0.0000,0.0000,3.711,0,-1.52041,0,-6.243,-2.772,-4.378,0,-8.793,1.165,0.3303,-0.7215,2.781
15.20,16.47,16.48,0,-0.60215,0,|r_qp|,cross-domain,0.0000,0.0000,3.458,0,-0.60215,0,-6.243,-2.772,-4.378,0,-8.793,2.236,0.1914,4.447,39.04
15.60,16.87,16.88,0,-1.25103,0,|r_qp|,cross-domain,0.0000,0.0000,3.410,0,-1.25103,0,-6.243,-2.772,-4.378,0,-8.793,2.966,1.265,-0.1973,-0.6506
16.00,17.27,17.28,0,-1.22286,0,|r_qp|,cross-domain,0.0000,0.0000,3.481,0,-1.22286,0,-6.243,-2.772,-4.378,0,-8.793,3.962,0.2334,-0.3257,0.6235
16.40,17.67,17.68,0,-1.23283,0,|r_qp|,cross-domain,0.0000,0.0000,3.392,0,-1.23283,0,-6.243,-2.772,-4.378,0,-8.793,3.205,0.09622,2.816,45.62
16.80,18.07,18.08,0,-1.01533,0,|r_qp|,cross-domain,0.0000,0.0000,3.421,0,-1.01533,0,-6.243,-2.772,-4.378,0,-8.793,2.132,0.2479,0.488,-0.2684
17.20,18.47,18.48,0,-1.59159,0,|r_qp|,cross-domain,0.0000,0.0000,4.053,0,-1.59159,0,-6.243,-2.772,-4.378,0,-8.793,0.443,0.4237,-0.9763,0.7004
17.60,18.87,18.88,0,-1.03334,0,|r_qp|,cross-domain,0.0000,0.0000,3.579,0,-1.03334,0,-6.243,-2.772,-4.378,0,-8.793,0.55,0.5196,3.469,40.22
18.00,19.27,19.28,0,-1.23393,0,|r_qp|,cross-domain,0.0000,0.0000,3.481,0,-1.23393,0,-6.243,-2.772,-4.378,0,-8.793,1.488,1.758,0.1287,-0.637
18.40,19.67,19.68,0,-1.27095,0,|r_qp|,cross-domain,0.0000,0.0000,3.445,0,-1.27095,0,-6.243,-2.772,-4.378,0,-8.793,3.15,0.3764,-0.3448,0.6417
18.80,20.07,20.08,0,-1.17300,0,|r_qp|,cross-domain,0.0000,0.0000,3.402,0,-1.17300,0,-6.243,-2.772,-4.378,0,-8.793,3.567,0.2001,2.79,42.97
19.20,20.47,20.48,0,-1.41365,0,|r_qp|,cross-domain,0.0000,0.0000,3.388,0,-1.41365,0,-6.243,-2.772,-4.378,0,-8.793,2.538,0.1085,-0.8263,-0.4299
19.60,20.87,20.88,0,-1.61698,0,|r_qp|,cross-domain,0.0000,0.0000,3.347,0,-1.61698,0,-6.243,-2.772,-4.378,0,-8.793,0.5512,-0.1885,-1.177,0.6411
20.00,21.27,21.28,0,-1.16454,0,|r_qp|,cross-domain,0.0000,0.0000,3.396,0,-1.16454,0,-6.243,-2.772,-4.378,0,-8.793,-0.9154,-0.02011,3.545,45.81
20.40,21.67,21.68,0,-1.51561,0,|r_qp|,cross-domain,0.0000,0.0000,3.946,0,-1.51561,0,-6.243,-2.772,-4.378,0,-8.793,-0.7766,0.6385,-0.6224,-0.3484
20.80,22.07,22.08,0,-1.62527,0,|r_qp|,cross-domain,0.0000,0.0000,3.614,0,-1.62527,0,-6.243,-2.772,-4.378,0,-8.793,0.07737,-0.01815,-1.157,0.009393
