t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.505,warmup,6.0,183.4375,1.3,2010.796875,,,,,,,
1.007,warmup,0.0,183.44921875,0.7,2010.79296875,2143.0,0.0,3416.0,643.0,1044.0,43.187,43.437
1.508,warmup,0.0,183.453125,0.7,2010.79296875,2143.0,0.0,3220.0,522.0,1044.0,43.218,43.468
2.009,warmup,0.0,183.45703125,4.7,2012.3359375,2143.0,0.0,3139.0,482.0,1004.0,43.312,43.531
2.512,stream,2.0,183.45703125,0.7,2012.3359375,2144.0,0.0,3220.0,522.0,1044.0,43.125,43.562
3.014,stream,2.0,183.46875,0.3,2012.1875,2144.0,0.0,3180.0,482.0,1004.0,43.156,43.531
3.515,stream,2.0,183.55078125,0.3,2012.1875,2144.0,0.0,3180.0,482.0,1004.0,43.031,43.468
4.016,stream,2.0,183.55859375,1.0,2012.1796875,2144.0,0.0,3180.0,482.0,1004.0,43.312,43.468
4.517,stream,4.0,183.56640625,1.0,2012.1796875,2144.0,0.0,3180.0,482.0,1004.0,43.062,43.437
5.019,stream,4.0,183.57421875,5.0,2012.91796875,2144.0,0.0,3180.0,482.0,1004.0,43.218,43.562
5.522,stream,2.0,183.578125,0.7,2012.91796875,2145.0,0.0,3260.0,562.0,1004.0,43.218,43.531
6.023,stream,4.0,183.58984375,1.0,2012.91796875,2145.0,0.0,3175.0,522.0,1004.0,43.031,43.406
6.525,stream,2.0,183.59765625,1.7,2012.91796875,2145.0,41.0,3255.0,522.0,1004.0,42.968,43.406
7.026,stream,4.0,183.60546875,0.7,2012.91796875,2145.0,0.0,3180.0,482.0,1004.0,43.125,43.5
7.527,stream,2.0,183.61328125,0.7,2012.91796875,2145.0,0.0,3180.0,482.0,1004.0,43.25,43.375
8.028,stream,4.0,183.62109375,5.0,2015.1328125,2145.0,0.0,3139.0,482.0,1004.0,43.25,43.343
8.531,stream,4.0,183.62890625,1.0,2015.1328125,2147.0,0.0,3335.0,562.0,1044.0,43.093,43.468
9.033,stream,4.0,183.63671875,2.0,2008.40625,2147.0,0.0,3215.0,522.0,1004.0,42.968,43.468
9.535,stream,2.0,183.64453125,1.0,2008.3984375,2140.0,0.0,3215.0,482.0,1004.0,43.031,43.437
10.036,stream,2.0,183.6484375,1.0,2008.3984375,2140.0,0.0,3180.0,482.0,1004.0,42.937,43.406
10.538,stream,4.0,183.65625,0.7,2008.3984375,2140.0,0.0,3175.0,482.0,1004.0,43.031,43.437
11.039,stream,2.0,183.6640625,4.0,2009.11328125,2140.0,0.0,3175.0,482.0,1004.0,43.187,43.406
11.541,stream,4.0,183.671875,1.3,2009.09765625,2141.0,0.0,3255.0,562.0,1044.0,43.25,43.375
12.042,stream,4.0,183.6796875,1.0,2009.09765625,2141.0,0.0,3180.0,482.0,1004.0,43.156,43.406
12.544,stream,2.0,183.6875,0.3,2009.09765625,2141.0,0.0,3180.0,482.0,1004.0,43.093,43.406
13.045,stream,4.0,183.6953125,1.3,2009.09765625,2141.0,0.0,3139.0,482.0,1004.0,43.0,43.5
13.546,stream,2.0,183.703125,0.3,2009.09765625,2141.0,0.0,3139.0,482.0,1004.0,43.031,43.406
14.047,stream,2.0,183.703125,0.3,2009.0859375,2141.0,0.0,3139.0,482.0,1004.0,43.062,43.468
14.549,stream,4.0,183.7109375,4.7,2009.0859375,2141.0,0.0,3295.0,562.0,1044.0,43.031,43.437
15.051,stream,6.0,183.71875,1.3,2009.078125,2141.0,0.0,3255.0,522.0,1004.0,43.343,43.406
15.553,stream,2.0,183.7265625,1.0,2009.078125,2141.0,0.0,3175.0,482.0,1004.0,42.843,43.375
16.054,stream,2.0,183.73046875,1.0,2008.3125,2141.0,0.0,3139.0,482.0,1004.0,43.125,43.375
16.555,stream,2.0,183.73828125,0.7,2008.3125,2140.0,0.0,3215.0,482.0,1004.0,43.156,43.375
17.057,stream,6.0,183.74609375,4.0,2006.43359375,2139.0,0.0,3175.0,482.0,1004.0,43.25,43.343
