t_s,phase,proc_cpu_pct,proc_rss_MiB,sys_cpu_pct,sys_mem_used_MiB,ram_used_MiB,gpu_load_pct,vdd_in_mW,vdd_cpu_gpu_cv_mW,vdd_soc_mW,cpu_temp_C,tj_temp_C
0.507,calibration,99.2,151.33203125,19.1,1728.234375,,,,,,,
1.009,calibration,99.5,167.84765625,17.3,1737.98828125,1853.0,0.0,4246.0,920.0,1160.0,44.531,44.968
1.512,features,99.6,162.1796875,23.8,1747.02734375,1863.0,0.0,4280.0,958.0,1160.0,44.875,44.812
2.014,features,99.5,192.57421875,17.9,1766.51171875,1872.0,0.0,4392.0,998.0,1158.0,45.031,45.031
2.517,features,101.3,187.46484375,18.2,1775.6171875,1892.0,0.0,4353.0,998.0,1158.0,44.812,44.812
3.020,features,97.5,199.26171875,17.3,1789.15234375,1905.0,0.0,4313.0,998.0,1158.0,44.843,44.968
3.522,features,99.5,233.4921875,17.7,1804.2265625,1914.0,0.0,4273.0,998.0,1158.0,44.75,44.968
4.024,features,101.6,247.2734375,17.6,1819.79296875,1929.0,0.0,4313.0,998.0,1158.0,44.656,44.937
4.527,features,99.5,244.94140625,21.4,1830.58203125,1945.0,0.0,4313.0,998.0,1158.0,44.656,44.906
5.029,features,99.6,265.109375,17.9,1845.75390625,1956.0,0.0,4392.0,998.0,1158.0,44.937,44.906
5.531,features,99.6,289.18359375,17.4,1862.859375,1975.0,0.0,4313.0,998.0,1158.0,45.0,45.0
6.034,features,99.5,300.67578125,17.6,1873.99609375,1988.0,0.0,4313.0,998.0,1158.0,44.781,45.031
6.536,features,99.5,307.875,17.6,1879.1640625,1999.0,0.0,4273.0,958.0,1158.0,44.906,45.062
7.040,features,101.2,312.77734375,17.5,1895.4609375,2008.0,0.0,4313.0,998.0,1158.0,44.843,44.968
7.542,train:DC1,97.6,421.80859375,21.2,1998.57421875,2036.0,0.0,4313.0,958.0,1158.0,45.031,44.937
8.044,train:DC1,99.6,421.82421875,17.9,2006.44921875,2124.0,23.0,4392.0,1038.0,1158.0,44.812,44.968
8.546,train:DC1,99.7,421.82421875,18.1,2000.60546875,2126.0,0.0,4320.0,998.0,1160.0,44.812,44.937
9.048,train:DC1,101.5,419.56640625,17.1,2000.44921875,2126.0,0.0,4280.0,958.0,1160.0,45.062,45.062
9.550,train:DC1,97.7,413.06640625,17.5,1992.2421875,2126.0,0.0,4280.0,960.0,1160.0,45.062,45.093
10.052,train:DC1,99.7,406.56640625,16.8,2000.1171875,2125.0,0.0,4320.0,958.0,1158.0,44.906,45.093
10.553,train:DC1,101.7,393.56640625,21.9,1988.91796875,2125.0,0.0,4280.0,960.0,1160.0,44.75,45.187
11.055,train:DC1,99.6,379.9375,17.4,1996.53515625,2118.0,0.0,4360.0,998.0,1158.0,44.875,44.968
11.557,train:DC2,99.6,400.0703125,17.9,1996.53515625,2122.0,0.0,4280.0,960.0,1160.0,44.875,45.062
12.059,train:DC2,97.6,387.3203125,17.3,1981.37890625,2122.0,0.0,4320.0,958.0,1158.0,44.875,45.0
12.561,train:DC2,99.7,374.9453125,17.3,2001.00390625,2112.0,0.0,4280.0,960.0,1160.0,45.031,45.031
13.062,train:DC2,101.7,362.7578125,17.3,1985.25390625,2126.0,0.0,4280.0,960.0,1160.0,44.906,45.218
13.564,train:DC2,99.7,346.6640625,22.0,1990.58984375,2114.0,0.0,4246.0,960.0,1160.0,45.0,45.093
14.066,train:DC2,97.6,421.828125,18.2,1990.58984375,2116.0,0.0,4360.0,1038.0,1160.0,44.843,45.093
14.567,train:DC2,99.7,421.828125,18.0,1994.2578125,2100.0,0.0,4280.0,1000.0,1160.0,44.875,45.062
15.069,train:DC2,101.6,421.83203125,17.3,2002.1328125,2127.0,0.0,4280.0,960.0,1160.0,45.187,45.187
15.571,train:DC2,99.7,402.8984375,17.1,1986.39453125,2112.0,0.0,4280.0,960.0,1160.0,44.906,44.937
16.073,train:DC3,99.7,421.84765625,17.1,1993.98828125,2112.0,0.0,4280.0,960.0,1160.0,45.0,45.156
16.574,train:DC3,99.7,421.84765625,18.4,1993.65625,2103.0,0.0,4280.0,960.0,1160.0,44.812,45.125
17.076,train:DC3,99.6,421.84765625,20.9,1993.90234375,2119.0,0.0,4360.0,1038.0,1158.0,44.968,45.187
17.578,train:DC3,99.6,421.84765625,16.8,1997.171875,2119.0,0.0,4360.0,998.0,1158.0,44.906,45.125
